Result Item,Mat1,Mat1 Count,Mat2,Mat2 Count,Mat3,Mat3 Count,Mat4,Mat4 Count,Build Time,Price,Skip Build Price
/Lotus/Language/Items/Grineerjetpolearmname (Research) (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerJetPoweredPolearm/GrineerJetPolearm),Ampolla Detonite (/Lotus/Types/Items/Research/ChemFragment),1500,Restos (/Lotus/Types/Items/MiscItems/Salvage),50000,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),20000,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),35000,345600,900000,750
/Lotus/Language/Items/Grineerm16riflename (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerM16Homage/GrineerM16Rifle),Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),400,Restos (/Lotus/Types/Items/MiscItems/Salvage),900,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),100,86400,30000,40
/Lotus/Language/Items/Grineermicrowavepistolname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerMicrowavegun/GrnMicrowavePistol),Inyectores Detonite (/Lotus/Types/Items/Research/ChemComponent),2,Morphics (/Lotus/Types/Items/MiscItems/Morphic),2,Restos (/Lotus/Types/Items/MiscItems/Salvage),5500,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Grineermicrowavepistolname (Research) (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerMicrowavegun/GrnMicrowavePistol),Ampolla Detonite (/Lotus/Types/Items/Research/ChemFragment),1000,Restos (/Lotus/Types/Items/MiscItems/Salvage),55000,Morphics (/Lotus/Types/Items/MiscItems/Morphic),200,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),11500,302400,500000,750
/Lotus/Language/Items/Grineersawbladegunname (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun),WeaponParts/MiterBarrel,1,WeaponParts/MiterBlade,1,WeaponParts/MiterChassis,1,WeaponParts/MiterHandle,1,43200,,50
/Lotus/Language/Items/Grnboomerangname (/Lotus/StoreItems/Weapons/Grineer/Melee/GrnBoomerang/GrnBoomerang),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),4800,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),5000,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),500,43200,20000,50
/Lotus/Language/Items/Grnclawsname (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerClaws/GrnClaws),Ankyros (/Lotus/Weapons/Tenno/Melee/Gauntlet/Gauntlet),1,Hachas Duales (/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/DualCleaverWeapon),1,/Lotus/Language/Items/Tellurium (/Lotus/Types/Items/MiscItems/Tellurium),2,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Grngorgsniperriflename (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrnGorgSniperRifle/GrnGorgSniperRifle),Inyectores Detonite (/Lotus/Types/Items/Research/ChemComponent),2,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),600,Restos (/Lotus/Types/Items/MiscItems/Salvage),5000,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Grngorgsniperriflename (Research) (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrnGorgSniperRifle/GrnGorgSniperRifle),Ampolla Detonite (/Lotus/Types/Items/Research/ChemFragment),1000,Restos (/Lotus/Types/Items/MiscItems/Salvage),50000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),15000,Módulo De Control (/Lotus/Types/Items/MiscItems/ControlModule),1000,216000,500000,750
/Lotus/Language/Items/Grnsparkriflename (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrnSpark/GrnSparkRifle),Restos (/Lotus/Types/Items/MiscItems/Salvage),2500,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),500,/Lotus/Language/Items/Cryotic (/Lotus/Types/Items/MiscItems/Cryotic),500,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Grnwhipname (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerWhip/GrineerWhip),Restos (/Lotus/Types/Items/MiscItems/Salvage),1500,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),800,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),200,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Grnwinduppistolname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrnKohmPistol/GrnKohmPistol),Inyectores Detonite (/Lotus/Types/Items/Research/ChemComponent),2,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),5000,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),5000,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Grnwinduppistolname (Research) (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrnKohmPistol/GrnKohmPistol),Ampolla Detonite (/Lotus/Types/Items/Research/ChemFragment),1000,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),40000,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),50000,Galio (/Lotus/Types/Items/MiscItems/Gallium),200,259200,500000,750
/Lotus/Language/Items/Gunslinger (/Lotus/StoreItems/Powersuits/Cowgirl/Cowgirl),GunslingerHelmetComponent,1,GunslingerChassisComponent,1,GunslingerSystemsComponent,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,30000,50
/Lotus/Language/Items/Gunslingeralthelmetname (/Lotus/StoreItems/Upgrades/Skins/Cowgirl/CowgirlAltHelmet),Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),600,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),300,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokuchestplatename (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoChestArmor),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokukneeplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegLeftArmor),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokukneeplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegRightArmor),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokushoulderplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmLeftArmor),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokushoulderplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmRightArmor),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Harlequinalthelmet (/Lotus/StoreItems/Upgrades/Skins/Harlequin/HarlequinHelmetAlt),Plastidos (/Lotus/Types/Items/MiscItems/Plastids),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Sensores Neuronales (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Harlequinname (/Lotus/StoreItems/Powersuits/Harlequin/Harlequin),HarlequinHelmetComponent,1,HarlequinChassisComponent,1,HarlequinSystemsComponent,1,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,259200,35000,50
/Lotus/Language/Items/Harlequinpistolsname (/Lotus/StoreItems/Weapons/Tenno/Pistols/HarlequinGun/HarlequinPistols),Restos (/Lotus/Types/Items/MiscItems/Salvage),1500,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Morphics (/Lotus/Types/Items/MiscItems/Morphic),2,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Healthdebuffkeyname (/Lotus/StoreItems/Types/Restoratives/Upgraded/HealthDebuffKey),/Lotus/Language/Items/Voidkeyname (/Lotus/Types/Game/VoidKeyItem),1,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),250,,,,,60,500,1
/Lotus/Language/Items/Hindname (/Lotus/StoreItems/Weapons/Grineer/LongGuns/BurstRifle/GrnBurstRifle),Neurodos (/Lotus/Types/Items/MiscItems/Neurode),6,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),700,Restos (/Lotus/Types/Items/MiscItems/Salvage),1000,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),1200,86400,40000,25
/Lotus/Language/Items/Hydroidalthelmet (/Lotus/StoreItems/Upgrades/Skins/Pirate/PirateAltHelmet),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Imprintedtraitprintname (/Lotus/StoreItems/Types/Game/KubrowPet/ImprintedTraitPrint),BlankTraitPrint,1,,,,,,,5400,,10
/Lotus/Language/Items/Infcrpshockswarmriflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),Masa Mutagena (/Lotus/Types/Items/Research/BioComponent),5,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),15000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),1200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infcrpshockswarmriflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),Muestra Mutagena (/Lotus/Types/Items/Research/BioFragment),3000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),40000,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),400000,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),80000,259200,500000,750
/Lotus/Language/Items/Infesteddartpistolname (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedDartPistol/InfestedDartPistol),Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),400,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),900,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),100,86400,30000,40
/Lotus/Language/Items/Infesteddualaxename (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon),Masa Mutagena (/Lotus/Types/Items/Research/BioComponent),4,Restos (/Lotus/Types/Items/MiscItems/Salvage),15000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),1200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infesteddualaxename (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon),Muestra Mutagena (/Lotus/Types/Items/Research/BioFragment),2500,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),40000,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),900000,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infestedpistolname (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedPistol),Masa Mutagena (/Lotus/Types/Items/Research/BioComponent),5,Restos (/Lotus/Types/Items/MiscItems/Salvage),15000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),1200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedpistolname (Research) (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedPistol),Muestra Mutagena (/Lotus/Types/Items/Research/BioFragment),3000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),40000,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),400000,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infestedriflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfestedRifle),Masa Mutagena (/Lotus/Types/Items/Research/BioComponent),5,Restos (/Lotus/Types/Items/MiscItems/Salvage),30000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),3500,Forma (/Lotus/Types/Items/MiscItems/Forma),2,86400,30000,35
/Lotus/Language/Items/Infestedriflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfestedRifle),Muestra Mutagena (/Lotus/Types/Items/Research/BioFragment),6500,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),80000,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),300000,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),120000,259200,500000,750
/Lotus/Language/Items/Infestedshotgunname (/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Masa Mutagena (/Lotus/Types/Items/Research/BioComponent),4,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),1500,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),6000,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedshotgunname (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Muestra Mutagena (/Lotus/Types/Items/Research/BioFragment),1000,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),45000,Restos (/Lotus/Types/Items/MiscItems/Salvage),55000,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),20000,259200,750000,750
/Lotus/Language/Items/Infestedwhipname (/Lotus/StoreItems/Weapons/Infested/Melee/Whip/InfestedWhip/InfestedWhipWeapon),Masa Mutagena (/Lotus/Types/Items/Research/BioComponent),4,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),15000,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),1200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedwhipname (Research) (/Lotus/StoreItems/Weapons/Infested/Melee/Whip/InfestedWhip/InfestedWhipWeapon),Muestra Mutagena (/Lotus/Types/Items/Research/BioFragment),2500,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),40000,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),900000,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infquantariflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle),Masa Mutagena (/Lotus/Types/Items/Research/BioComponent),5,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),15000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),1200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infquantariflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle),Muestra Mutagena (/Lotus/Types/Items/Research/BioFragment),3000,Circuitos (/Lotus/Types/Items/MiscItems/Circuits),40000,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),400000,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Katananame (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),3,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),75,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),200,Forma (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Katananame (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),25,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),10000,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),15000,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,172800,500000,750
/Lotus/Language/Items/Kubrowdnastabilizerkit (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetFood),Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),1000,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),500,,,,,172800,,5
/Lotus/Language/Items/Kubrowname (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetPowerSuit),Eggs/KubrowPetEggItem,1,EggHatcher,1,,,,,172800,,15
/Lotus/Language/Items/Kubrowname (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetPowerSuit),BlankTraitPrint,1,,,,,,,10800,,10
/Lotus/Language/Items/Largeteamammoname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamAmmoTotem),Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),300,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),2500,,,,,60,250000,1
/Lotus/Language/Items/Largeteamenergyname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamEnergyTotem),Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),500,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),3000,,,,,60,250000,1
/Lotus/Language/Items/Largeteamhealname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamHealTotem),Circuitos (/Lotus/Types/Items/MiscItems/Circuits),600,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),4000,,,,,60,250000,1
/Lotus/Language/Items/Largeteamshieldname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamShieldTotem),Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),1000,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,,,60,250000,1
/Lotus/Language/Items/Limboaltbhelmetname (/Lotus/StoreItems/Upgrades/Skins/Magician/MagicianAltBHelmet),Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),600,Plastidos (/Lotus/Types/Items/MiscItems/Plastids),450,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Lokienigmahelmetname (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiEnigmaHelmet),Plastidos (/Lotus/Types/Items/MiscItems/Plastids),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Lokiprimename (/Lotus/StoreItems/Powersuits/Loki/LokiPrime),LokiPrimeHelmetComponent,1,LokiPrimeChassisComponent,1,LokiPrimeSystemsComponent,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
/Lotus/Language/Items/Magician (/Lotus/StoreItems/Powersuits/Magician/Magician),MagicianChassisComponent,1,MagicianHelmetComponent,1,MagicianSystemsComponent,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),3,259200,35000,50
/Lotus/Language/Items/Magnumname (/Lotus/StoreItems/Weapons/Tenno/Pistols/Magnum/Magnum),Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),2,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),400,Restos (/Lotus/Types/Items/MiscItems/Salvage),900,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),100,86400,20000,40
/Lotus/Language/Items/Magprimename (/Lotus/StoreItems/Powersuits/Mag/MagPrime),MagPrimeHelmetComponent,1,MagPrimeChassisComponent,1,MagPrimeSystemsComponent,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),3,259200,25000,50
/Lotus/Language/Items/Meleepetname (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/MeleePetPowerSuit),Fieldron (/Lotus/Types/Items/Research/EnergyComponent),10,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),300,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),5000,Forma (/Lotus/Types/Items/MiscItems/Forma),1,86400,25000,35
/Lotus/Language/Items/Meleepetname (Research) (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/MeleePetPowerSuit),Muestra De Fieldron (/Lotus/Types/Items/Research/EnergyFragment),750,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),10000,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),75000,Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),35000,259200,750000,750
/Lotus/Language/Items/Mesaaltbhelmetname (/Lotus/StoreItems/Upgrades/Skins/Cowgirl/MesaAltBHelmet),Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),600,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),300,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Miragealtbhelmetname (/Lotus/StoreItems/Upgrades/Skins/Harlequin/MirageAltBHelmet),Plastidos (/Lotus/Types/Items/MiscItems/Plastids),500,Restos (/Lotus/Types/Items/MiscItems/Salvage),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Módulo De Control (/Lotus/Types/Items/MiscItems/ControlModule),2,43200,,25
/Lotus/Language/Items/Moaball (/Lotus/StoreItems/Types/Restoratives/Consumable/MoaBall),Nano Esporas (/Lotus/Types/Items/MiscItems/Nanospores),2500,Restos (/Lotus/Types/Items/MiscItems/Salvage),2500,Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,28800,,10
/Lotus/Language/Items/Namisoloname (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/TennoCutlass),Ferrita (/Lotus/Types/Items/MiscItems/Ferrite),1500,Paquete De Polímero (/Lotus/Types/Items/MiscItems/PolymerBundle),800,Rubedo (/Lotus/Types/Items/MiscItems/Rubedo),200,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Necroname (/Lotus/StoreItems/Powersuits/Necro/Necro),NecroHelmetComponent,1,NecroChassisComponent,1,NecroSystemsComponent,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),3,259200,100000,50
/Lotus/Language/Items/Nekrosalthelm2name (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroShroudHelmet),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Sensores Neuronales (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Nekrosaraknidhelmetname (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroAraknidHelmet),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Sensores Neuronales (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Nextpromomeleename (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/PrimeScindo/PrimeScindoWeapon),WeaponParts/PrimeScindoBlade,1,WeaponParts/PrimeScindoHandle,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),15,,,43200,,50
/Lotus/Language/Items/Nextpromosecondaryname (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/PrimeThrowingStar/PrimeHikou),WeaponParts/PrimeHikouStars,2,WeaponParts/PrimeHikouHolster,2,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),8,,,43200,,50
/Lotus/Language/Items/Nextpromowarframename (/Lotus/StoreItems/Powersuits/Jade/NyxPrime),NyxPrimeHelmetComponent,1,NyxPrimeChassisComponent,1,NyxPrimeSystemsComponent,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
/Lotus/Language/Items/Nightmaretestkeyshipyardsretrieval (/Lotus/StoreItems/Types/Keys/NightmareKeyShipyardsRetrieval),/Lotus/Language/Items/Datafragments (/Lotus/Types/Items/MiscItems/DataFragment),6,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),1000,,,,,60,,5
/Lotus/Language/Items/Novaalthelm2name (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/NovaQuantumHelmet),Restos (/Lotus/Types/Items/MiscItems/Salvage),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,Neurodos (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Novaprimename (/Lotus/StoreItems/Powersuits/AntiMatter/NovaPrime),NovaPrimeHelmetComponent,1,NovaPrimeChassisComponent,1,NovaPrimeSystemsComponent,1,Célula Orokin (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
/Lotus/Language/Items/Novaslipstreamhelmetname (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/NovaSlipstreamHelmet),Plastidos (/Lotus/Types/Items/MiscItems/Plastids),500,Placa De Aleación (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,Galio (/Lotus/Types/Items/MiscItems/Gallium),2,43200,,25
