Deck,Enemy,Probability,Max Simultaneous,Tier
,Kubrow (/Lotus/Types/NeutralCreatures/Kubrow/KubrowAgent),1,0,0
GrineerDefenseA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCover,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,1
,AIWeek/ShieldLancer,0.1,2,1
,AIWeek/GrineerRollingDrone,0.2,0,2
,AIWeek/RocketBombard,0.025,0,2
,GrineerMarinePistol,0.15000001,0,2
,AIWeek/MacheteWomanNoCover,0.2,0,2
,AIWeek/GrineerFemale,0.1,0,1
,AIWeek/FlameLancer,0.15000001,0,1
GrineerDefenseForest,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.30000001,0,0
,Forest/ShotgunLancer,0.25,0,0
,Forest/EliteRifleLancer,0.5,0,1
,Forest/JetpackMarine,0.25,2,1
,Forest/MinigunBombard,0.050000001,2,1
,Forest/GrineerMarinePistol,0.1,2,1
,AIWeek/GrineerFemale,0.15000001,0,1
,AIWeek/FlameLancer,0.15000001,0,1
,AIWeek/GrineerRollingDrone,0.2,0,2
,AIWeek/RocketBombard,0.025,0,2
,Forest/GrineerMarinePistol,0.15000001,0,2
,AIWeek/MacheteWomanNoCover,0.2,0,2
,Forest/EvisceratorLancer,0.1,2,2
GrineerInfestedMix,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Corredor (AiWeek/Runners/SuicideRunner),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),0.1,0,0
,AIWeek/GrineerRollingDrone,0.1,0,0
,AIWeek/GrineerFemale,0.1,0,0
GrineerInfestedMixB,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/PistonSawman,0.30000001,0,0
,AIWeek/RocketBombard,0.050000001,2,0
,AIWeek/BladeSawman,0.1,2,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,0
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.1,0,0
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),0.1,0,0
GrineerInfestedMixDesert,Desert/RifleLancer,1,0,0
,Desert/EliteRifleLancer,1,0,0
,Desert/BladeSawman,0.30000001,0,0
,Desert/ShotgunLancer,0.25,0,0
,Desert/MinigunBombard,0.050000001,2,0
,Desert/EvisceratorLancer,0.1,2,0
,Desert/JetpackMarine,0.25,0,0
,Desert/GrineerMarinePistol,0.050000001,0,0
,/Lotus/Types/NeutralCreatures/SandRayCreature,0.25,3,0
,AIWeek/GrineerFemale,0.1,4,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.75,0,0
,Corredor (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.1,0,0
GrineerInfestedMixForest,Forest/RifleLancer,1,0,0
,Forest/EliteRifleLancer,0.2,2,0
,Forest/BladeSawman,0.30000001,0,0
,Forest/ShotgunLancer,0.25,3,0
,Forest/MinigunBombard,0.050000001,2,0
,AIWeek/GrineerFemale,0.1,2,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,0,0
,AIWeek/MacheteWoman,0.2,0,1
,Forest/EvisceratorLancer,0.1,1,1
,AIWeek/ShieldLancer,0.1,0,1
,AIWeek/RocketBombard,0.1,1,2
,AIWeek/FlameLancer,0.1,1,2
,Forest/MinigunBombard,0.1,2,2
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.75,0,0
,Corredor (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.1,0,0
GrineerSettlementSurvivalA,Desert/RifleLancer,1,0,0
,Desert/EliteRifleLancer,0.75,0,0
,Desert/BladeSawmanNoCoverSurvival,0.5,10,0
,Desert/RifleLancer,1,0,1
,Desert/EliteRifleLancer,0.75,0,1
,Desert/JetpackMarine,0.5,3,1
,Desert/BladeSawmanNoCoverSurvival,0.5,10,1
,Desert/EliteRifleLancer,1,0,2
,Desert/JetpackMarine,0.5,5,2
,Desert/EvisceratorLancer,0.5,2,2
,AIWeek/ShotgunLancer,1,3,2
,Regulator (SpecialEvents/SurveillanceDroneAgent),1,2,2
,AIWeek/GrineerFemale,0.5,4,3
,Desert/EliteRifleLancer,1,0,3
,Desert/JetpackMarine,0.5,5,3
,Desert/EvisceratorLancer,1,2,3
,AIWeek/ShieldLancer,1,5,3
,Desert/BladeSawmanNoCoverSurvival,0.5,8,3
,Desert/EliteRifleLancer,1,0,4
,Desert/JetpackMarine,0.5,5,4
,Desert/EvisceratorLancer,0.5,2,4
,AIWeek/IncendiaryBombard,0.5,2,4
,AIWeek/ShotgunLancer,1,4,4
,Regulator (SpecialEvents/SurveillanceDroneAgent),1,2,4
,Desert/EliteRifleLancer,1,0,5
,AIWeek/GrineerFemale,1,4,5
,Desert/JetpackMarine,0.5,5,5
,Desert/EvisceratorLancer,1,3,5
,AIWeek/FlameLancer,1,3,5
,AIWeek/ShieldLancer,1,5,5
,Desert/BladeSawmanNoCoverSurvival,0.5,8,5
,Desert/EliteRifleLancer,1,0,6
,Desert/JetpackMarine,0.5,6,6
,Desert/EvisceratorLancer,1,3,6
,AIWeek/RocketBombard,1,3,6
,AIWeek/ShotgunLancer,1,4,6
,AIWeek/ShieldLancer,1,6,6
,Regulator (SpecialEvents/SurveillanceDroneAgent),1,2,6
,Desert/EliteRifleLancer,1,0,7
,Desert/JetpackMarine,0.75,5,7
,Desert/EvisceratorLancer,1,4,7
,Desert/MinigunBombard,1,3,7
,AIWeek/GrineerFemale,1,6,7
,Desert/BladeSawmanNoCoverSurvival,0.5,8,7
,Desert/EliteRifleLancer,1,0,8
,Desert/JetpackMarine,1,6,8
,Desert/EvisceratorLancer,1,4,8
,AIWeek/IncendiaryBombard,1,3,8
,Desert/ShotgunLancer,1,5,8
,AIWeek/ShieldLancer,1,6,8
,Regulator (SpecialEvents/SurveillanceDroneAgent),1,2,8
,Desert/EliteRifleLancer,1,0,9
,Desert/JetpackMarine,1,6,9
,AIWeek/IncendiaryBombard,1,2,9
,AIWeek/FlameLancer,1,3,9
,AIWeek/RocketBombard,1,2,9
,Desert/MinigunBombard,1,2,9
,AIWeek/GrineerFemale,1,6,9
,AIWeek/ShieldLancer,1,7,9
GrineerSquadFive,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,AIWeek/RocketBombard,0.025,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.1,0,0
GrineerSquadFour,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/PistonSawman,0.30000001,0,0
GrineerSquadOne,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
GrineerSquadSabotageEvent,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.25,0,0
GrineerSquadSix,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/PistonSawman,0.30000001,0,0
GrineerSquadThree,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.1,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/IncendiaryBombard,0.050000001,2,0
,AIWeek/BlowtorchSawman,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/FlameLancer,0.1,0,0
,AIWeek/PistonSawman,0.30000001,0,0
GrineerSquadTwo,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/RocketBombard,0.050000001,1,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,GrineerMarineLeader,0.050000001,1,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.2,0,0
GrineerSurvivalA,AIWeek/RifleLancer,1,10,0
,AIWeek/EliteRifleLancer,1,15,0
,AIWeek/MacheteWomanNoCover,1,3,0
,AIWeek/BladeSawmanNoCoverSurvival,1,10,0
,AIWeek/EliteRifleLancer,1,20,1
,AIWeek/RifleLancer,1,20,1
,AIWeek/BladeSawmanNoCoverSurvival,1,10,1
,Forest/ShotgunLancer,1,2,1
,AIWeek/RifleLancer,1,20,2
,AIWeek/EliteRifleLancer,1,20,2
,AIWeek/BladeSawmanNoCoverSurvival,1,20,2
,AIWeek/ShieldLancer,0.5,3,2
,Forest/ShotgunLancer,1,2,2
,AIWeek/EliteRifleLancer,1,20,3
,AIWeek/RifleLancer,1,20,3
,AIWeek/BladeSawmanNoCoverSurvival,1,20,3
,AIWeek/ShieldLancer,0.5,3,3
,AIWeek/GrineerFemale,1,3,3
,AIWeek/EliteRifleLancer,1,20,4
,AIWeek/BladeSawmanNoCoverSurvival,1,20,4
,AIWeek/ShieldLancer,0.5,3,4
,AIWeek/IncendiaryBombard,1,3,4
,AIWeek/GrineerFemale,1,4,4
,AIWeek/EliteRifleLancer,1,20,5
,AIWeek/BladeSawmanNoCoverSurvival,1,20,5
,AIWeek/ShieldLancer,0.5,4,5
,AIWeek/FlameLancer,1,3,5
,Forest/ShotgunLancer,1,3,5
,AIWeek/EliteRifleLancer,1,20,6
,AIWeek/BladeSawmanNoCoverSurvival,1,20,6
,AIWeek/ShieldLancer,0.5,4,6
,AIWeek/RocketBombard,1,3,6
,Forest/ShotgunLancer,1,4,6
,AIWeek/EliteRifleLancer,1,20,7
,AIWeek/BladeSawmanNoCoverSurvival,1,15,7
,AIWeek/ShieldLancer,0.5,5,7
,AIWeek/MinigunBombard,1,3,7
,AIWeek/GrineerFemale,1,5,7
,Forest/ShotgunLancer,1,5,7
,AIWeek/EliteRifleLancer,1,20,8
,AIWeek/BladeSawmanNoCoverSurvival,1,10,8
,AIWeek/ShieldLancer,0.5,5,8
,AIWeek/IncendiaryBombard,1,3,8
,AIWeek/GrineerFemale,1,6,8
,AIWeek/EliteRifleLancer,1,20,9
,AIWeek/BladeSawmanNoCoverSurvival,0.5,10,9
,AIWeek/ShieldLancer,0.5,5,9
,AIWeek/FlameLancer,1,2,9
,AIWeek/RocketBombard,1,2,9
,AIWeek/MinigunBombard,1,2,9
GrineerSurvivalMercury,AIWeek/RifleLancer,1,10,0
,AIWeek/EliteRifleLancer,1,15,0
,AIWeek/MacheteWomanNoCover,1,3,0
,AIWeek/BladeSawmanNoCoverSurvival,1,10,0
,AIWeek/EliteRifleLancer,1,20,1
,AIWeek/RifleLancer,1,20,1
,AIWeek/BladeSawmanNoCoverSurvival,1,10,1
,AIWeek/RifleLancer,1,20,2
,AIWeek/EliteRifleLancer,1,20,2
,AIWeek/BladeSawmanNoCoverSurvival,1,20,2
,AIWeek/ShieldLancer,0.5,2,2
,AIWeek/EliteRifleLancer,1,20,3
,AIWeek/RifleLancer,1,20,3
,AIWeek/BladeSawmanNoCoverSurvival,1,20,3
,AIWeek/ShieldLancer,0.5,2,3
,AIWeek/EliteRifleLancer,1,20,4
,AIWeek/BladeSawmanNoCoverSurvival,1,20,4
,AIWeek/ShieldLancer,0.5,2,4
,AIWeek/MinigunBombard,1,1,4
,AIWeek/EliteRifleLancer,1,20,5
,AIWeek/BladeSawmanNoCoverSurvival,1,20,5
,AIWeek/ShieldLancer,0.5,3,5
,AIWeek/MinigunBombard,1,2,5
,AIWeek/EliteRifleLancer,1,20,6
,AIWeek/BladeSawmanNoCoverSurvival,1,20,6
,AIWeek/ShieldLancer,0.5,3,6
,AIWeek/RocketBombard,1,2,6
,AIWeek/EliteRifleLancer,1,20,7
,AIWeek/BladeSawmanNoCoverSurvival,1,20,7
,AIWeek/ShieldLancer,0.5,3,7
,AIWeek/MinigunBombard,1,3,7
,AIWeek/EliteRifleLancer,1,20,8
,AIWeek/BladeSawmanNoCoverSurvival,1,20,8
,AIWeek/ShieldLancer,0.5,3,8
,AIWeek/IncendiaryBombard,1,3,8
,AIWeek/EliteRifleLancer,1,20,9
,AIWeek/BladeSawmanNoCoverSurvival,1,20,9
,AIWeek/ShieldLancer,0.5,3,9
,AIWeek/FlameLancer,1,2,9
,AIWeek/RocketBombard,1,2,9
,AIWeek/MinigunBombard,1,2,9
InfestedCorpusMixSquadA,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.75,0,0
,Corredor (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.1,0,0
,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),1,0,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Moa Híbrido (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
InfestedDefenseA,Charger (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Corredor (AiWeek/Runners/SuicideRunner),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.2,0,0
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.2,0,2
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
InfestedDefenseCorpusA,Charger (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Corredor (AiWeek/Runners/SuicideRunner),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.2,0,0
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.2,0,2
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),1,0,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Moa Híbrido (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
,Tech Corpus (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,0
InfestedDefenseGrineerA,Charger (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Corredor (AiWeek/Runners/SuicideRunner),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.2,0,0
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.2,0,2
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
InfestedGrineerMixSquadA,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.75,0,0
,Corredor (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.050000001,0,0
,AIWeek/IncendiaryBombard,0.050000001,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.5,0,0
InfestedSquadA,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.75,0,0
,Corredor (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.1,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,Arrastrador Tóxico (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,0
InfestedSquadB,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Corredor (AiWeek/Runners/SuicideRunner),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.2,0,0
,Arrastrador Tóxico (AiWeek/Crawlers/NoxiousCrawler),0.5,0,0
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.050000001,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
InfestedSquadC,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Corredor (AiWeek/Runners/SuicideRunner),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.2,0,0
,Arrastrador Nauseabundo (AiWeek/Crawlers/GraspingCrawler),0.15000001,0,0
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),0.1,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
InfestedSurvivalA,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,6,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,1
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,1
,AiWeek/Runners/MeleeRunner,0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.2,6,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,20,2
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,2
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,2
,Arrastrador Tóxico (AiWeek/Crawlers/NoxiousCrawler),0.2,4,2
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,3
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,3
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,3
,AiWeek/Runners/MeleeRunner,0.25,0,3
,AiWeek/Crawlers/MeleeCrawler,0.2,6,3
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,4
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,4
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,4
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,3,4
,AiWeek/Crawlers/LightningCrawler,0.2,4,4
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,5
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,5
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,5
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,3,5
,AiWeek/Runners/MeleeRunner,0.25,0,5
,AiWeek/Crawlers/MeleeCrawler,0.2,6,5
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,6
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,6
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,6
,AiWeek/Ancients/MeleeAncient,1,3,6
,AiWeek/Crawlers/GrenadeCrawler,0.2,4,6
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,7
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,7
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,7
,AiWeek/Ancients/MeleeAncient,1,3,7
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,2,7
,AiWeek/Crawlers/GrenadeCrawler,0.2,4,7
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,8
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,8
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,8
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),1,2,8
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,2,8
,AiWeek/Ancients/MeleeAncient,1,1,8
,AiWeek/Crawlers/LightningCrawler,0.2,4,8
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,9
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,9
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,9
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,2,9
,AiWeek/Ancients/MeleeAncient,1,2,9
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),1,2,9
,Arrastrador Tóxico (AiWeek/Crawlers/NoxiousCrawler),0.2,4,9
InfestedSurvivalACorpus,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),0.5,1,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,Moa Híbrido (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Tech Corpus (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,1
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,1
,AiWeek/Runners/MeleeRunner,0.5,0,1
,Charger (AiWeek/Quadrupeds/Quadruped),1,20,2
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,2
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,2
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,3
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,3
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,3
,AiWeek/Runners/MeleeRunner,0.25,0,3
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,4
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,4
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,4
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,3,4
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,5
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,5
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,5
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,3,5
,AiWeek/Runners/MeleeRunner,0.25,0,5
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,6
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,6
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,6
,AiWeek/Ancients/MeleeAncient,1,3,6
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,7
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,7
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,7
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,2,7
,AiWeek/Ancients/MeleeAncient,1,2,7
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,8
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,8
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,8
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),1,2,8
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,1,8
,AiWeek/Ancients/MeleeAncient,1,1,8
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,9
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,9
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,9
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,2,9
,AiWeek/Ancients/MeleeAncient,1,2,9
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),1,2,9
InfestedSurvivalAGrineer,AIWeek/RifleLancer,1,3,0
,AIWeek/EliteRifleLancer,1,1,0
,AIWeek/RocketBombard,0.1,1,0
,AIWeek/FlameLancer,0.1,2,0
,AIWeek/BladeSawman,1,2,0
,AIWeek/MinigunBombard,0.1,1,0
,AIWeek/ShotgunLancer,0.1,1,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,1
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,1
,AiWeek/Runners/MeleeRunner,0.5,0,1
,Charger (AiWeek/Quadrupeds/Quadruped),1,20,2
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,2
