Name,Category,In Market,Tradeable,Credit Price,Plat Price,Expiry
Casco De Volt Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/VOLTHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Escencia De Loki (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Escencia De Loki Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessLokiAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Escorpión De Ash (/Lotus/StoreItems/Upgrades/Skins/Ninja/NinjaHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Escorpión De Ash Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessAshAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Espiral De Mag (/Lotus/StoreItems/Upgrades/Skins/Mag/MagHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Espiral De Mag Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessMagAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Espíritu De Vauban (/Lotus/StoreItems/Upgrades/Skins/Trapper/TrapperHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Espíritu De Vauban Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessVaubanAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Estafa De Loki (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Estafa De Loki Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2LokiAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Fenix De Ember (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Fenix De Ember Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessEmberAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Flujo Nova (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/AntiAltHelmetStatless),WeaponSkins,YES,NO,?,75,
Casco Flujo Nova Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessNovaAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Gambito De Vauban (/Lotus/StoreItems/Upgrades/Skins/Trapper/TrapperHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Gambito De Vauban Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2VaubanAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Gauss De Mag (/Lotus/StoreItems/Upgrades/Skins/Mag/MagHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Gauss De Mag Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2MagAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Hemlock De Saryn (/Lotus/StoreItems/Upgrades/Skins/Asp/AspAltHelmetStatless),WeaponSkins,YES,NO,?,75,
Casco Hemlock De Saryn Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessSarynAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Llamarada De Ember (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Llamarada De Ember Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2EmberAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Locust De Ash (/Lotus/StoreItems/Upgrades/Skins/Ninja/NinjaHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Locust De Ash Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2AshAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Menticida De Nyx (/Lotus/StoreItems/Upgrades/Skins/Jade/JadeHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Menticida De Nyx Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessNyxAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Meridiana De Trinity (/Lotus/StoreItems/Upgrades/Skins/Trinity/TrinityHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Meridiana De Trinity Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2TrinityAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Nova (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/AntiHelmet),WeaponSkins,NO,NO,?,?,
Casco Pendrago De Excalibur (/Lotus/StoreItems/Upgrades/Skins/Excalibur/ExcaliburHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Pendrago De Excalibur Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2ExcaliburAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Pulso De Volt (/Lotus/StoreItems/Upgrades/Skins/Volt/VoltHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Pulso De Volt Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2VoltAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Reverb De Banshee (/Lotus/StoreItems/Upgrades/Skins/Decree/DecreeAltHelmetStatless),WeaponSkins,YES,NO,?,75,
Casco Reverb De Banshee Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessBansheeAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Tempestad De Frost (/Lotus/StoreItems/Upgrades/Skins/Frost/FrostHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Tempestad De Frost Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2FrostAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Thrak De Rhino (/Lotus/StoreItems/Upgrades/Skins/Rhino/RhinoHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Thrak De Rhino Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessRhinoAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Tormenta De Volt (/Lotus/StoreItems/Upgrades/Skins/Volt/VoltHelmetAltStatless),WeaponSkins,YES,NO,?,75,
Casco Tormenta De Volt Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessVoltAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Vanguardia De Rhino (/Lotus/StoreItems/Upgrades/Skins/Rhino/RhinoHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Vanguardia De Rhino Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2RhinoAltHelmetBlueprint),Recipes,NO,NO,?,?,
Casco Vespa De Nyx (/Lotus/StoreItems/Upgrades/Skins/Jade/JadeHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Casco Vespa De Nyx Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2NyxAltHelmetBlueprint),Recipes,NO,NO,?,?,
Castanas (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StickyBomb/StickyBombs),?,YES,NO,?,175,
Castanas Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TaserStarBlueprint),Recipes,NO,NO,20000,?,
Castiga Corpus (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponMeleeFactionDamageCorpus),Upgrades,NO,YES,?,?,
Castiga Grineer (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponMeleeFactionDamageGrineer),Upgrades,NO,YES,?,?,
Castiga Infestados (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponMeleeFactionDamageInfested),Upgrades,NO,YES,?,?,
Castitas Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenA),Recipes,NO,NO,75000,?,
Catalizador Orokin (/Lotus/StoreItems/Types/Items/MiscItems/OrokinCatalyst),MiscItems,YES,NO,?,20,
Catalizador Orokin Blueprint (/Lotus/StoreItems/Types/Recipes/Components/OrokinCatalystBlueprint),Recipes,NO,NO,?,?,
Cañon De Braton Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/BratonPrimeBarrel),MiscItems,NO,YES,?,?,
Cañon De Bronco Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/BroncoPrimeBarrel),MiscItems,NO,YES,?,?,
Cañon De Latron Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LatronPrimeBarrel),MiscItems,NO,YES,?,?,
Cañon De Pistola De Vor (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/VorsPistolBarrel),MiscItems,NO,NO,?,?,
Cernos (/Lotus/StoreItems/Weapons/Tenno/Bows/AntlerBow/AntlerBow),LongGuns,YES,NO,?,225,
Cernos Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/AntlerBowBlueprint),Recipes,YES,NO,20000,?,
Cestra (/Lotus/StoreItems/Weapons/Corpus/Pistols/CorpusMinigun/CorpusMinigun),?,YES,NO,?,175,
Cestra Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CorpusMinigunBlueprint),Recipes,YES,NO,20000,?,
Channeling (/Lotus/StoreItems/Upgrades/Focus/Void/EnergyEfficiencyFocus),FocusUpgrades,NO,NO,?,?,
Chasis De Ash (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Ash Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Banshee (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Banshee Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeChassisBlueprint),Recipes,NO,NO,35000,?,
Chasis De Ember (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Ember Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Excalibur (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Excalibur Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Frost (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Frost Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Frost Prime (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Frost Prime Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeChassisBlueprint),Recipes,NO,YES,?,?,
Chasis De Loki (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LOKIChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Loki Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LOKIChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Mag (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Mag Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Nova (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NovaChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Nova Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NovaChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Nyx (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NyxChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Nyx Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NyxChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Rhino (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/RhinoChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Rhino Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/RhinoChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Saryn (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/SarynChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Saryn Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/SarynChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Trinity (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/TrinityChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Trinity Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/TrinityChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Vauban (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/TrapperChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Vauban Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/TrapperChassisBlueprint),Recipes,NO,NO,?,?,
Chasis De Volt (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/VOLTChassisComponent),MiscItems,NO,NO,?,?,
Chasis De Volt Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/VOLTChassisBlueprint),Recipes,NO,NO,?,?,
Chlora Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionAspAltHelmetBBlueprint),Recipes,YES,NO,1000,?,
Chokkan Fountain Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainBambooARecipe),Recipes,NO,NO,50000,?,
Chorus Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionDecreeAltHelmetBBlueprint),Recipes,YES,NO,1000,?,
Chrysalis Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/InfestedWings),WeaponSkins,YES,NO,?,15,
Chrysalis Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/InfestedWingsRight),WeaponSkins,NO,NO,?,15,
Cicero Crisis Antidote Pack (/Lotus/Types/StoreItems/Packages/AntitoxinPack),Packages,YES,NO,?,?,
Cicero Crisis Badge (/Lotus/StoreItems/Upgrades/Skins/Clan/JungleEventBadgeItem),WeaponSkins,NO,NO,?,10000,
Cicero Crisis Bronze Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/CiceroCrisisBronzeTrophyRecipe),Recipes,NO,NO,?,?,
Cicero Crisis Gold Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/CiceroCrisisGoldTrophyRecipe),Recipes,NO,NO,?,?,
Cicero Crisis Silver Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/CiceroCrisisSilverTrophyRecipe),Recipes,NO,NO,?,?,
Cicero Injector (/Lotus/StoreItems/Types/Keys/TestKeyForestEvent),LevelKeys,NO,YES,?,75,
Cierzo Zephyr Helmet (/Lotus/StoreItems/Upgrades/Skins/Tengu/TenguAltHelmet),WeaponSkins,YES,NO,?,75,
Cierzo Zephyr Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ZephyrCierzoHelmetBlueprint),Recipes,NO,NO,?,?,
Cierzo Zephyr Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageZephyrCierzoBright),FlavourItems,NO,NO,20000,26,
Cierzo Zephyr Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageZephyrCierzoDark),FlavourItems,NO,NO,20000,26,
Cifrador De Codigos (/Lotus/StoreItems/Types/Restoratives/Cipher),Consumables,NO,NO,?,?,Thu Sep 12 21:00:00 2013
Cifrador De Codigos Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/CipherBlueprint),Recipes,YES,NO,500,?,
Cifrador De Codigos x10 Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/TenCipherBlueprint),Recipes,YES,NO,250000,?,
Cifrador De Codigos x50 Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/HundredCipherBlueprint),Recipes,NO,NO,?,15,
Circuitos (/Lotus/StoreItems/Types/Items/MiscItems/Circuits),MiscItems,YES,NO,?,30,
Cirtine Antitoxin (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/DayUnCommonAntitoxin),Consumables,NO,YES,?,?,
Cirtine Antitoxin Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/Toxins/DayUnCommonAntitoxinBlueprint),Recipes,YES,NO,1500,?,
Clan Grand Hall Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandHallRecipe),Recipes,NO,NO,100000,?,
Clan Grandest Hall Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGrandestHallRecipe),Recipes,NO,NO,100000,?,
Clan Great Hall Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreatHallRecipe),Recipes,NO,NO,100000,?,
Clan Greater Hall Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGreaterHallRecipe),Recipes,NO,NO,100000,?,
Clashing Forest (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/StaffCmbOneMeleeTree),Upgrades,NO,YES,?,?,
Cleaving Whirlwind (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/AxeCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Clásico (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerItem),FlavourItems,YES,NO,?,75,
Clásico Saturado (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerItemB),FlavourItems,YES,NO,?,75,
Codex Scanner (/Lotus/StoreItems/Types/Restoratives/Consumable/Scanner),Consumables,YES,NO,500,?,
Coil Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionMagHelmetAltBlueprint),Recipes,YES,NO,1000,?,
Coiling Viper (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/WhipCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Cola Cápsula (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Tails/CapsuleTail),WeaponSkins,YES,NO,?,15,
Cola Koi Para Centinela (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Tails/FishTail),WeaponSkins,YES,NO,?,15,
Colores De Hielo (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerIceItemA),FlavourItems,YES,NO,?,75,
Colores De Humo (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/NinjaColourPickerItem),FlavourItems,YES,NO,?,75,
Colores De San Valentín (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerValItemA),FlavourItems,NO,NO,1,?,
Coltek Sentinel Mask (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/GunHeadMask),WeaponSkins,YES,NO,?,30,
Coltek Sentinel Pack (/Lotus/Types/StoreItems/Packages/PetAttachmentsPackColtek),Packages,YES,NO,?,?,
Coltek Sentinel Tail (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Tails/ColtekTail),WeaponSkins,YES,NO,?,15,
Coltek Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/ColtekWings),WeaponSkins,YES,NO,?,15,
Coltek Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/ColtekWingsRight),WeaponSkins,NO,NO,?,15,
Common Nucleo De Fusión (/Lotus/StoreItems/Upgrades/Mods/Fusers/CommonLvl1ModFuser),Upgrades,NO,YES,?,?,
Common Nucleo De Fusión (/Lotus/StoreItems/Upgrades/Mods/Fusers/CommonLvl2ModFuser),Upgrades,NO,YES,?,?,
Common Nucleo De Fusión (/Lotus/StoreItems/Upgrades/Mods/Fusers/CommonLvl3ModFuser),Upgrades,NO,YES,?,?,
Common Nucleo De Fusión (/Lotus/StoreItems/Upgrades/Mods/Fusers/CommonModFuser),Upgrades,NO,YES,?,?,
Concussion Rounds (/Lotus/StoreItems/Upgrades/Mods/Pistol/WeaponImpactDamageMod),Upgrades,NO,YES,?,?,
Conector Codo Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorElbowARecipe),Recipes,NO,NO,50000,?,
Conector Codo Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorElbowRecipe),Recipes,NO,NO,50000,?,
Conector Cruz Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorPlusARecipe),Recipes,NO,NO,50000,?,
Conector Cruz Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorPlusRecipe),Recipes,NO,NO,50000,?,
Conector En Forma De T Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanConnectorTJunctionARecipe),Recipes,NO,NO,50000,?,
Conector En Forma De T Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoConnectorTJunctionRecipe),Recipes,NO,NO,50000,?,
Congelación (/Lotus/StoreItems/Powersuits/Frost/IcicleAbilityCard),Upgrades,NO,YES,?,?,
Congelador (/Lotus/StoreItems/Upgrades/Mods/Pistol/WeaponFreezeDamageMod),Upgrades,NO,YES,?,?,
Constitución (/Lotus/StoreItems/Upgrades/Mods/Warframe/DualStat/ConstitutionMod),Upgrades,NO,YES,?,?,
Contagio (/Lotus/StoreItems/Powersuits/Saryn/WeaponPoisonAbilityCard),Upgrades,NO,YES,?,?,
Contagious Spread (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponToxinDamageMod),Upgrades,NO,YES,?,?,
Contenedor De Incienso Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoIncenseContainerRecipe),Recipes,NO,NO,50000,?,
Continuidad (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarAbilityDurationMod),Upgrades,NO,YES,?,?,
Control De Masas (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponStunChanceMod),Upgrades,NO,YES,?,?,
Control Mental (/Lotus/StoreItems/Powersuits/Jade/MindControlAbilityCard),Upgrades,NO,YES,?,?,
Convulsión (/Lotus/StoreItems/Upgrades/Mods/Pistol/WeaponElectricityDamageMod),Upgrades,NO,YES,?,?,
Coolant Leak (/Lotus/StoreItems/Types/Sentinels/SentinelPrecepts/CoolantLeak),Upgrades,NO,YES,?,?,
Corpus Cipher (/Lotus/StoreItems/Types/Items/Research/CipherPlus),MiscItems,NO,NO,?,?,
Corpus Datamass (/Lotus/StoreItems/Types/Items/Research/DataMassPlus),MiscItems,NO,NO,?,?,
Corpus Outpost Rescue (Medium) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusOutpostRescueMed),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Easy) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescue),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Hard) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescueHard),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Medium) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescueMed),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Nightmare) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescueNightmare),LevelKeys,NO,YES,?,75,
Corpus Transition Test (/Lotus/StoreItems/Types/Keys/TestKeyTransitionalB),LevelKeys,NO,YES,?,75,
Corpus Void Key (/Lotus/StoreItems/Types/Keys/CorpusCaptureKey),LevelKeys,NO,YES,?,?,
Corpus Void Key Blueprint (/Lotus/StoreItems/Types/Items/Research/CaptureKeyBlueprint),Recipes,NO,NO,2000,?,
Corrupt Charge (/Lotus/StoreItems/Upgrades/Mods/Melee/DualStat/CorruptedHeavyDamageChargeSpeedMod),Upgrades,NO,YES,?,?,
Corruptor Alfa (/Lotus/StoreItems/Types/Restoratives/Consumable/AlphaCorruptor),Consumables,NO,NO,?,?,
Corruptor Beta (/Lotus/StoreItems/Types/Restoratives/Consumable/BetaCorruptor),Consumables,NO,NO,?,?,
Corruptor Estable (/Lotus/StoreItems/Types/Restoratives/Consumable/StableCorruptor),Consumables,NO,NO,?,?,
Corte Fugaz (/Lotus/StoreItems/Powersuits/Excalibur/SlashDashAbilityCard),Upgrades,NO,YES,?,?,
Cosmic Specter (/Lotus/StoreItems/Types/Restoratives/Consumable/PlatinumSpectre),Consumables,NO,NO,?,20,
Cosmic Specter Blueprint (/Lotus/StoreItems/Types/Recipes/Components/PlatinumSpectreBlueprint),Recipes,NO,NO,?,?,
Cosmic Specter Regiment (/Lotus/StoreItems/Types/Game/SpectreArmies/PlatinumSpectreArmy),MiscItems,NO,NO,?,?,
Cosmic Specter Regiment Blueprint (/Lotus/StoreItems/Types/Game/SpectreArmies/PlatinumSpectreArmyBlueprint),Recipes,NO,NO,30000,?,
Crimson Dervish (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/CrimsonDervishMeleeTree),Upgrades,NO,YES,?,?,
Critical Delay (/Lotus/StoreItems/Upgrades/Mods/Rifle/DualStat/CorruptedCritRateFireRateRifle),Upgrades,NO,YES,?,?,
Cronus (/Lotus/StoreItems/Weapons/Tenno/Melee/CronusSword/CronusLongSword),Melee,NO,NO,20000,?,
Cronus Blueprint (/Lotus/StoreItems/Types/Recipes/CronusBlueprint),Recipes,NO,NO,15000,?,
Crossing Snakes (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/DualSwordCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Crushing Ruin (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/HammerCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Cuerda De La Paris Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/PrimeBowString),MiscItems,NO,YES,?,?,
Culata De Braton Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/BratonPrimeStock),MiscItems,NO,YES,?,?,
Culata De Latron Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LatronPrimeStock),MiscItems,NO,YES,?,?,
Curación De  Equipo (/Lotus/StoreItems/Types/Restoratives/TeamHeal),Consumables,NO,NO,750,?,Sun Sep 15 21:00:00 2013
Curación De  Equipo (/Lotus/StoreItems/Types/Restoratives/TeamHealTotem),Consumables,NO,NO,?,?,
Curación De  Equipo Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/TeamHealTotemBlueprint),Recipes,YES,NO,500,?,
Curación De  Equipo x10 Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/TenTeamHealTotemBlueprint),Recipes,YES,NO,250000,?,
Curación De  Equipo x50 Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/HundredTeamHealTotemBlueprint),Recipes,NO,NO,?,15,
Cámara Cargada (/Lotus/StoreItems/Upgrades/Mods/Rifle/SniperReloadDamageMod),Upgrades,NO,YES,?,?,
Cámara Dividida (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponFireIterationsMod),Upgrades,NO,YES,?,?,
Cámara Infernal (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponFireIterationsMod),Upgrades,NO,YES,?,?,
Célula Orokin (/Lotus/StoreItems/Types/Items/MiscItems/OrokinCell),MiscItems,YES,NO,?,10,
Daedalus Armor Bundle (/Lotus/Types/StoreItems/Packages/SetThreeArmorPack),Packages,YES,NO,?,100,
