Name,Category,In Market,Tradeable,Credit Price,Plat Price,Expiry
Corpus Cipher (/Lotus/StoreItems/Types/Items/Research/CipherPlus),MiscItems,NO,NO,?,?,
Corpus Datamass (/Lotus/StoreItems/Types/Items/Research/DataMassPlus),MiscItems,NO,NO,?,?,
Corpus Outpost Rescue (Medium) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusOutpostRescueMed),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Easy) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescue),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Hard) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescueHard),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Medium) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescueMed),LevelKeys,NO,YES,?,75,
Corpus Ship Rescue (Nightmare) (/Lotus/StoreItems/Types/Keys/TestKeyCorpusShipRescueNightmare),LevelKeys,NO,YES,?,75,
Corpus Transition Test (/Lotus/StoreItems/Types/Keys/TestKeyTransitionalB),LevelKeys,NO,YES,?,75,
Corpus Void Key (/Lotus/StoreItems/Types/Keys/CorpusCaptureKey),LevelKeys,NO,YES,?,?,
Corpus Void Key Blueprint (/Lotus/StoreItems/Types/Items/Research/CaptureKeyBlueprint),Recipes,NO,NO,2000,?,
Corrupt Charge (/Lotus/StoreItems/Upgrades/Mods/Melee/DualStat/CorruptedHeavyDamageChargeSpeedMod),Upgrades,NO,YES,?,?,
Cosmic Specter (/Lotus/StoreItems/Types/Restoratives/Consumable/PlatinumSpectre),Consumables,NO,NO,?,20,
Cosmic Specter Blueprint (/Lotus/StoreItems/Types/Recipes/Components/PlatinumSpectreBlueprint),Recipes,NO,NO,?,?,
Cosmic Specter Regiment (/Lotus/StoreItems/Types/Game/SpectreArmies/PlatinumSpectreArmy),MiscItems,NO,NO,?,?,
Cosmic Specter Regiment Blueprint (/Lotus/StoreItems/Types/Game/SpectreArmies/PlatinumSpectreArmyBlueprint),Recipes,NO,NO,30000,?,
Crimson Dervish (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/CrimsonDervishMeleeTree),Upgrades,NO,YES,?,?,
Critical Delay (/Lotus/StoreItems/Upgrades/Mods/Rifle/DualStat/CorruptedCritRateFireRateRifle),Upgrades,NO,YES,?,?,
Cronus (/Lotus/StoreItems/Weapons/Tenno/Melee/CronusSword/CronusLongSword),Melee,NO,NO,20000,?,
Cronus Blueprint (/Lotus/StoreItems/Types/Recipes/CronusBlueprint),Recipes,NO,NO,15000,?,
Crossing Snakes (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/DualSwordCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Crushing Ruin (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/HammerCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Czerwony/Biały/Niebieski (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerRWBItem),FlavourItems,NO,NO,?,75,
Czujniki Neuronowe (/Lotus/StoreItems/Types/Items/MiscItems/NeuralSensor),MiscItems,YES,NO,?,10,
Czystka Corpus (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Beginner/WeaponShotgunFactionDamageCorpusBeginner),Upgrades,NO,YES,?,?,
Czystka Corpus (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Expert/WeaponShotgunFactionDamageCorpusExpert),Upgrades,NO,YES,?,?,
Czystka Corpus (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageCorpus),Upgrades,NO,YES,?,?,
Czystka Grineer (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Beginner/WeaponShotgunFactionDamageGrineerBeginner),Upgrades,NO,YES,?,?,
Czystka Grineer (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Expert/WeaponShotgunFactionDamageGrineerExpert),Upgrades,NO,YES,?,?,
Czystka Grineer (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageGrineer),Upgrades,NO,YES,?,?,
Czystka Plagi (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Beginner/WeaponShotgunFactionDamageInfestedBeginner),Upgrades,NO,YES,?,?,
Czystka Plagi (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Expert/WeaponShotgunFactionDamageInfestedExpert),Upgrades,NO,YES,?,?,
Czystka Plagi (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageInfested),Upgrades,NO,YES,?,?,
Człowiek Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ManTestRecipe),Recipes,NO,NO,?,?,
Daedalus Armor Bundle (/Lotus/Types/StoreItems/Packages/SetThreeArmorPack),Packages,YES,NO,?,100,
Daedalus Chest Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/SetThreeWinged/SetThreeChestArmor),WeaponSkins,YES,NO,?,45,
Daedalus Knee Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetThreeWinged/SetThreeLegLeftArmor),WeaponSkins,YES,NO,?,35,
Daedalus Knee Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetThreeWinged/SetThreeLegRightArmor),WeaponSkins,NO,NO,?,35,
Daedalus Shoulder Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetThreeWinged/SetThreeArmLeftArmor),WeaponSkins,YES,NO,?,50,
Daedalus Shoulder Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetThreeWinged/SetThreeArmRightArmor),WeaponSkins,NO,NO,?,50,
Dakra Prime (/Lotus/StoreItems/Weapons/Tenno/Melee/CronusSword/PrimeCronusLongSword),Melee,NO,NO,?,?,
Dakra Prime Blade (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/PrimeCronusLongSwordBlade),MiscItems,NO,YES,?,?,
Dakra Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/PrimeCronusLongSwordBlueprint),Recipes,NO,YES,?,?,
Dakra Prime Handle (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/PrimeCronusLongSwordHandle),MiscItems,NO,YES,?,?,
Daman Prime Sugatra (/Lotus/StoreItems/Upgrades/Skins/MeleeDangles/PrimeMeleeDangle),WeaponSkins,NO,NO,?,10000,
Daman Sugatra (/Lotus/StoreItems/Upgrades/Skins/MeleeDangles/PolearmFriendlyMeleeDangle),WeaponSkins,YES,NO,?,15,
Damska Statua Grineer Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GrineerFemaleStatueRecipe),Recipes,NO,NO,750000,?,
Daru Zen Sand Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenFRecipe),Recipes,NO,NO,50000,?,
Data Relay Blueprint (/Lotus/StoreItems/Levels/SectorWars/ComponentRecipes/SectorWarsMid01Recipe),Recipes,NO,NO,50000,?,
Day Of The Dead Aklato Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenAklato),WeaponSkins,NO,NO,?,?,Fri Nov 01 08:00:00 2013
Day Of The Dead Braton Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenBraton),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Dual Zoren Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenDualZoren),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Glaive Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenGlaive),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Gorgon Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenGorgon),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Gremlins Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenTwinGremlins),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Lato Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenLato),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Lato Skin (/Lotus/Types/StoreItems/Packages/HalloweenLatoSkinPack),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Lato Vandal Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenLatoVandal),WeaponSkins,NO,NO,?,?,Fri Nov 01 08:00:00 2013
Day Of The Dead Orthos Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenOrthos),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Paris Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenParis),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Scindo Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenScindo),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Sobek Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenSobek),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Soma Skin (/Lotus/StoreItems/Upgrades/Skins/Halloween/HalloweenSoma),WeaponSkins,NO,NO,?,20,Fri Nov 01 08:00:00 2013
Day Of The Dead Weapon Skin Pack (/Lotus/Types/StoreItems/Packages/HalloweenSkinPack),Packages,YES,NO,?,?,Fri Nov 01 08:00:00 2013
Daybreak (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerDaybreakItemA),FlavourItems,YES,NO,?,75,
Decaying Dragon Key (/Lotus/StoreItems/Types/Restoratives/Upgraded/ShieldDebuffKey),Consumables,NO,NO,?,?,
Decaying Dragon Key Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/ShieldDebuffKeyBlueprint),Recipes,YES,NO,500,?,
Decisive Judgement (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/KatanaCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Deconstructor (/Lotus/StoreItems/Types/Sentinels/SentinelWeapons/SentGlaiveWeapon),SentinelWeapons,NO,NO,?,?,
Defend Your Kubrow In Combat (/Lotus/StoreItems/Types/Keys/KubrowQuest/MissionThree),LevelKeys,NO,YES,?,75,
Defense Test Key (/Lotus/StoreItems/Types/Keys/TestKeyA),LevelKeys,NO,YES,?,75,
Deja Vu (/Lotus/StoreItems/Powersuits/All/ReturnAbilityCard),Upgrades,NO,YES,?,?,
Delta Beacon (/Lotus/StoreItems/Types/Items/MiscItems/VayHekCoordinateFragmentA),MiscItems,NO,YES,?,10,
Dera (/Lotus/StoreItems/Weapons/ClanTech/Energy/EnergyRifle),LongGuns,NO,NO,?,?,
Dera Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/EnergyRifleBlueprint),Recipes,NO,NO,?,?,
Derelict Exterminate Test Key (/Lotus/StoreItems/Types/Keys/TestKeyC),LevelKeys,NO,YES,?,75,
Desecrate (/Lotus/StoreItems/Powersuits/Necro/SearchTheDeadAbilityCard),Upgrades,NO,YES,?,?,
Desert-Camo Gorgon (/Lotus/StoreItems/Upgrades/Skins/Camo/GorgonCamo),WeaponSkins,YES,NO,?,25,
Desert-Camo Grakata (/Lotus/StoreItems/Upgrades/Skins/Camo/GrakataCamo),WeaponSkins,YES,NO,?,25,
Desert-Camo Gremlins (/Lotus/StoreItems/Upgrades/Skins/Camo/GrnAkimboPistolsCamo),WeaponSkins,YES,NO,?,25,
Desert-Camo Kraken (/Lotus/StoreItems/Upgrades/Skins/Camo/KrackenCamo),WeaponSkins,YES,NO,?,25,
Desert-Camo Sobek (/Lotus/StoreItems/Upgrades/Skins/Camo/SobekCamo),WeaponSkins,YES,NO,?,25,
Desert-Camo Twin Vipers (/Lotus/StoreItems/Upgrades/Skins/Camo/AkimboViperCamo),WeaponSkins,YES,NO,?,25,
Desert-Camo Viper (/Lotus/StoreItems/Upgrades/Skins/Camo/ViperCamo),WeaponSkins,YES,NO,?,25,
Desert-Camo Vulkar (/Lotus/StoreItems/Upgrades/Skins/Camo/VulkarCamo),WeaponSkins,YES,NO,?,25,
Despair (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StalkerKunai),?,NO,NO,?,250,
Despair Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/StalkerKunaiBlueprint),Recipes,NO,NO,?,?,
Detektor Łupu (/Lotus/StoreItems/Upgrades/Mods/Aura/PlayerLootRadarAuraMod),Upgrades,NO,YES,?,?,
Dethcube (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/DethCubePowerSuit),Sentinels,YES,NO,?,75,
Dethcube Blueprint (/Lotus/StoreItems/Types/Recipes/SentinelRecipes/DethCubeSentinelBlueprint),Recipes,YES,NO,100000,?,
Detron (/Lotus/StoreItems/Weapons/Corpus/Pistols/CorpusHandShotgun/CorpusHandCannon),?,NO,NO,?,?,
Detron Barrel (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/DetronBarrel),MiscItems,NO,NO,?,?,
Detron Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CorpusHandcannonBlueprint),Recipes,NO,NO,?,?,
Detron Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/DetronBlueprint),Recipes,NO,NO,?,?,
Detron Receiver (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/DetronReceiver),MiscItems,NO,NO,?,?,
Dex Furis (/Lotus/StoreItems/Weapons/Tenno/Pistols/DexFuris/DexFuris),?,NO,NO,?,225,
Diamentowa Skóra (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarDamageResistanceLaser),Upgrades,NO,YES,?,?,
Diamentowa Skóra (/Lotus/StoreItems/Upgrades/Mods/Warframe/Beginner/AvatarDamageResistanceLaserBeginner),Upgrades,NO,YES,?,?,
Diamentowa Skóra (/Lotus/StoreItems/Upgrades/Mods/Warframe/Expert/AvatarDamageResistanceLaserExpert),Upgrades,NO,YES,?,?,
Diamentowe Skrzydła (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/DiamondWings),WeaponSkins,YES,NO,?,15,
Diamentowe Skrzydła (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/DiamondWingsRight),WeaponSkins,NO,NO,?,15,
Dig (/Lotus/StoreItems/Types/Friendly/Pets/KubrowPetPrecepts/KubrowDigPrecept),Upgrades,NO,YES,5000,2,
Disciple's Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/FoundersBadgeDiscipleItem),WeaponSkins,NO,NO,?,10000,
Disruptor (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Beginner/WeaponImpactDamageModBeginner),Upgrades,NO,YES,?,?,
Disruptor (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Expert/WeaponImpactDamageModExpert),Upgrades,NO,YES,?,?,
Disruptor (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponImpactDamageMod),Upgrades,NO,YES,?,?,
Distilling Extractor (/Lotus/StoreItems/Types/Ship/BasicUcResourceDrone),Drones,NO,NO,100000,?,
Distilling Extractor Blueprint (/Lotus/StoreItems/Types/Recipes/Drones/BasicUcResourceDroneBlueprint),Recipes,YES,NO,50000,?,
Distilling Extractor Prime (/Lotus/StoreItems/Types/Ship/AdvancedUcResourceDrone),Drones,NO,NO,?,?,
Distilling Extractor Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Drones/AdvancedUcResourceDroneBlueprint),Recipes,NO,NO,1,?,
Dive Bomb (/Lotus/StoreItems/Powersuits/Tengu/DiveBombAbilityCard),Upgrades,NO,YES,?,?,
Djinn (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/GubberPowerSuit),Sentinels,NO,NO,?,75,
Djinn Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/InfestedSentinelWeaponBlueprint),Recipes,NO,NO,30000,?,
Dna Stabilizers (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetFood),MiscItems,YES,NO,100000,?,
Dna Stabilizers (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetFoodRecipe),Recipes,NO,NO,?,?,
Do-Jin (/Lotus/StoreItems/Levels/SectorWars/PlaceableDecos/PvpTurretVariantCDecoRecipe),Recipes,NO,NO,50000,?,
Dokomo Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBARecipe),Recipes,NO,NO,75000,?,
Double Affinity Weekend Pack (/Lotus/Types/StoreItems/Packages/DoubleAffinityPack),Packages,NO,NO,?,?,
Dowolna (/Lotus/StoreItems/Levels/MiniGames/Sentinel/Weapons/BulletHell/GrineerMarineRocketLauncher),MiscItems,NO,NO,?,?,
Dowolna (/Lotus/StoreItems/Levels/MiniGames/Sentinel/Weapons/BulletHell/KubrowMiniBossRocketLauncher),MiscItems,NO,NO,?,?,
Dowolna (/Lotus/StoreItems/Levels/MiniGames/Sentinel/Weapons/BulletHell/TwoDimRocketLauncherI),MiscItems,NO,NO,?,?,
Dowolna (/Lotus/StoreItems/Levels/MiniGames/Sentinel/Weapons/BulletHell/TwoDimRocketLauncherII),MiscItems,NO,NO,?,?,
Dowolna (/Lotus/StoreItems/Levels/MiniGames/Sentinel/Weapons/BulletHell/TwoDimRocketLauncherIII),MiscItems,NO,NO,?,?,
Dowolna (/Lotus/StoreItems/Types/Game/LotusWeapon),MiscItems,NO,NO,?,?,
Dowolna (/Lotus/StoreItems/Types/Game/LotusWeapon2D),MiscItems,NO,NO,?,?,
Dragon Nikana (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/LowKatana),Melee,YES,NO,?,275,
Dragon Nikana Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/ConvertKatanaBlueprint),Recipes,YES,NO,30000,?,
Dragon Nikana Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/LowKatanaBlueprint),Recipes,NO,NO,20000,?,
Drakgoon (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerFlakCannon/FlakCannon),LongGuns,YES,NO,?,225,
Drakgoon Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrineerFlakCannonBlueprint),Recipes,YES,NO,30000,?,
Dread (/Lotus/StoreItems/Weapons/Tenno/Bows/StalkerBow),LongGuns,NO,NO,?,300,
Dread Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/StalkerBowBlueprint),Recipes,NO,NO,?,?,
Drop Chance Booster (/Lotus/Types/StoreItems/Boosters/GoodStuffDropChanceBoosterStoreItem),Boosters,NO,NO,?,?,
Drum 1 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum1Recipe),Recipes,NO,NO,50000,?,
Drum 2 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum2Recipe),Recipes,NO,NO,50000,?,
Drum 3 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum3Recipe),Recipes,NO,NO,50000,?,
Drum 4 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum4Recipe),Recipes,NO,NO,50000,?,
Drum 5 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum5Recipe),Recipes,NO,NO,50000,?,
Drum 6 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum6Recipe),Recipes,NO,NO,50000,?,
Drum 7 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum7Recipe),Recipes,NO,NO,50000,?,
Drum 8 Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TnoTaikoDrum8Recipe),Recipes,NO,NO,50000,?,
Druzgocący Cios (/Lotus/StoreItems/Upgrades/Mods/Melee/Beginner/WeaponArmorPiercingDamageModBeginner),Upgrades,NO,YES,?,?,
Druzgocący Cios (/Lotus/StoreItems/Upgrades/Mods/Melee/Expert/WeaponArmorPiercingDamageModExpert),Upgrades,NO,YES,?,?,
Druzgocący Cios (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponArmorPiercingDamageMod),Upgrades,NO,YES,?,?,
Dual Broncos (/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboShotGun),?,YES,NO,?,225,
Dual Broncos Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/DualBroncosBlueprint),Recipes,YES,NO,20000,?,
Dual Cestra (/Lotus/StoreItems/Weapons/Corpus/Pistols/CorpusMinigun/DualCorpusMinigun),?,YES,NO,?,225,
Dual Cestra Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/DualCorpusMinigunBlueprint),Recipes,NO,NO,25000,?,
Dual Ichor (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon),Melee,NO,NO,?,?,
Dual Ichor Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/InfestedDualAxesBioWeaponBlueprint),Recipes,NO,NO,30000,?,
Dual Kamas (/Lotus/StoreItems/Weapons/Tenno/Melee/DualKamas/DualKamas),Melee,YES,NO,?,175,
Dual Kamas Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/DualKamasBlueprint),Recipes,YES,NO,40000,?,
Duch (/Lotus/StoreItems/Types/Sentinels/SentinelPrecepts/Ghost),Upgrades,NO,YES,5000,2,
Duży Hall Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ClanGreatHallARecipe),Recipes,NO,NO,100000,?,
Duży Zestaw Leczniczy (/Lotus/StoreItems/Types/Restoratives/SelfHealLarge),Consumables,NO,NO,500,?,Fri Sep 13 21:00:00 2013
Duży Zestaw Leczniczy Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/SelfHealBlueprint),Recipes,YES,NO,1500,?,
Dyfuzja Lufy (/Lotus/StoreItems/Upgrades/Mods/Pistol/Beginner/WeaponFireIterationsModBeginner),Upgrades,NO,YES,?,?,
Dyfuzja Lufy (/Lotus/StoreItems/Upgrades/Mods/Pistol/Expert/WeaponFireIterationsModExpert),Upgrades,NO,YES,?,?,
Dyfuzja Lufy (/Lotus/StoreItems/Upgrades/Mods/Pistol/WeaponFireIterationsMod),Upgrades,NO,YES,?,?,
Dzielona Komora (/Lotus/StoreItems/Upgrades/Mods/Rifle/Beginner/WeaponFireIterationsModBeginner),Upgrades,NO,YES,?,?,
Dzielona Komora (/Lotus/StoreItems/Upgrades/Mods/Rifle/Expert/WeaponFireIterationsModExpert),Upgrades,NO,YES,?,?,
Dzielona Komora (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponFireIterationsMod),Upgrades,NO,YES,?,?,
Dziewiąty Medalion Podłogowy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionNineLotusRecipe),Recipes,NO,NO,50000,?,
Earth Nav Segment (/Lotus/StoreItems/Types/Items/ShipFeatureItems/EarthNavigationFeatureItem),MiscItems,NO,NO,?,?,
Eclipse (/Lotus/StoreItems/Powersuits/Harlequin/LightAbilityCard),Upgrades,NO,YES,?,?,
Edo Armor Bundle (/Lotus/Types/StoreItems/Packages/SetTwoArmorPack),Packages,YES,NO,?,100,
Edo Chest Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoChestArmor),WeaponSkins,YES,NO,?,35,
Edo Knee Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegLeftArmor),WeaponSkins,YES,NO,?,40,
Edo Knee Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegRightArmor),WeaponSkins,NO,NO,?,40,
Edo Shoulder Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmLeftArmor),WeaponSkins,YES,NO,?,50,
Edo Shoulder Plates (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmRightArmor),WeaponSkins,NO,NO,?,50,
Elektryczny Nabój (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Beginner/WeaponElectricityDamageModBeginner),Upgrades,NO,YES,?,?,
Elektryczny Nabój (/Lotus/StoreItems/Upgrades/Mods/Shotgun/Expert/WeaponElectricityDamageModExpert),Upgrades,NO,YES,?,?,
Elektryczny Nabój (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponElectricityDamageMod),Upgrades,NO,YES,?,?,
Elektryzujący Zestaw (/Lotus/Types/StoreItems/Packages/ElectricPack),Packages,YES,NO,?,?,
Eleventh Storm (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/SwordShieldCmbOneMeleeTree),Upgrades,NO,YES,?,?,
Ember (/Lotus/StoreItems/Powersuits/Ember/Ember),Suits,YES,NO,?,225,
Ember Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberAgileAnims),WeaponSkins,NO,NO,?,75,
Ember Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberBlueprint),Recipes,YES,NO,25000,?,
Ember Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberAlternateSkin),WeaponSkins,YES,NO,?,40,
Ember Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberNobleAnims),WeaponSkins,NO,NO,?,75,
Ember Prime (/Lotus/StoreItems/Powersuits/Ember/EmberPrime),Suits,NO,NO,?,375,
Ember Prime Armor (/Lotus/StoreItems/Upgrades/Skins/Armor/WarframeDefaults/EmberPrimeArmLeftArmor),WeaponSkins,NO,NO,?,1000,
Ember Prime Armor (/Lotus/StoreItems/Upgrades/Skins/Armor/WarframeDefaults/EmberPrimeArmRightArmor),WeaponSkins,NO,NO,?,1000,
Ember Prime Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeBlueprint),Recipes,NO,YES,25000,?,
Ember Prime Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeChassisComponent),MiscItems,NO,NO,?,?,
Ember Prime Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeChassisBlueprint),Recipes,NO,YES,?,?,
Ember Prime Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeHelmetComponent),MiscItems,NO,NO,?,?,
Ember Prime Helmet (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberPrimeHelmet),WeaponSkins,NO,NO,?,?,
Ember Prime Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeHelmetBlueprint),Recipes,NO,YES,?,?,
Ember Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageEmberPrimeBright),FlavourItems,NO,NO,20000,26,
Ember Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageEmberPrimeDark),FlavourItems,NO,NO,20000,26,
Ember Prime Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeSystemsComponent),MiscItems,NO,NO,?,?,
Ember Prime Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeSystemsBlueprint),Recipes,NO,YES,?,?,
Ember: Hełm 'Backdraft' (/Lotus/StoreItems/Upgrades/Skins/Ember/EmberHelmetAltBStatless),WeaponSkins,YES,NO,?,75,
Ember: Hełm 'Backdraft' Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/StatlessV2EmberAltHelmetBlueprint),Recipes,NO,NO,?,?,
