Deck,Enemy,Probability,Max Simultaneous,Tier
,Desert/EvisceratorLancer,1,4,8
,AIWeek/IncendiaryBombard,1,3,8
,Desert/ShotgunLancer,1,5,8
,AIWeek/ShieldLancer,1,6,8
,SpecialEvents/SurveillanceDroneAgent,1,2,8
,Desert/EliteRifleLancer,1,0,9
,Desert/JetpackMarine,1,6,9
,AIWeek/IncendiaryBombard,1,2,9
,AIWeek/FlameLancer,1,3,9
,AIWeek/RocketBombard,1,2,9
,Desert/MinigunBombard,1,2,9
,AIWeek/GrineerFemale,1,6,9
,AIWeek/ShieldLancer,1,7,9
GrineerSquadFive,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,AIWeek/RocketBombard,0.025,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.1,0,0
GrineerSquadFour,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.2,0,0
GrineerSquadOne,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
GrineerSquadSabotageEvent,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.25,0,0
GrineerSquadSix,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
GrineerSquadThree,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.1,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/IncendiaryBombard,0.050000001,2,0
,AIWeek/BlowtorchSawman,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/FlameLancer,0.1,0,0
GrineerSquadTwo,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/RocketBombard,0.050000001,1,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,GrineerMarineLeader,0.050000001,1,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.2,0,0
GrineerSurvivalA,AIWeek/RifleLancer,1,10,0
,AIWeek/EliteRifleLancer,1,15,0
,AIWeek/MacheteWomanNoCover,1,10,0
,AIWeek/BladeSawmanNoCover,1,10,0
,AIWeek/EliteRifleLancer,1,20,1
,AIWeek/RifleLancer,1,20,1
,AIWeek/BladeSawmanNoCover,1,10,1
,Forest/ShotgunLancer,1,2,1
,AIWeek/RifleLancer,1,20,2
,AIWeek/EliteRifleLancer,1,20,2
,AIWeek/BladeSawmanNoCover,1,20,2
,AIWeek/ShieldLancer,1,10,2
,Forest/ShotgunLancer,1,2,2
,AIWeek/EliteRifleLancer,1,20,3
,AIWeek/RifleLancer,1,20,3
,AIWeek/BladeSawmanNoCover,1,20,3
,AIWeek/ShieldLancer,1,20,3
,AIWeek/GrineerFemale,1,3,3
,AIWeek/EliteRifleLancer,1,20,4
,AIWeek/BladeSawmanNoCover,1,20,4
,AIWeek/ShieldLancer,1,20,4
,AIWeek/IncendiaryBombard,1,3,4
,AIWeek/GrineerFemale,1,4,4
,AIWeek/EliteRifleLancer,1,20,5
,AIWeek/BladeSawmanNoCover,1,20,5
,AIWeek/ShieldLancer,1,20,5
,AIWeek/FlameLancer,1,3,5
,Forest/ShotgunLancer,1,3,5
,AIWeek/EliteRifleLancer,1,20,6
,AIWeek/BladeSawmanNoCover,1,20,6
,AIWeek/ShieldLancer,1,20,6
,AIWeek/RocketBombard,1,3,6
,Forest/ShotgunLancer,1,4,6
,AIWeek/EliteRifleLancer,1,20,7
,AIWeek/BladeSawmanNoCover,1,20,7
,AIWeek/ShieldLancer,1,20,7
,AIWeek/MinigunBombard,1,3,7
,AIWeek/GrineerFemale,1,5,7
,Forest/ShotgunLancer,1,5,7
,AIWeek/EliteRifleLancer,1,20,8
,AIWeek/BladeSawmanNoCover,1,20,8
,AIWeek/ShieldLancer,1,20,8
,AIWeek/IncendiaryBombard,1,3,8
,AIWeek/GrineerFemale,1,6,8
,AIWeek/EliteRifleLancer,1,20,9
,AIWeek/BladeSawmanNoCover,1,20,9
,AIWeek/ShieldLancer,1,20,9
,AIWeek/FlameLancer,1,2,9
,AIWeek/RocketBombard,1,2,9
,AIWeek/MinigunBombard,1,2,9
GrineerSurvivalMercury,AIWeek/RifleLancer,1,10,0
,AIWeek/EliteRifleLancer,1,15,0
,AIWeek/MacheteWomanNoCover,1,10,0
,AIWeek/BladeSawmanNoCover,1,10,0
,AIWeek/EliteRifleLancer,1,20,1
,AIWeek/RifleLancer,1,20,1
,AIWeek/BladeSawmanNoCover,1,10,1
,AIWeek/RifleLancer,1,20,2
,AIWeek/EliteRifleLancer,1,20,2
,AIWeek/BladeSawmanNoCover,1,20,2
,AIWeek/ShieldLancer,0.5,5,2
,AIWeek/EliteRifleLancer,1,20,3
,AIWeek/RifleLancer,1,20,3
,AIWeek/BladeSawmanNoCover,1,20,3
,AIWeek/ShieldLancer,1,20,3
,AIWeek/EliteRifleLancer,1,20,4
,AIWeek/BladeSawmanNoCover,1,20,4
,AIWeek/ShieldLancer,1,20,4
,AIWeek/MinigunBombard,1,1,4
,AIWeek/EliteRifleLancer,1,20,5
,AIWeek/BladeSawmanNoCover,1,20,5
,AIWeek/ShieldLancer,1,20,5
,AIWeek/MinigunBombard,1,2,5
,AIWeek/EliteRifleLancer,1,20,6
,AIWeek/BladeSawmanNoCover,1,20,6
,AIWeek/ShieldLancer,1,20,6
,AIWeek/RocketBombard,1,2,6
,AIWeek/EliteRifleLancer,1,20,7
,AIWeek/BladeSawmanNoCover,1,20,7
,AIWeek/ShieldLancer,1,20,7
,AIWeek/MinigunBombard,1,3,7
,AIWeek/EliteRifleLancer,1,20,8
,AIWeek/BladeSawmanNoCover,1,20,8
,AIWeek/ShieldLancer,1,20,8
,AIWeek/IncendiaryBombard,1,3,8
,AIWeek/EliteRifleLancer,1,20,9
,AIWeek/BladeSawmanNoCover,1,20,9
,AIWeek/ShieldLancer,1,20,9
,AIWeek/FlameLancer,1,2,9
,AIWeek/RocketBombard,1,2,9
,AIWeek/MinigunBombard,1,2,9
InfestedCorpusMixSquadA,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/LeapingRunner,0.75,0,0
,AiWeek/Runners/SuicideRunner,0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,AiWeek/Ancients/ToxicAncient,0.1,0,0
,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,Spaceman/EliteSpacemanAgent,1,0,0
,Spaceman/AIWeek/MeleeSpacemanAgent,1,0,0
,Drones/AIWeek/ShieldDroneAgent,0.15000001,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.2,0,0
,BipedRobot/AIWeek/SuperMoaBipedAgent,0.02,0,0
InfestedDefenseA,AiWeek/Quadrupeds/Quadruped,0.69999999,0,0
,AiWeek/Runners/SuicideRunner,1,0,0
,AiWeek/Runners/LeapingRunner,0.2,0,0
,AiWeek/Ancients/HealingAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/ToxicAncient,0.2,0,2
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
InfestedDefenseCorpusA,AiWeek/Quadrupeds/Quadruped,0.69999999,0,0
,AiWeek/Runners/SuicideRunner,1,0,0
,AiWeek/Runners/LeapingRunner,0.2,0,0
,AiWeek/Ancients/HealingAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/ToxicAncient,0.2,0,2
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,Spaceman/EliteSpacemanAgent,1,0,0
,Spaceman/AIWeek/MeleeSpacemanAgent,1,0,0
,Drones/AIWeek/ShieldDroneAgent,0.15000001,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.2,0,0
,BipedRobot/AIWeek/SuperMoaBipedAgent,0.02,0,0
,Spaceman/AIWeek/DeployableSpacemanAgent,0.050000001,0,0
InfestedDefenseGrineerA,AiWeek/Quadrupeds/Quadruped,0.69999999,0,0
,AiWeek/Runners/SuicideRunner,1,0,0
,AiWeek/Runners/LeapingRunner,0.2,0,0
,AiWeek/Ancients/HealingAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/ToxicAncient,0.2,0,2
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
InfestedGrineerMixSquadA,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/LeapingRunner,0.75,0,0
,AiWeek/Runners/SuicideRunner,0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,AiWeek/Ancients/ToxicAncient,0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.050000001,0,0
,AIWeek/IncendiaryBombard,0.050000001,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.5,0,0
InfestedSquadA,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/LeapingRunner,0.75,0,0
,AiWeek/Runners/SuicideRunner,0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,AiWeek/Ancients/ToxicAncient,0.1,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/NoxiousCrawler,0.050000001,0,0
InfestedSquadB,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/SuicideRunner,1,0,0
,AiWeek/Runners/LeapingRunner,0.2,0,0
,AiWeek/Crawlers/NoxiousCrawler,0.5,0,0
,AiWeek/Ancients/ToxicAncient,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.050000001,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
InfestedSquadC,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/SuicideRunner,1,0,0
,AiWeek/Runners/LeapingRunner,0.2,0,0
,AiWeek/Crawlers/GraspingCrawler,0.15000001,0,0
,AiWeek/Ancients/HealingAncient,0.1,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
InfestedSurvivalA,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Quadrupeds/Quadruped,1,0,1
,AiWeek/Runners/SuicideRunner,0.25,8,1
,AiWeek/Runners/MeleeRunner,0.5,0,1
,AiWeek/Quadrupeds/Quadruped,1,20,2
,AiWeek/Runners/SuicideRunner,0.25,8,2
,AiWeek/Runners/LeapingRunner,0.25,0,2
,AiWeek/Quadrupeds/Quadruped,1,0,3
,AiWeek/Runners/SuicideRunner,0.25,8,3
,AiWeek/Runners/LeapingRunner,0.25,0,3
,AiWeek/Runners/MeleeRunner,0.25,0,3
,AiWeek/Quadrupeds/Quadruped,1,0,4
,AiWeek/Runners/SuicideRunner,0.25,8,4
,AiWeek/Runners/LeapingRunner,0.25,0,4
,AiWeek/Ancients/HealingAncient,1,3,4
,AiWeek/Quadrupeds/Quadruped,1,0,5
,AiWeek/Runners/SuicideRunner,0.25,8,5
,AiWeek/Runners/LeapingRunner,0.25,0,5
,AiWeek/Ancients/HealingAncient,1,3,5
,AiWeek/Runners/MeleeRunner,0.25,0,5
,AiWeek/Quadrupeds/Quadruped,1,0,6
,AiWeek/Runners/SuicideRunner,0.25,8,6
,AiWeek/Runners/LeapingRunner,0.25,0,6
,AiWeek/Ancients/MeleeAncient,1,3,6
,AiWeek/Quadrupeds/Quadruped,1,0,7
,AiWeek/Runners/SuicideRunner,0.25,8,7
,AiWeek/Runners/LeapingRunner,0.25,0,7
,AiWeek/Ancients/MeleeAncient,1,3,7
,AiWeek/Ancients/HealingAncient,1,2,7
,AiWeek/Quadrupeds/Quadruped,1,0,8
,AiWeek/Runners/SuicideRunner,0.25,8,8
,AiWeek/Runners/LeapingRunner,0.25,0,8
,AiWeek/Ancients/ToxicAncient,1,2,8
,AiWeek/Ancients/HealingAncient,1,2,8
,AiWeek/Ancients/MeleeAncient,1,1,8
,AiWeek/Quadrupeds/Quadruped,1,0,9
,AiWeek/Runners/SuicideRunner,0.25,8,9
,AiWeek/Runners/LeapingRunner,0.25,0,9
,AiWeek/Ancients/HealingAncient,1,2,9
,AiWeek/Ancients/MeleeAncient,1,2,9
,AiWeek/Ancients/ToxicAncient,1,2,9
InfestedSurvivalACorpus,Spaceman/AIWeek/RifleSpacemanAgent,1,4,0
,Spaceman/EliteSpacemanAgent,0.5,1,0
,Spaceman/AIWeek/MeleeSpacemanAgent,0.2,2,0
,Drones/AIWeek/ShieldDroneAgent,0.5,1,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.1,1,0
,BipedRobot/AIWeek/SuperMoaBipedAgent,0.02,1,0
,Spaceman/AIWeek/DeployableSpacemanAgent,0.1,1,0
,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Quadrupeds/Quadruped,1,0,1
,AiWeek/Runners/SuicideRunner,0.25,8,1
,AiWeek/Runners/MeleeRunner,0.5,0,1
,AiWeek/Quadrupeds/Quadruped,1,20,2
,AiWeek/Runners/SuicideRunner,0.25,8,2
,AiWeek/Runners/LeapingRunner,0.25,0,2
,AiWeek/Quadrupeds/Quadruped,1,0,3
,AiWeek/Runners/SuicideRunner,0.25,8,3
,AiWeek/Runners/LeapingRunner,0.25,0,3
,AiWeek/Runners/MeleeRunner,0.25,0,3
,AiWeek/Quadrupeds/Quadruped,1,0,4
,AiWeek/Runners/SuicideRunner,0.25,8,4
,AiWeek/Runners/LeapingRunner,0.25,0,4
,AiWeek/Ancients/HealingAncient,1,3,4
,AiWeek/Quadrupeds/Quadruped,1,0,5
,AiWeek/Runners/SuicideRunner,0.25,8,5
,AiWeek/Runners/LeapingRunner,0.25,0,5
,AiWeek/Ancients/HealingAncient,1,3,5
,AiWeek/Runners/MeleeRunner,0.25,0,5
,AiWeek/Quadrupeds/Quadruped,1,0,6
,AiWeek/Runners/SuicideRunner,0.25,8,6
,AiWeek/Runners/LeapingRunner,0.25,0,6
,AiWeek/Ancients/MeleeAncient,1,3,6
,AiWeek/Quadrupeds/Quadruped,1,0,7
,AiWeek/Runners/SuicideRunner,0.25,8,7
,AiWeek/Runners/LeapingRunner,0.25,0,7
,AiWeek/Ancients/HealingAncient,1,2,7
,AiWeek/Ancients/MeleeAncient,1,2,7
,AiWeek/Quadrupeds/Quadruped,1,0,8
,AiWeek/Runners/SuicideRunner,0.25,8,8
,AiWeek/Runners/LeapingRunner,0.25,0,8
,AiWeek/Ancients/ToxicAncient,1,2,8
,AiWeek/Ancients/HealingAncient,1,1,8
,AiWeek/Ancients/MeleeAncient,1,1,8
,AiWeek/Quadrupeds/Quadruped,1,0,9
,AiWeek/Runners/SuicideRunner,0.25,8,9
,AiWeek/Runners/LeapingRunner,0.25,0,9
,AiWeek/Ancients/HealingAncient,1,2,9
,AiWeek/Ancients/MeleeAncient,1,2,9
,AiWeek/Ancients/ToxicAncient,1,2,9
InfestedSurvivalAGrineer,AIWeek/RifleLancer,1,3,0
,AIWeek/EliteRifleLancer,1,1,0
,AIWeek/RocketBombard,0.1,1,0
,AIWeek/FlameLancer,0.1,2,0
,AIWeek/BladeSawman,1,2,0
,AIWeek/MinigunBombard,0.1,1,0
,AIWeek/ShotgunLancer,0.1,1,0
,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Quadrupeds/Quadruped,1,0,1
,AiWeek/Runners/SuicideRunner,0.25,8,1
,AiWeek/Runners/MeleeRunner,0.5,0,1
,AiWeek/Quadrupeds/Quadruped,1,20,2
,AiWeek/Runners/SuicideRunner,0.25,8,2
,AiWeek/Runners/LeapingRunner,0.25,0,2
,AiWeek/Quadrupeds/Quadruped,1,0,3
,AiWeek/Runners/SuicideRunner,0.25,8,3
,AiWeek/Runners/LeapingRunner,0.25,0,3
,AiWeek/Runners/MeleeRunner,0.25,0,3
,AiWeek/Quadrupeds/Quadruped,1,0,4
,AiWeek/Runners/SuicideRunner,0.25,8,4
,AiWeek/Runners/LeapingRunner,0.25,0,4
,AiWeek/Ancients/HealingAncient,1,3,4
,AiWeek/Quadrupeds/Quadruped,1,0,5
,AiWeek/Runners/SuicideRunner,0.25,8,5
,AiWeek/Runners/LeapingRunner,0.25,0,5
,AiWeek/Ancients/HealingAncient,1,3,5
,AiWeek/Runners/MeleeRunner,0.25,0,5
,AiWeek/Quadrupeds/Quadruped,1,0,6
,AiWeek/Runners/SuicideRunner,0.25,8,6
,AiWeek/Runners/LeapingRunner,0.25,0,6
,AiWeek/Ancients/MeleeAncient,1,3,6
,AiWeek/Quadrupeds/Quadruped,1,0,7
,AiWeek/Runners/SuicideRunner,0.25,8,7
,AiWeek/Runners/LeapingRunner,0.25,0,7
,AiWeek/Ancients/HealingAncient,1,2,7
,AiWeek/Ancients/MeleeAncient,1,2,7
,AiWeek/Quadrupeds/Quadruped,1,0,8
,AiWeek/Runners/SuicideRunner,0.25,8,8
,AiWeek/Runners/LeapingRunner,0.25,0,8
,AiWeek/Ancients/ToxicAncient,1,2,8
,AiWeek/Ancients/HealingAncient,1,1,8
,AiWeek/Ancients/MeleeAncient,1,1,8
,AiWeek/Quadrupeds/Quadruped,1,0,9
,AiWeek/Runners/SuicideRunner,0.25,8,9
,AiWeek/Runners/LeapingRunner,0.25,0,9
,AiWeek/Ancients/HealingAncient,1,2,9
,AiWeek/Ancients/MeleeAncient,1,2,9
,AiWeek/Ancients/ToxicAncient,1,2,9
OrokinDefenseSquad,RifleLancer,0.75,0,0
,RifleSpacemanAgent,0.75,0,0
,OrokinHealingAncient,0.5,0,2
,OrokinMinigunBombard,0.25,0,2
,OrokinShieldDroneAgent,0.25,0,1
,OrokinMoaBipedAgent,0.5,0,1
OrokinSquadOne,RifleLancer,0.75,0,0
,RifleSpacemanAgent,0.75,0,0
,OrokinHealingAncient,0.1,0,0
,OrokinMinigunBombard,0.2,0,0
,OrokinShieldDroneAgent,0.30000001,0,0
,OrokinMoaBipedAgent,0.1,0,0
OrokinSurvivalA,RifleLancer,1,0,0
,RifleSpacemanAgent,0.5,0,0
,RifleLancer,1,0,1
,RifleSpacemanAgent,1,0,1
,RifleLancer,1,0,2
,RifleSpacemanAgent,1,0,2
,OrokinShieldDroneAgent,1,2,2
,RifleLancer,1,0,3
,RifleSpacemanAgent,1,0,3
,OrokinShieldDroneAgent,1,2,3
,RifleLancer,1,0,4
,RifleSpacemanAgent,1,0,4
,OrokinShieldDroneAgent,1,2,4
,OrokinMinigunBombard,1,2,4
,RifleLancer,1,0,5
,RifleSpacemanAgent,1,0,5
,OrokinShieldDroneAgent,1,2,5
,OrokinHealingAncient,1,2,5
,RifleLancer,1,0,6
,RifleSpacemanAgent,1,0,6
,OrokinShieldDroneAgent,1,3,6
,OrokinMinigunBombard,1,3,6
,RifleLancer,1,0,7
,RifleSpacemanAgent,1,0,7
,OrokinShieldDroneAgent,1,3,7
,OrokinHealingAncient,1,1,7
,OrokinMoaBipedAgent,1,1,7
,OrokinMinigunBombard,1,1,7
,RifleLancer,1,0,8
,RifleSpacemanAgent,1,0,8
,OrokinShieldDroneAgent,1,3,8
,OrokinHealingAncient,1,2,8
,OrokinMinigunBombard,1,2,8
,RifleLancer,1,0,9
,RifleSpacemanAgent,1,0,9
,OrokinShieldDroneAgent,1,3,9
,OrokinHealingAncient,1,2,9
,OrokinMoaBipedAgent,1,2,9
,OrokinMinigunBombard,1,2,9
SupCorpusInfestedMix,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.2,0,0
,Drones/AIWeek/ShieldDroneAgent,0.15000001,1,0
,Spaceman/AIWeek/MeleeSpacemanAgent,0.25,0,0
,BipedRobot/AIWeek/SuperMoaBipedAgent,0.25,0,0
,BipedRobot/AIWeek/LaserCannonBipedAgent,0.5,0,0
,AiWeek/Quadrupeds/Quadruped,1,0,0
,AiWeek/Runners/SuicideRunner,1,0,0
,AiWeek/Runners/LeapingRunner,0.25,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,AiWeek/Crawlers/NoxiousCrawler,0.025,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,0
CorpusGrineerInvasionEasy,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,Spaceman/EliteSpacemanAgent,1,0,0
,BipedRobot/AIWeek/LaserCannonBipedAgent,0.69999999,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.2,0,0
,Drones/AIWeek/SuicideDroneAgent,0.1,0,0
,Drones/AIWeek/ShieldDroneAgent,0.15000001,1,0
,Spaceman/AIWeek/MeleeSpacemanAgent,0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
CorpusGrineerInvasionHard,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,Spaceman/EliteSpacemanAgent,1,0,0
,BipedRobot/AIWeek/LaserCannonBipedAgent,0.69999999,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.2,0,0
,Drones/AIWeek/SuicideDroneAgent,0.050000001,0,0
,Drones/AIWeek/ShieldDroneAgent,0.15000001,1,0
,Spaceman/AIWeek/MeleeSpacemanAgent,0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeCorpusInvasion,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,Spaceman/EliteSpacemanAgent,1,0,0
,BipedRobot/AIWeek/LaserCannonBipedAgent,0.30000001,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.5,0,0
,Spaceman/AIWeek/MeleeSpacemanAgent,0.1,0,0
,BipedRobot/AIWeek/SuperMoaBipedAgent,0.60000002,0,0
,BipedRobot/AIWeek/RailgunBipedAgent,0.40000001,0,0
,Drones/AIWeek/ShieldDroneAgent,0.40000001,0,0
,Spaceman/AIWeek/DeployableSpacemanAgent,0.60000002,0,0
,Spaceman/AIWeek/SniperSpacemanAgent,0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/EviseratorLancer,0.25,0,0
ExtremeGrineerInvasion,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,Spaceman/EliteSpacemanAgent,1,0,0
,BipedRobot/AIWeek/LaserCannonBipedAgent,0.69999999,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.2,0,0
,Spaceman/AIWeek/MeleeSpacemanAgent,0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.30000001,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeInvasion,Spaceman/AIWeek/RifleSpacemanAgent,1,0,0
,Spaceman/EliteSpacemanAgent,1,0,0
,BipedRobot/AIWeek/LaserCannonBipedAgent,0.30000001,0,0
,BipedRobot/AIWeek/ShockwaveBipedAgent,0.5,0,0
,Spaceman/AIWeek/MeleeSpacemanAgent,0.1,0,0
,BipedRobot/AIWeek/SuperMoaBipedAgent,0.60000002,0,0
,BipedRobot/AIWeek/RailgunBipedAgent,0.40000001,0,0
,Drones/AIWeek/ShieldDroneAgent,0.40000001,0,0
,Spaceman/AIWeek/DeployableSpacemanAgent,0.60000002,0,0
,Spaceman/AIWeek/SniperSpacemanAgent,0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/ShieldLancer,0.1,0,0
