Result Item,Mat1,Mat1 Count,Mat2,Mat2 Count,Mat3,Mat3 Count,Mat4,Mat4 Count,Build Time,Price,Skip Build Price
Paris(/Lotus/StoreItems/Weapons/Tenno/Bows/HuntingBow),Morphide(/Lotus/Types/Items/MiscItems/Morphic),3,Plastide(/Lotus/Types/Items/MiscItems/Plastids),600,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),700,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),2000,43200,20000,45
Tysis(/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedDartPistol/InfestedDartPistol),Neuroden(/Lotus/Types/Items/MiscItems/Neurode),2,Plastide(/Lotus/Types/Items/MiscItems/Plastids),400,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),900,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),100,86400,30000,40
Phage(/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Mutagen-Masse(/Lotus/Types/Items/Research/BioComponent),4,Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),1500,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),6000,Forma(/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
Kieferschwert(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/JawSword/JawLongSword),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),500,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),75,43200,,
Nikana(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),Argon Crystal(/Lotus/Types/Items/MiscItems/ArgonCrystal),3,Oxium(/Lotus/Types/Items/MiscItems/OxiumAlloy),75,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Obex(/Lotus/StoreItems/Weapons/Corpus/Melee/KickAndPunch/KickPunchWeapon),Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),650,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),900,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),700,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),300,43200,15000,35
"/Lotus/StoreItems/Weapons/Tenno/Melee/Brass Knuckles/BrassKnuckles",Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),400,Morphide(/Lotus/Types/Items/MiscItems/Morphic),3,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1200,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),500,43200,15000,45
Kunai(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/Kunai),Morphide(/Lotus/Types/Items/MiscItems/Morphic),5,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),3000,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),4000,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),4000,43200,15000,50
Latron(/Lotus/StoreItems/Weapons/Tenno/Rifle/SemiAutoRifle),Morphide(/Lotus/Types/Items/MiscItems/Morphic),5,Plastide(/Lotus/Types/Items/MiscItems/Plastids),800,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),900,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),1000,43200,20000,35
Latron Prime(/Lotus/StoreItems/Weapons/Tenno/Rifle/LatronPrime),WeaponParts/LatronPrimeBarrel,1,WeaponParts/LatronPrimeReceiver,1,WeaponParts/LatronPrimeStock,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),10,43200,,50
Lex Prime(/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeLex/PrimeLex),WeaponParts/LexPrimeBarrel,1,WeaponParts/LexPrimeReceiver,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Dragon Nikana(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/LowKatana),Argon Crystal(/Lotus/Types/Items/MiscItems/ArgonCrystal),4,Oxium(/Lotus/Types/Items/MiscItems/OxiumAlloy),150,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),500,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Machete(/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/Machete),Gallium(/Lotus/Types/Items/MiscItems/Gallium),4,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),750,Plastide(/Lotus/Types/Items/MiscItems/Plastids),800,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),900,43200,25000,40
Magnus(/Lotus/StoreItems/Weapons/Tenno/Pistols/Magnum/Magnum),Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),2,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),400,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),900,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),100,86400,20000,40
Mire(/Lotus/StoreItems/Weapons/Infested/Melee/Swords/Mire/MireSword),Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),2,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1000,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),1500,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),2000,43200,15000,45
Miter(/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun),WeaponParts/MiterBarrel,1,WeaponParts/MiterBlade,1,WeaponParts/MiterChassis,1,WeaponParts/MiterHandle,1,43200,,50
Magistar(/Lotus/StoreItems/Weapons/Tenno/Melee/Maces/PaladinMace/PaladinMaceWeapon),Gallium(/Lotus/Types/Items/MiscItems/Gallium),3,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),750,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),80,43200,25000,
Pangolin-Schwert(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/PangolinSword/PangolinLongSword),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),750,Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),300,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),80,43200,,
Plasmaschwert(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/PlasmaSword/PlasmaLongSword),Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),500,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),450,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),50,43200,,
Orthos(/Lotus/StoreItems/Weapons/Tenno/Melee/Polearms/PolearmWeapon),Morphide(/Lotus/Types/Items/MiscItems/Morphic),4,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),500,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),850,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),700,43200,20000,35
Orthos Prime(/Lotus/StoreItems/Weapons/Tenno/Melee/Polearms/PrimePolearmWeapon),WeaponParts/PrimePolearmBlade,2,WeaponParts/PrimePolearmHandle,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Dakra Prime(/Lotus/StoreItems/Weapons/Tenno/Melee/CronusSword/PrimeCronusLongSword),WeaponParts/PrimeCronusLongSwordBlade,1,WeaponParts/PrimeCronusLongSwordHandle,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),15,,,43200,,50
Reaper Prime(/Lotus/StoreItems/Weapons/Tenno/Melee/Scythe/ReaperWeapon),WeaponParts/PrimeScytheBlade,1,WeaponParts/PrimeScytheHandle,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Hek(/Lotus/StoreItems/Weapons/Tenno/Shotgun/QuadShotgun),Neuroden(/Lotus/Types/Items/MiscItems/Neurode),5,Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),900,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),1200,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),1000,86400,25000,
Vasto(/Lotus/StoreItems/Weapons/Tenno/Pistol/RevolverPistol),Neuroden(/Lotus/Types/Items/MiscItems/Neurode),4,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),1200,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),700,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),1000,43200,30000,
Sicarus Prime(/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeSicarus/PrimeSicarusPistol),WeaponParts/SicarusPrimeBarrel,1,WeaponParts/SicarusPrimeReceiver,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Kama(/Lotus/StoreItems/Weapons/Tenno/Melee/DualKamas/SingleKama),Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),5,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1200,Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),900,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),1200,43200,40000,
Skana(/Lotus/StoreItems/Weapons/Tenno/Melee/LongSword/LongSword),Morphide(/Lotus/Types/Items/MiscItems/Morphic),3,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),750,Plastide(/Lotus/Types/Items/MiscItems/Plastids),500,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),1100,43200,15000,35
Snipetron(/Lotus/StoreItems/Weapons/Tenno/Rifle/SniperRifle),Morphide(/Lotus/Types/Items/MiscItems/Morphic),5,Plastide(/Lotus/Types/Items/MiscItems/Plastids),900,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),1200,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),900,43200,20000,35
Bo-Kampfstab(/Lotus/StoreItems/Weapons/Tenno/Melee/Staff/Staff),Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),900,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),600,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,43200,15000,35
Dread(/Lotus/StoreItems/Weapons/Tenno/Bows/StalkerBow),Morphide(/Lotus/Types/Items/MiscItems/Morphic),6,Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),900,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),750,Plastide(/Lotus/Types/Items/MiscItems/Plastids),900,43200,,45
Despair(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StalkerKunai),Morphide(/Lotus/Types/Items/MiscItems/Morphic),10,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),5000,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),800,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),4500,43200,,50
Hate(/Lotus/StoreItems/Weapons/Tenno/Melee/Scythe/StalkerScytheWeapon),Morphide(/Lotus/Types/Items/MiscItems/Morphic),10,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),5000,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),6000,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),4500,43200,,50
Boar(/Lotus/StoreItems/Weapons/Tenno/Shotgun/FullAutoShotgun),Morphide(/Lotus/Types/Items/MiscItems/Morphic),6,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),900,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),750,Plastide(/Lotus/Types/Items/MiscItems/Plastids),900,43200,15000,
Castanas(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StickyBomb/StickyBombs),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),2,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),800,Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Soma(/Lotus/StoreItems/Weapons/Tenno/Rifle/TennoAR),Morphide(/Lotus/Types/Items/MiscItems/Morphic),7,Plastide(/Lotus/Types/Items/MiscItems/Plastids),850,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),1200,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),8000,43200,50000,50
Tigris(/Lotus/StoreItems/Weapons/Tenno/LongGuns/DoubleBarrelShotgun/TennoDoubleBarrelShotgun),Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),3,Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),900,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),1200,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),1200,86400,40000,
Galatine(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/GreatSword/TennoGreatSword),Gallium(/Lotus/Types/Items/MiscItems/Gallium),4,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),750,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),200,43200,25000,30
Vectis(/Lotus/StoreItems/Weapons/Tenno/Rifle/TennoSniperRifle),Neuroden(/Lotus/Types/Items/MiscItems/Neurode),4,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),4,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),3000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),2500,86400,40000,
Hikou(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/TennoStars),Morphide(/Lotus/Types/Items/MiscItems/Morphic),5,Plastide(/Lotus/Types/Items/MiscItems/Plastids),500,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),600,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),4000,43200,15000,50
Akstiletto(/Lotus/StoreItems/Weapons/Tenno/Pistols/TennoUzi/TennoUzi),Gallium(/Lotus/Types/Items/MiscItems/Gallium),2,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),800,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Attica(/Lotus/StoreItems/Weapons/Tenno/LongGuns/TnoPrmryXbow/TnoPrmryXbowWeapon),Morphide(/Lotus/Types/Items/MiscItems/Morphic),2,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),800,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Zwillingsvipern(/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboViperPistols),Viper(/Lotus/Weapons/Grineer/GrineerPistol/GrineerLightPistol),1,Viper(/Lotus/Weapons/Grineer/GrineerPistol/GrineerLightPistol),1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,15000,
Seer(/Lotus/StoreItems/Weapons/Grineer/GrineerPistol/GrnScopedPistolPlayer),WeaponParts/VorsPistolBarrel,1,WeaponParts/VorsPistolReceiver,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),2,,,43200,,50
Banshee(/Lotus/StoreItems/Powersuits/Banshee/Banshee),BansheeHelmetComponent,1,BansheeChassisComponent,1,BansheeSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Ash(/Lotus/StoreItems/Powersuits/Ninja/Ninja),AshHelmetComponent,1,AshChassisComponent,1,AshSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Ash Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Ash Helm(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshHelmetComponent),Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Ash Systeme(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,Plastide(/Lotus/Types/Items/MiscItems/Plastids),500,43200,,
Banshee Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),900,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),50,,,43200,35000,
Banshee Helm(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeHelmetComponent),Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),200,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,43200,35000,
Banshee Systeme(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,Plastide(/Lotus/Types/Items/MiscItems/Plastids),400,43200,35000,
Valkyr(/Lotus/StoreItems/Powersuits/Berserker/Berserker),BerserkerHelmetComponent,1,BerserkerChassisComponent,1,BerserkerSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Valkyr Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BerserkerChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),900,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),50,,,43200,35000,
Valkyr Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BerserkerHelmetComponent),Schaltkreise(/Lotus/Types/Items/MiscItems/Circuits),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),200,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,43200,35000,
Valkyr Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BerserkerSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,Plastide(/Lotus/Types/Items/MiscItems/Plastids),400,43200,35000,
Ember(/Lotus/StoreItems/Powersuits/Ember/Ember),EmberHelmetComponent,1,EmberChassisComponent,1,EmberSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Ember Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Ember Helm(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberHelmetComponent),Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Ember Prime(/Lotus/StoreItems/Powersuits/Ember/EmberPrime),EmberPrimeHelmetComponent,1,EmberPrimeChassisComponent,1,EmberPrimeSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Ember Prime Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),3,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Ember Prime Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeHelmetComponent),Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),2,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),750,43200,,
Ember Prime Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),1200,Plastide(/Lotus/Types/Items/MiscItems/Plastids),700,43200,,
Ember Systeme(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,Plastide(/Lotus/Types/Items/MiscItems/Plastids),220,43200,,
Excalibur(/Lotus/StoreItems/Powersuits/Excalibur/Excalibur),ExcaliburChassisComponent,1,ExcaliburHelmetComponent,1,ExcaliburSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Excalibur Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Excalibur Helm(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburHelmetComponent),Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Excalibur Systeme(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,Plastide(/Lotus/Types/Items/MiscItems/Plastids),220,43200,,
Frost(/Lotus/StoreItems/Powersuits/Frost/Frost),FrostHelmetComponent,1,FrostChassisComponent,1,FrostSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Frost Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Frost Helm(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostHelmetComponent),Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Frost Prime(/Lotus/StoreItems/Powersuits/Frost/FrostPrime),FrostPrimeHelmetComponent,1,FrostPrimeChassisComponent,1,FrostPrimeSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Frost Prime Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeChassisComponent),Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrit(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Frost Prime Helm(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeHelmetComponent),Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Neurale Sensoren(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Frost Prime Systeme(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,Plastide(/Lotus/Types/Items/MiscItems/Plastids),220,43200,,
Frost Systeme(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostSystemsComponent),Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphide(/Lotus/Types/Items/MiscItems/Morphic),1,Bergungsgut(/Lotus/Types/Items/MiscItems/Salvage),500,Plastide(/Lotus/Types/Items/MiscItems/Plastids),500,43200,,
Hydroid(/Lotus/StoreItems/Powersuits/Pirate/Pirate),HydroidHelmetComponent,1,HydroidChassisComponent,1,HydroidSystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,50000,50
Hydroid Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidChassisComponent),Argon Crystal(/Lotus/Types/Items/MiscItems/ArgonCrystal),2,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,Nanosporen(/Lotus/Types/Items/MiscItems/Nanospores),1200,43200,,
Hydroid Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidHelmetComponent),Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Steuermodul(/Lotus/Types/Items/MiscItems/ControlModule),1,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Argon Crystal(/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,,
Hydroid Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidSystemsComponent),Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,Gallium(/Lotus/Types/Items/MiscItems/Gallium),4,Polymerbündel(/Lotus/Types/Items/MiscItems/PolymerBundle),500,Legierungsplatten(/Lotus/Types/Items/MiscItems/AlloyPlate),220,43200,,
Loki(/Lotus/StoreItems/Powersuits/Loki/Loki),LOKIChassisComponent,1,LOKIHelmetComponent,1,LOKISystemsComponent,1,Orokin-Zelle(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
