Node,Planet,Mission Type,Faction,AI Spec,Mission Rewards,Drone Damage,Drone Damage Chance,Tier
Seimeni,Ceres,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.5,3
Cyath,Eris,Mobile Defense,Infestation,/Lotus/Types/Game/InfestedSquadA,,30 - 70,0.40000001,0
Cosis,Eris,Capture,Infestation,/Lotus/Types/Game/InfestedSquadA,,30 - 70,0.40000001,0
Candiru,Eris,Hive Sabotage,Infestation,/Lotus/Types/Game/InfestedSquadD,,30 - 70,0.40000001,0
Ascar,Eris,Spy,Infestation,/Lotus/Types/Game/InfestedSquadC,,30 - 70,0.40000001,0
,Eris,Assassination,Grineer,,,30 - 70,0.40000001,0
Giardia,Eris,Spy,Infestation,/Lotus/Types/Game/InfestedSquadB,,30 - 70,0.40000001,0
,Eris,Assassination,Grineer,,,30 - 70,0.40000001,0
Acanth,Eris,Extermination,Infestation,/Lotus/Types/Game/InfestedSquadC,,30 - 70,0.40000001,0
Brugia,Eris,Rescue,Infestation,/Lotus/Types/Game/InfestedSquadC,,30 - 70,0.40000001,0
Lepis,Eris,Hive Sabotage,Infestation,/Lotus/Types/Game/InfestedSquadC,,30 - 70,0.40000001,1
Kala-azar,Eris,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,1
Hymeno,Eris,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.40000001,1
Isos,Eris,Capture,Infestation,/Lotus/Types/Game/InfestedSquadB,,30 - 70,0.40000001,1
,Eris,Assassination,Grineer,,,30 - 70,0.40000001,1
Gnathos,Eris,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,1
Histo,Eris,Extermination,Infestation,/Lotus/Types/Game/InfestedSquadB,,30 - 70,0.40000001,1
Naeglar,Eris,Extermination,Infestation,/Lotus/Types/Game/InfestedSquadA,,30 - 70,0.40000001,1
Ixodes,Eris,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,1
,Eris,Assassination,Grineer,,,30 - 70,0.40000001,2
Saxis,Eris,Extermination,Infestation,/Lotus/Types/Game/InfestedSquadD,,30 - 70,0.40000001,2
Phalan,Eris,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.40000001,2
,Eris,Assassination,Grineer,,,30 - 70,0.40000001,2
Oestrus,Eris,Deception,Infestation,/Lotus/Types/Game/InfestedSquadC,,30 - 70,0.40000001,2
Ranova,Eris,Rescue,Infestation,/Lotus/Types/Game/InfestedSquadA,,30 - 70,0.40000001,2
Psoro,Eris,Hive Sabotage,Infestation,/Lotus/Types/Game/InfestedSquadB,,30 - 70,0.40000001,2
Nimus,Eris,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.40000001,2
,Eris,Assassination,Grineer,,,30 - 70,0.40000001,2
Lugh,Eris,Deception,Corpus,/Lotus/Types/Game/CorpusSquadC,,30 - 70,0.40000001,3
Solium,Eris,Deception,Infestation,/Lotus/Types/Game/InfestedSquadC,,30 - 70,0.40000001,3
Akkad,Eris,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,3
Sparga,Eris,Rescue,Infestation,/Lotus/Types/Game/InfestedSquadB,,30 - 70,0.40000001,3
Xini,Eris,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 70,0.40000001,3
Viver,Eris,Interception,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,30 - 70,0.40000001,3
Zabala,Eris,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 70,0.40000001,3
Sporid,Eris,Hive Sabotage,Infestation,/Lotus/Types/Game/InfestedSquadA,,30 - 70,0.40000001,3
Conclave,Eris,MT_PVP,Corpus,,,30 - 70,0.40000001,3
Kappa,Sedna,Mobile Defense,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,0
Rusalka,Sedna,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,0
Camenae,Sedna,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 80,0.5,0
Adaro,Sedna,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,0
Vodyanoi,Sedna,Mobile Defense,Grineer,/Lotus/Types/Game/GrineerSquadOne,,30 - 80,0.5,0
Hyosube,Sedna,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,0
Undine,Sedna,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadTwo,,30 - 80,0.5,0
Jengu,Sedna,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,0
,Sedna,Assassination,Grineer,,,30 - 80,0.5,0
Nakki,Sedna,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,1
Berehynia,Sedna,Interception,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 80,0.5,1
Tikoloshe,Sedna,Spy,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,1
,Sedna,Assassination,Grineer,,,30 - 80,0.5,1
Selkie,Sedna,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 80,0.5,1
Marid,Sedna,Extermination,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,1
Phithale,Sedna,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 80,0.5,1
Kelpie,Sedna,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 80,0.5,1
Naga,Sedna,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,1
,Sedna,Assassination,Grineer,,,30 - 80,0.5,2
,Sedna,Assassination,Grineer,,,30 - 80,0.5,2
Yam,Sedna,Sabotage,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,2
Ponaturi,Sedna,Deception,Grineer,/Lotus/Types/Game/GrineerSquadFour,,30 - 80,0.5,2
Merrow,Sedna,Assassination,Grineer,/Lotus/Types/Game/GrineerSquadFive,,30 - 80,0.5,2
Charybdis,Sedna,Deception,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,2
Graeae,Sedna,Mobile Defense,Grineer,/Lotus/Types/Game/GrineerSquadThree,,30 - 80,0.5,2
Hydron,Sedna,Defense,Grineer,/Lotus/Types/Game/GrineerDefenseA,,30 - 80,0.5,2
Scylla,Sedna,Spy,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,2
Nemed,Sedna,Spy,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,3
,Sedna,Assassination,Grineer,,,30 - 80,0.5,3
Tiamat,Sedna,Capture,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,3
Yemaja,Sedna,Survival,Grineer,/Lotus/Types/Game/GrineerSurvivalA,,30 - 80,0.5,3
Conclave,Sedna,MT_PVP,Grineer,,,30 - 80,0.5,3
,Sedna,Assassination,Grineer,,,30 - 80,0.5,3
Amarna,Sedna,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,30 - 80,0.5,3
Veles,Sedna,Rescue,Grineer,/Lotus/Types/Game/GrineerSquadSix,,30 - 80,0.5,3
Sangeru,Sedna,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,30 - 80,0.5,3
Abaddon,Europa,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,10 - 75,0.40000001,0
Gamygyn,Europa,Spy,Corpus,/Lotus/Types/Game/CorpusSquadC,,10 - 75,0.40000001,0
Armaros,Europa,Interception,Corpus,/Lotus/Types/Game/CorpusSquadA,,10 - 75,0.40000001,0
Morax,Europa,Spy,Corpus,/Lotus/Types/Game/CorpusSquadB,,10 - 75,0.40000001,0
Eligor,Europa,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,10 - 75,0.40000001,0
Lillith,Europa,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,10 - 75,0.40000001,0
Naamah,Europa,Assassination,Corpus,/Lotus/Types/Game/CorpusSquadA,,10 - 75,0.40000001,0
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,0
Baal,Europa,Mobile Defense,Corpus,/Lotus/Types/Game/CorpusSquadC,,10 - 75,0.40000001,0
Valefor,Europa,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,10 - 75,0.40000001,1
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,1
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,1
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,1
Sorath,Europa,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,10 - 75,0.40000001,1
Ose,Europa,Survival,Corpus,/Lotus/Types/Game/CorpusSurvivalA,,10 - 75,0.40000001,1
Valac,Europa,Deception,Corpus,/Lotus/Types/Game/CorpusSquadC,,10 - 75,0.40000001,1
Shax,Europa,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadA,,10 - 75,0.40000001,1
Paimon,Europa,Defense,Corpus,/Lotus/Types/Game/CorpusSquadDefenseA,,10 - 75,0.40000001,1
Conclave,Europa,MT_PVP,Corpus,,,10 - 75,0.40000001,2
Orias,Europa,Rescue,Corpus,/Lotus/Types/Game/CorpusSquadB,,10 - 75,0.40000001,2
Zagan,Europa,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,10 - 75,0.40000001,2
Larzac,Europa,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,10 - 75,0.40000001,2
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,2
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,2
Beleth,Europa,Capture,Corpus,/Lotus/Types/Game/CorpusSquadB,,10 - 75,0.40000001,2
Kokabiel,Europa,Sabotage,Corpus,/Lotus/Types/Game/CorpusSquadA,,10 - 75,0.40000001,2
Neit,Europa,Capture,Corpus,/Lotus/Types/Game/CorpusSquadA,,10 - 75,0.40000001,2
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
Cholistan,Europa,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,10 - 75,0.40000001,3
,Europa,Assassination,Grineer,,,10 - 75,0.40000001,3
Limtoc,Phobos,Capture,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
Conclave,Phobos,MT_PVP,Corrupted,,,20 - 50,0.30000001,0
Roche,Phobos,Extermination,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,0
Hall,Phobos,Mobile Defense,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
Grildrig,Phobos,Rescue,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
Stickney,Phobos,Survival,Grineer,/Lotus/Types/Game/GrineerSettlementSurvivalA,,20 - 50,0.30000001,0
Skyresh,Phobos,Deception,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,0
Drunlo,Phobos,Defense,Grineer,/Lotus/Types/Game/DesertGrineerDefenseA,,20 - 50,0.30000001,0
D'Arrest,Phobos,Sabotage,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,1
Monolith,Phobos,Rescue,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,1
Kepler,Phobos,Defense,Grineer,/Lotus/Types/Game/DesertGrineerDefenseA,,20 - 50,0.30000001,1
Sharpless,Phobos,Mobile Defense,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,1
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,1
Reldresal,Phobos,Sabotage,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,1
Gulliver,Phobos,Rescue,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,1
Shklovsky,Phobos,Spy,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,1
Clustril,Phobos,Extermination,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,1
Wendell,Phobos,Survival,Grineer,/Lotus/Types/Game/GrineerSettlementSurvivalA,,20 - 50,0.30000001,2
Todd,Phobos,Capture,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,2
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,2
Flimnap,Phobos,Deception,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,2
Memphis,Phobos,Defense,Infestation,/Lotus/Types/Game/InfestedDefenseA,,20 - 50,0.30000001,2
Iliad,Phobos,Assassination,Grineer,/Lotus/Types/Game/DesertGrineerSquadOne,,20 - 50,0.30000001,2
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,2
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,2
Opik,Phobos,Interception,Grineer,/Lotus/Types/Game/DesertGrineerDefenseA,,20 - 50,0.30000001,2
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
,Phobos,Assassination,Grineer,,,20 - 50,0.30000001,3
Zeugma,Phobos,Survival,Infestation,/Lotus/Types/Game/InfestedSurvivalA,,20 - 50,0.30000001,3
