Deck,Enemy,Probability,Max Simultaneous,Tier
DesertGrineerSquadOne,Desert/RifleLancer,1,0,0
,Desert/EliteRifleLancer,1,0,0
,Desert/BladeSawman,0.30000001,0,0
,Desert/ShotgunLancer,0.25,0,0
,Desert/MinigunBombard,0.050000001,2,0
,Desert/EvisceratorLancer,0.1,2,0
,Desert/JetpackMarine,0.25,5,0
,Regulator (SpecialEvents/SurveillanceDroneAgent),0.050000001,0,0
,Desert/GrineerMarinePistol,0.050000001,0,0
,/Lotus/Types/NeutralCreatures/SandRayCreature,0.25,3,0
,AIWeek/GrineerFemale,0.1,4,0
,AIWeek/BeastMaster,0.15000001,2,0
EventCorpusSquadA,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,ショックウェーブ Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,0
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
,Corpus テック (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,0
,Nullifier Crewman (Spaceman/AIWeek/NullifySpacemanAgent),0.1,2,0
,Sapping Osprey (Drones/AIWeek/DiscDroneAgent),0.2,0,0
EventGrineerSquadOne,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/GrineerMeleeStaffAgent,1,3,0
FomorianAttackSpec,Hellion Dargyn (SpaceBattles/Skiffs/MissileSkiff),1,0,0
,Dargyn (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,Lancer Dreg (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,Shield Dargyn (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
,Shield Dargyn (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,1
,Dargyn (SpaceBattles/Skiffs/GrineerSpaceMarine),0.75,0,1
,Hellion Dargyn (SpaceBattles/Skiffs/MissileSkiff),0.25,0,1
,Ogma Elite (SpaceBattles/Pods/HekCombatPod),0.25,0,1
,Shield Dargyn (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,2
,Dargyn (SpaceBattles/Skiffs/GrineerSpaceMarine),0.2,0,2
,Temporal Dreg (SpaceBattles/Drones/StasisDrone),0.2,3,2
,Shield-Hellion Dargyn (SpaceBattles/Skiffs/MissileShieldSkiff),0.2,0,2
,Ogma Elite (SpaceBattles/Pods/HekCombatPod),0.75,0,2
ForestBossGrineerSquadOne,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.25,0,0
,Forest/ShotgunLancer,0.2,3,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,3,0
,Forest/EliteRifleLancer,0.25,3,1
,Forest/EvisceratorLancer,0.1,1,1
,AIWeek/FlameLancer,0.1,1,2
ForestGrineer2PointTerritories,Forest/RifleLancer,1,0,0
,Forest/ShotgunLancer,0.25,0,0
,Forest/GrineerMarinePistol,0.050000001,0,0
,Forest/EliteRifleLancer,0.5,0,1
,AIWeek/MacheteWoman,0.2,0,1
,Forest/EvisceratorLancer,0.15000001,1,1
,AIWeek/GrineerFemale,0.2,3,1
,AIWeek/ShieldLancer,0.1,0,1
,Forest/MinigunBombard,0.1,2,1
ForestGrineerExcavationA,Forest/RifleLancer,1,0,0
,AIWeek/MacheteWomanNoCover,0.40000001,2,0
,Forest/BladeSawmanNoCover,0.40000001,0,0
,Forest/JetpackMarine,0.25,1,1
,Forest/ShotgunLancer,0.25,1,1
,Forest/GrineerMarinePistol,0.25,1,2
,AIWeek/GrineerFemale,1,2,3
,Forest/EliteRifleLancer,0.5,3,3
,AIWeek/FlameLancer,0.2,1,4
,Forest/MinigunBombard,0.1,2,4
,Forest/JetpackMarine,0.25,2,5
,AIWeek/RocketBombard,0.5,1,5
,AIWeek/BeastMaster,0.2,2,2
,AIWeek/CarrierRifleLancer,1,4,0
ForestGrineerSquadOne,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.25,0,0
,Forest/ShotgunLancer,0.2,3,0
,Forest/MinigunBombard,0.050000001,1,0
,AIWeek/GrineerFemale,0.1,1,0
,Forest/JetpackMarine,0.25,1,0
,Frontier Regulator (SpecialEvents/ForestDroneAgent),0.050000001,0,0
,Forest/GrineerMarinePistol,0.050000001,3,0
,Forest/EliteRifleLancer,0.25,3,1
,AIWeek/MacheteWoman,0.2,2,1
,Forest/EvisceratorLancer,0.050000001,1,2
,Forest/MinigunBombard,0.1,2,2
,AIWeek/BeastMaster,0.15000001,2,0
ForestGrineerSurvivalA,Forest/RifleLancer,1,0,0
,AIWeek/MacheteWomanNoCover,0.40000001,2,0
,Forest/BladeSawmanNoCover,0.40000001,0,0
,Forest/JetpackMarine,0.25,1,1
,Forest/ShotgunLancer,0.25,1,1
,Forest/GrineerMarinePistol,0.25,1,2
,Frontier Regulator (SpecialEvents/ForestDroneAgent),1,2,2
,AIWeek/GrineerFemale,1,2,3
,Forest/EliteRifleLancer,0.5,3,3
,AIWeek/FlameLancer,0.2,1,4
,Forest/MinigunBombard,0.1,2,4
,Forest/JetpackMarine,0.25,2,5
,AIWeek/RocketBombard,0.5,1,5
,AIWeek/BeastMaster,0.2,2,2
ForestGrineerTerritoriesOne,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.30000001,0,0
,Forest/ShotgunLancer,0.25,0,0
,Forest/MinigunBombard,0.050000001,2,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,0,0
,Forest/EliteRifleLancer,0.5,0,1
,AIWeek/MacheteWoman,0.2,0,1
,Forest/EvisceratorLancer,0.15000001,1,1
,AIWeek/GrineerFemale,0.2,3,1
,AIWeek/ShieldLancer,0.1,0,1
,AIWeek/RocketBombard,0.1,1,2
,AIWeek/FlameLancer,0.1,2,2
,Forest/MinigunBombard,0.1,2,2
,Forest/EvisceratorLancer,0.2,2,2
ForestKubrowTestSquad,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.25,0,0
,Forest/ShotgunLancer,0.2,3,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,3,0
,Forest/EliteRifleLancer,0.25,3,1
,Forest/EvisceratorLancer,0.1,1,1
,AIWeek/FlameLancer,0.1,1,2
,Kubrow (/Lotus/Types/NeutralCreatures/Kubrow/KubrowAgent),1,0,0
GrineerCaptureTargets,CaptureTargets/CaptureTargetGrineerShotgunAgent,1,0,5
,CaptureTargets/CaptureTargetGrineerRifleAgent,1,0,5
,CaptureTargets/CaptureTargetGrineerPistolAgent,1,0,5
,CaptureTargets/CaptureTargetGrineerShotgunAgent,1,0,6
,CaptureTargets/CaptureTargetGrineerMiterAgent,1,0,6
,CaptureTargets/CaptureTargetGrineerPyroAgent,1,0,6
,CaptureTargets/CaptureTargetGrineerRifleAgentFast,1,0,6
,CaptureTargets/CaptureTargetGrineerRollerAgent,1,0,6
,CaptureTargets/CaptureTargetGrineerMiterAgent,1,0,7
,CaptureTargets/CaptureTargetGrineerPyroAgent,1,0,7
,CaptureTargets/CaptureTargetGrineerRollerAgent,1,0,7
,CaptureTargets/CaptureTargetGrineerShotgunAgentFast,1,0,7
,CaptureTargets/CaptureTargetGrineerRifleAgentFast,1,0,7
GrineerDefenseA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCover,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,1
,AIWeek/ShieldLancer,0.1,2,1
,AIWeek/GrineerRollingDrone,0.2,0,2
,AIWeek/RocketBombard,0.025,0,2
,GrineerMarinePistol,0.15000001,0,2
,AIWeek/MacheteWomanNoCover,0.2,0,2
,AIWeek/GrineerFemale,0.1,0,1
,AIWeek/FlameLancer,0.15000001,0,1
,AIWeek/BeastMaster,0.15000001,2,1
GrineerDefenseForest,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.30000001,0,0
,Forest/ShotgunLancer,0.25,0,0
,Forest/EliteRifleLancer,0.5,0,1
,Forest/JetpackMarine,0.25,2,1
,Forest/MinigunBombard,0.050000001,2,1
,Forest/GrineerMarinePistol,0.1,2,1
,AIWeek/GrineerFemale,0.15000001,0,1
,AIWeek/FlameLancer,0.15000001,0,1
,AIWeek/GrineerRollingDrone,0.2,0,2
,AIWeek/RocketBombard,0.025,0,2
,Forest/GrineerMarinePistol,0.15000001,0,2
,AIWeek/MacheteWomanNoCover,0.2,0,2
,Forest/EvisceratorLancer,0.1,2,2
,AIWeek/BeastMaster,0.15000001,2,1
GrineerHeavyEnemies,GrineerMarinePistol,0.5,2,9
,AIWeek/MinigunBombard,1,2,9
,AIWeek/FlameLancer,1,2,9
,AIWeek/RocketBombard,1,1,9
,AIWeek/GrineerFemale,0.5,2,9
,AIWeek/IncendiaryBombard,1,1,9
GrineerInfestedMix,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.25,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,AIWeek/GrineerRollingDrone,0.1,0,0
,AIWeek/GrineerFemale,0.1,0,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,0
GrineerInfestedMixB,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/PistonSawman,0.30000001,0,0
,AIWeek/RocketBombard,0.050000001,2,0
,AIWeek/BladeSawman,0.1,2,0
,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.25,0,0
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
GrineerInfestedMixDesert,Desert/RifleLancer,1,0,0
,Desert/EliteRifleLancer,1,0,0
,Desert/BladeSawman,0.30000001,0,0
,Desert/ShotgunLancer,0.25,0,0
,Desert/MinigunBombard,0.050000001,2,0
,Desert/EvisceratorLancer,0.1,2,0
,Desert/JetpackMarine,0.25,0,0
,Desert/GrineerMarinePistol,0.050000001,0,0
,/Lotus/Types/NeutralCreatures/SandRayCreature,0.25,3,0
,AIWeek/GrineerFemale,0.1,4,0
,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.25,0,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,Boiler (AiWeek/Ancients/SpawningAncient),0,0,0
GrineerInfestedMixForest,Forest/RifleLancer,1,0,0
,Forest/EliteRifleLancer,0.2,2,0
,Forest/BladeSawman,0.30000001,0,0
,Forest/ShotgunLancer,0.25,3,0
,Forest/MinigunBombard,0.050000001,2,0
,AIWeek/GrineerFemale,0.1,2,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,0,0
,AIWeek/MacheteWoman,0.2,0,1
,Forest/EvisceratorLancer,0.1,1,1
,AIWeek/ShieldLancer,0.1,0,1
,AIWeek/RocketBombard,0.1,1,2
,AIWeek/FlameLancer,0.1,1,2
,Forest/MinigunBombard,0.1,2,2
,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.25,0,0
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
GrineerIntelTiersDesert,Desert/ShotgunLancer,0.25,0,1
,Desert/MinigunBombard,0.15000001,2,1
,Desert/GrineerMarinePistol,0.2,0,1
,AIWeek/GrineerFemale,0.15000001,0,1
,Desert/EvisceratorLancer,0.15000001,2,2
,AIWeek/GrineerFemale,0.2,0,2
,Desert/MinigunBombard,0.2,2,2
,Desert/MinigunBombard,1,0,5
,Desert/RifleLancer,1,0,5
,Desert/EliteRifleLancer,1,0,5
,Desert/ShotgunLancer,1,0,5
,Desert/BladeSawman,1,0,5
,AIWeek/CameraDroneAgent,1,0,6
GrineerIntelTiersSquadFour,AIWeek/ShotgunLancer,0.30000001,0,1
,AIWeek/MinigunBombard,0.1,2,1
,AIWeek/ShieldLancer,0.15000001,2,1
,AIWeek/GrineerFemale,0.15000001,0,1
,AIWeek/FlameLancer,0.25,0,1
,AIWeek/MinigunBombard,0.15000001,3,2
,AIWeek/ShieldLancer,0.2,3,2
,AIWeek/GrineerFemale,0.2,0,2
,AIWeek/RifleLancer,1,0,5
,AIWeek/EliteRifleLancer,1,0,5
,AIWeek/GrineerFemale,1,0,5
,AIWeek/MinigunBombard,1,0,5
,AIWeek/FlameLancer,1,0,5
,AIWeek/CameraDroneAgent,1,0,6
GrineerIntelTiersSquadOne,AIWeek/MinigunBombard,0.1,2,1
,AIWeek/ShieldLancer,0.15000001,3,1
,AIWeek/MinigunBombard,0.15000001,2,2
,AIWeek/RifleLancer,1,0,5
,AIWeek/EliteRifleLancer,1,0,5
,AIWeek/BladeSawman,0.30000001,0,5
,AIWeek/ShotgunLancer,0.5,0,5
,AIWeek/MinigunBombard,0.25,2,5
,AIWeek/CameraDroneAgent,1,0,6
GrineerIntelTiersSquadSix,AIWeek/ShotgunLancer,0.30000001,0,1
,AIWeek/MinigunBombard,0.15000001,2,1
,AIWeek/RocketBombard,0.15000001,2,1
,GrineerMarinePistol,0.2,0,1
,AIWeek/GrineerFemale,0.15000001,0,1
,AIWeek/EviseratorLancer,0.15000001,0,1
,AIWeek/JetpackMarine,0.1,0,1
,AIWeek/MinigunBombard,0.15000001,3,2
,GrineerMarinePistol,0.2,0,2
,AIWeek/GrineerFemale,0.2,0,2
,AIWeek/EviseratorLancer,0.2,0,2
,AIWeek/JetpackMarine,0.15000001,0,2
,AIWeek/RifleLancer,1,0,5
,AIWeek/EliteRifleLancer,1,0,5
,AIWeek/ShotgunLancer,1,0,5
,AIWeek/MinigunBombard,0.5,0,5
,AIWeek/RocketBombard,0.5,0,5
,GrineerMarinePistol,1,0,5
,AIWeek/GrineerFemale,1,0,5
,AIWeek/CameraDroneAgent,1,0,6
GrineerIntelTiersSquadThree,AIWeek/ShotgunLancer,0.30000001,0,1
,AIWeek/ShieldLancer,0.15000001,2,1
,AIWeek/IncendiaryBombard,0.1,2,1
,GrineerMarinePistol,0.2,0,1
,AIWeek/FlameLancer,0.15000001,2,1
,AIWeek/ShieldLancer,0.15000001,3,2
,AIWeek/IncendiaryBombard,0.1,3,2
,GrineerMarinePistol,0.25,0,2
,AIWeek/FlameLancer,0.2,2,2
,AIWeek/RifleLancer,1,0,5
,AIWeek/EliteRifleLancer,1,0,5
,AIWeek/ShotgunLancer,1,0,5
,AIWeek/IncendiaryBombard,1,0,5
,GrineerMarinePistol,1,0,5
,AIWeek/CameraDroneAgent,1,0,6
GrineerIntelTiersSquadTwo,AIWeek/ShotgunLancer,0.30000001,0,1
,AIWeek/RocketBombard,0.1,1,1
,AIWeek/ShieldLancer,0.15000001,2,1
,GrineerMarineLeader,0.1,1,1
,AIWeek/GrineerFemale,0.15000001,0,1
,AIWeek/FlameLancer,0.25,2,1
,AIWeek/BeastMaster,0.15000001,2,1
,AIWeek/RocketBombard,0.15000001,1,2
,AIWeek/ShieldLancer,0.15000001,3,2
,GrineerMarineLeader,0.2,1,2
,AIWeek/GrineerFemale,0.2,0,2
,AIWeek/FlameLancer,0.30000001,3,2
,AIWeek/BeastMaster,0.2,2,2
,AIWeek/RifleLancer,1,0,5
,AIWeek/EliteRifleLancer,1,0,5
,GrineerMarineLeader,1,0,5
,AIWeek/GrineerFemale,1,0,5
,AIWeek/ShotgunLancer,1,0,5
,AIWeek/CameraDroneAgent,1,0,6
GrineerSettlementExcavationA,Desert/RifleLancer,1,0,0
,Desert/BladeSawmanNoCoverSurvival,0.40000001,0,0
,Desert/JetpackMarine,0.5,3,1
,AIWeek/GrineerFemale,0.5,4,2
,AIWeek/ShieldLancer,0.40000001,5,2
,AIWeek/ShotgunLancer,0.5,3,3
,Desert/EliteRifleLancer,0.60000002,0,3
,Desert/MinigunBombard,0.60000002,3,4
,AIWeek/IncendiaryBombard,0.40000001,2,4
,AIWeek/RocketBombard,0.30000001,3,5
,Desert/EvisceratorLancer,0.2,2,5
,AIWeek/BeastMaster,0.2,2,2
,AIWeek/CarrierJetpack,1,4,0
GrineerSettlementSurvivalA,Desert/RifleLancer,1,0,0
,Desert/BladeSawmanNoCoverSurvival,0.40000001,0,0
,Desert/JetpackMarine,0.5,3,1
,Regulator (SpecialEvents/SurveillanceDroneAgent),1,2,1
,AIWeek/GrineerFemale,0.5,4,2
,AIWeek/ShieldLancer,0.40000001,5,2
,AIWeek/ShotgunLancer,0.5,3,3
,Desert/EliteRifleLancer,0.60000002,0,3
,Desert/MinigunBombard,0.60000002,3,4
,AIWeek/IncendiaryBombard,0.40000001,2,4
,AIWeek/RocketBombard,0.30000001,3,5
,Desert/EvisceratorLancer,0.2,2,5
,AIWeek/BeastMaster,0.2,2,2
GrineerSquadFive,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,AIWeek/RocketBombard,0.025,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.1,0,0
,AIWeek/BeastMaster,0.1,2,0
GrineerSquadFour,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerRollingDrone,0.2,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/PistonSawman,0.30000001,0,0
,AIWeek/BeastMaster,0.1,2,0
GrineerSquadOne,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
GrineerSquadSix,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/PistonSawman,0.30000001,0,0
GrineerSquadThree,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.1,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/IncendiaryBombard,0.050000001,2,0
,AIWeek/BlowtorchSawman,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/FlameLancer,0.1,0,0
,AIWeek/PistonSawman,0.30000001,0,0
GrineerSquadTwo,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/RocketBombard,0.050000001,1,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,GrineerMarineLeader,0.050000001,1,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/BeastMaster,0.1,2,0
GrineerSurvivalA,AIWeek/RifleLancer,1,10,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCoverSurvival,0.40000001,0,0
,AIWeek/ShotgunLancer,0.5,3,1
,AIWeek/GrineerFemale,0.5,3,2
,AIWeek/ShieldLancer,0.40000001,4,2
,GrineerMarinePistol,0.2,2,3
,AIWeek/MinigunBombard,0.60000002,3,4
,AIWeek/IncendiaryBombard,0.30000001,3,4
,AIWeek/RocketBombard,0.2,2,5
,AIWeek/GrineerRollingDrone,0.050000001,2,5
,AIWeek/BeastMaster,0.1,2,1
,AIWeek/BeastMaster,0.1,2,2
GrineerSurvivalMercury,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCoverSurvival,0.40000001,0,0
,AIWeek/MacheteWomanNoCover,0.40000001,2,1
,AIWeek/ShieldLancer,0.5,2,2
,AIWeek/ShotgunLancer,0.40000001,2,3
,AIWeek/MinigunBombard,0.1,2,4
,AIWeek/RocketBombard,0.2,2,5
GrineerTutorialSquadFour,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.1,1,0
,AIWeek/ShotgunLancer,0.15000001,3,0
,AIWeek/ShieldLancer,0.1,2,0
,GrineerMarinePistol,0.050000001,1,0
,AIWeek/PistonSawman,0.2,3,0
GrineerTutorialSquadOne,TutorialMarine,0.69999999,0,0
,Forest/RifleLancerTutorial,1,0,0
,Forest/JetpackMarineTutorial,0.5,2,0
,AIWeek/BladeSawmanNoCoverTutorial,0.30000001,5,0
,Forest/ShotgunLancerTutorial,0.2,2,0
,AIWeek/GrineerFemaleTutorial,0.2,2,0
GrineerTutorialSquadThree,AIWeek/RifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.2,3,0
,AIWeek/ShieldLancerTutorial,0.2,2,0
GrineerTutorialSquadTwo,TutorialMarine,0.5,2,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,5,0
,Forest/ShotgunLancerTutorial,0.40000001,2,0
,AIWeek/GrineerFemaleTutorial,0.2,2,0
InfestedCorpusMixSquadA,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),1,0,0
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,0
,ショックウェーブ Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
,Sapping Osprey (Drones/AIWeek/DiscDroneAgent),0.1,0,0
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
InfestedDefenseA,チャージャー (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.2,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/LightningCrawler,0.1,0,2
,AiWeek/Crawlers/GrenadeCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,2
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,2
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,1
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
InfestedDefenseB,チャージャー (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.2,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/LightningCrawler,0.1,0,2
,AiWeek/Crawlers/GrenadeCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,2
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,2
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,1,2
,AiWeek/Ancients/MeleeAncient,0.1,0,1
