Result Item,Mat1,Mat1 Count,Mat2,Mat2 Count,Mat3,Mat3 Count,Mat4,Mat4 Count,Build Time,Price,Skip Build Price
Heat Sword(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/HeatSword/HeatLongSword),Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),500,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),300,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),300,43200,,
Paris(/Lotus/StoreItems/Weapons/Tenno/Bows/HuntingBow),Morphics(/Lotus/Types/Items/MiscItems/Morphic),3,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),600,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),700,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),2000,43200,20000,45
Tysis(/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedDartPistol/InfestedDartPistol),Neurodes(/Lotus/Types/Items/MiscItems/Neurode),2,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),400,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),900,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),100,86400,30000,40
Phage(/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Massa Mutagene(/Lotus/Types/Items/Research/BioComponent),4,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),1500,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),6000,Forma(/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
Jaw Sword(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/JawSword/JawLongSword),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),500,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),75,43200,,
Nikana(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),Argon Crystal(/Lotus/Types/Items/MiscItems/ArgonCrystal),3,Oxium(/Lotus/Types/Items/MiscItems/OxiumAlloy),75,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Obex(/Lotus/StoreItems/Weapons/Corpus/Melee/KickAndPunch/KickPunchWeapon),Circuiti(/Lotus/Types/Items/MiscItems/Circuits),650,Reperti(/Lotus/Types/Items/MiscItems/Salvage),900,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),700,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),300,43200,15000,35
"/Lotus/StoreItems/Weapons/Tenno/Melee/Brass Knuckles/BrassKnuckles",Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),400,Morphics(/Lotus/Types/Items/MiscItems/Morphic),3,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1200,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),500,43200,15000,45
Kunai(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/Kunai),Morphics(/Lotus/Types/Items/MiscItems/Morphic),5,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),3000,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),4000,Reperti(/Lotus/Types/Items/MiscItems/Salvage),4000,43200,15000,50
Latron(/Lotus/StoreItems/Weapons/Tenno/Rifle/SemiAutoRifle),Morphics(/Lotus/Types/Items/MiscItems/Morphic),5,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),800,Reperti(/Lotus/Types/Items/MiscItems/Salvage),900,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),1000,43200,20000,35
Latron Prime(/Lotus/StoreItems/Weapons/Tenno/Rifle/LatronPrime),WeaponParts/LatronPrimeBarrel,1,WeaponParts/LatronPrimeReceiver,1,WeaponParts/LatronPrimeStock,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),10,43200,,50
Lex Prime(/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeLex/PrimeLex),WeaponParts/LexPrimeBarrel,1,WeaponParts/LexPrimeReceiver,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Machete(/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/Machete),Gallium(/Lotus/Types/Items/MiscItems/Gallium),4,Reperti(/Lotus/Types/Items/MiscItems/Salvage),750,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),800,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),900,43200,25000,40
Magnus(/Lotus/StoreItems/Weapons/Tenno/Pistols/Magnum/Magnum),Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),2,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),400,Reperti(/Lotus/Types/Items/MiscItems/Salvage),900,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),100,86400,20000,40
Mire(/Lotus/StoreItems/Weapons/Infested/Melee/Swords/Mire/MireSword),Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),2,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1000,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),1500,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),2000,43200,15000,45
Miter(/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun),WeaponParts/MiterBarrel,1,WeaponParts/MiterBlade,1,WeaponParts/MiterChassis,1,WeaponParts/MiterHandle,1,43200,,50
Magistar(/Lotus/StoreItems/Weapons/Tenno/Melee/Maces/PaladinMace/PaladinMaceWeapon),Gallium(/Lotus/Types/Items/MiscItems/Gallium),3,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),750,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),80,43200,25000,
Pangolin Sword(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/PangolinSword/PangolinLongSword),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),750,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),300,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),80,43200,,
Plasma Sword(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/PlasmaSword/PlasmaLongSword),Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),500,Reperti(/Lotus/Types/Items/MiscItems/Salvage),450,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),50,43200,,
Orthos(/Lotus/StoreItems/Weapons/Tenno/Melee/Polearms/PolearmWeapon),Morphics(/Lotus/Types/Items/MiscItems/Morphic),4,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),500,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),850,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),700,43200,20000,35
Orthos Prime(/Lotus/StoreItems/Weapons/Tenno/Melee/Polearms/PrimePolearmWeapon),WeaponParts/PrimePolearmBlade,2,WeaponParts/PrimePolearmHandle,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Dakra Prime(/Lotus/StoreItems/Weapons/Tenno/Melee/CronusSword/PrimeCronusLongSword),WeaponParts/PrimeCronusLongSwordBlade,1,WeaponParts/PrimeCronusLongSwordHandle,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),15,,,43200,,50
Reaper Prime(/Lotus/StoreItems/Weapons/Tenno/Melee/Scythe/ReaperWeapon),WeaponParts/PrimeScytheBlade,1,WeaponParts/PrimeScytheHandle,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Hek(/Lotus/StoreItems/Weapons/Tenno/Shotgun/QuadShotgun),Neurodes(/Lotus/Types/Items/MiscItems/Neurode),5,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),900,Reperti(/Lotus/Types/Items/MiscItems/Salvage),1200,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),1000,86400,25000,
Vasto(/Lotus/StoreItems/Weapons/Tenno/Pistol/RevolverPistol),Neurodes(/Lotus/Types/Items/MiscItems/Neurode),4,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),1200,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),700,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),1000,43200,30000,
Sicarus Prime(/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeSicarus/PrimeSicarusPistol),WeaponParts/SicarusPrimeBarrel,1,WeaponParts/SicarusPrimeReceiver,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,,50
Kama(/Lotus/StoreItems/Weapons/Tenno/Melee/DualKamas/SingleKama),Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),5,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1200,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),900,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),1200,43200,40000,
Skana(/Lotus/StoreItems/Weapons/Tenno/Melee/LongSword/LongSword),Morphics(/Lotus/Types/Items/MiscItems/Morphic),3,Reperti(/Lotus/Types/Items/MiscItems/Salvage),750,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),500,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),1100,43200,15000,35
Snipetron(/Lotus/StoreItems/Weapons/Tenno/Rifle/SniperRifle),Morphics(/Lotus/Types/Items/MiscItems/Morphic),5,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),900,Reperti(/Lotus/Types/Items/MiscItems/Salvage),1200,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),900,43200,20000,35
Bo(/Lotus/StoreItems/Weapons/Tenno/Melee/Staff/Staff),Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),900,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),600,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,43200,15000,35
Dread(/Lotus/StoreItems/Weapons/Tenno/Bows/StalkerBow),Morphics(/Lotus/Types/Items/MiscItems/Morphic),6,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),900,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),750,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),900,43200,,45
Despair(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StalkerKunai),Morphics(/Lotus/Types/Items/MiscItems/Morphic),10,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),5000,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),800,Reperti(/Lotus/Types/Items/MiscItems/Salvage),4500,43200,,50
Hate(/Lotus/StoreItems/Weapons/Tenno/Melee/Scythe/StalkerScytheWeapon),Morphics(/Lotus/Types/Items/MiscItems/Morphic),10,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),5000,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),6000,Reperti(/Lotus/Types/Items/MiscItems/Salvage),4500,43200,,50
Boar(/Lotus/StoreItems/Weapons/Tenno/Shotgun/FullAutoShotgun),Morphics(/Lotus/Types/Items/MiscItems/Morphic),6,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),900,Reperti(/Lotus/Types/Items/MiscItems/Salvage),750,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),900,43200,15000,
Castanas(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/StickyBomb/StickyBombs),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),2,Reperti(/Lotus/Types/Items/MiscItems/Salvage),800,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Soma(/Lotus/StoreItems/Weapons/Tenno/Rifle/TennoAR),Morphics(/Lotus/Types/Items/MiscItems/Morphic),7,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),850,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),1200,Reperti(/Lotus/Types/Items/MiscItems/Salvage),8000,43200,50000,50
Tigris(/Lotus/StoreItems/Weapons/Tenno/LongGuns/DoubleBarrelShotgun/TennoDoubleBarrelShotgun),Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),3,Circuiti(/Lotus/Types/Items/MiscItems/Circuits),900,Reperti(/Lotus/Types/Items/MiscItems/Salvage),1200,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),1200,86400,40000,
Galatine(/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/GreatSword/TennoGreatSword),Gallium(/Lotus/Types/Items/MiscItems/Gallium),4,Reperti(/Lotus/Types/Items/MiscItems/Salvage),750,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),200,43200,25000,30
Sybaris(/Lotus/StoreItems/Weapons/Tenno/LongGuns/TnoLeverAction/TnoLeverActionRifle),Morphics(/Lotus/Types/Items/MiscItems/Morphic),2,Reperti(/Lotus/Types/Items/MiscItems/Salvage),800,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Vectis(/Lotus/StoreItems/Weapons/Tenno/Rifle/TennoSniperRifle),Neurodes(/Lotus/Types/Items/MiscItems/Neurode),4,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),4,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),3000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),2500,86400,40000,
Hikou(/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/TennoStars),Morphics(/Lotus/Types/Items/MiscItems/Morphic),5,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),500,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),600,Reperti(/Lotus/Types/Items/MiscItems/Salvage),4000,43200,15000,50
Akstiletto(/Lotus/StoreItems/Weapons/Tenno/Pistols/TennoUzi/TennoUzi),Gallium(/Lotus/Types/Items/MiscItems/Gallium),2,Reperti(/Lotus/Types/Items/MiscItems/Salvage),800,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Attica(/Lotus/StoreItems/Weapons/Tenno/LongGuns/TnoPrmryXbow/TnoPrmryXbowWeapon),Morphics(/Lotus/Types/Items/MiscItems/Morphic),2,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),800,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),200,Forma(/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
Twin Vipers(/Lotus/StoreItems/Weapons/Tenno/Akimbo/AkimboViperPistols),Viper(/Lotus/Weapons/Grineer/GrineerPistol/GrineerLightPistol),1,Viper(/Lotus/Weapons/Grineer/GrineerPistol/GrineerLightPistol),1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,,,43200,15000,
Seer(/Lotus/StoreItems/Weapons/Grineer/GrineerPistol/GrnScopedPistolPlayer),WeaponParts/VorsPistolBarrel,1,WeaponParts/VorsPistolReceiver,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),2,,,43200,,50
Banshee(/Lotus/StoreItems/Powersuits/Banshee/Banshee),BansheeHelmetComponent,1,BansheeChassisComponent,1,BansheeSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Ash(/Lotus/StoreItems/Powersuits/Ninja/Ninja),AshHelmetComponent,1,AshChassisComponent,1,AshSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Ash Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Ash Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshHelmetComponent),Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Ash Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/AshSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),500,43200,,
Banshee Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),900,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),50,,,43200,35000,
Banshee Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeHelmetComponent),Circuiti(/Lotus/Types/Items/MiscItems/Circuits),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),200,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,43200,35000,
Banshee Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BansheeSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),400,43200,35000,
Valkyr(/Lotus/StoreItems/Powersuits/Berserker/Berserker),BerserkerHelmetComponent,1,BerserkerChassisComponent,1,BerserkerSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Valkyr Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BerserkerChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),900,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),50,,,43200,35000,
Valkyr Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BerserkerHelmetComponent),Circuiti(/Lotus/Types/Items/MiscItems/Circuits),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),200,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,43200,35000,
Valkyr Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/BerserkerSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),400,43200,35000,
Ember(/Lotus/StoreItems/Powersuits/Ember/Ember),EmberHelmetComponent,1,EmberChassisComponent,1,EmberSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Ember Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Ember Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberHelmetComponent),Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Ember Prime(/Lotus/StoreItems/Powersuits/Ember/EmberPrime),EmberPrimeHelmetComponent,1,EmberPrimeChassisComponent,1,EmberPrimeSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Ember Prime Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),3,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Ember Prime Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeHelmetComponent),Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),2,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),750,43200,,
Ember Prime Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberPrimeSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),1200,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),700,43200,,
Ember Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/EmberSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),220,43200,,
Excalibur(/Lotus/StoreItems/Powersuits/Excalibur/Excalibur),ExcaliburChassisComponent,1,ExcaliburHelmetComponent,1,ExcaliburSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
Excalibur Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Excalibur Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburHelmetComponent),Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Excalibur Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/ExcaliburSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),220,43200,,
Frost(/Lotus/StoreItems/Powersuits/Frost/Frost),FrostHelmetComponent,1,FrostChassisComponent,1,FrostSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Frost Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Frost Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostHelmetComponent),Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Frost Prime(/Lotus/StoreItems/Powersuits/Frost/FrostPrime),FrostPrimeHelmetComponent,1,FrostPrimeChassisComponent,1,FrostPrimeSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
Frost Prime Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeChassisComponent),Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Ferrite(/Lotus/Types/Items/MiscItems/Ferrite),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,,,43200,,
Frost Prime Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeHelmetComponent),Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Sensori Neurali(/Lotus/Types/Items/MiscItems/NeuralSensor),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),500,43200,,
Frost Prime Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostPrimeSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),220,43200,,
Frost Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/FrostSystemsComponent),Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Morphics(/Lotus/Types/Items/MiscItems/Morphic),1,Reperti(/Lotus/Types/Items/MiscItems/Salvage),500,Plastidi(/Lotus/Types/Items/MiscItems/Plastids),500,43200,,
Hydroid(/Lotus/StoreItems/Powersuits/Pirate/Pirate),HydroidHelmetComponent,1,HydroidChassisComponent,1,HydroidSystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,50000,50
Hydroid Chassis(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidChassisComponent),Argon Crystal(/Lotus/Types/Items/MiscItems/ArgonCrystal),2,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Rubedo(/Lotus/Types/Items/MiscItems/Rubedo),300,Nano Spore(/Lotus/Types/Items/MiscItems/Nanospores),1200,43200,,
Hydroid Helmet(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidHelmetComponent),Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),150,Modulo Di Controllo(/Lotus/Types/Items/MiscItems/ControlModule),1,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),150,Argon Crystal(/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,,
Hydroid Systems(/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidSystemsComponent),Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,Gallium(/Lotus/Types/Items/MiscItems/Gallium),4,Kit Polimero(/Lotus/Types/Items/MiscItems/PolymerBundle),500,Piastra In Lega(/Lotus/Types/Items/MiscItems/AlloyPlate),220,43200,,
Loki(/Lotus/StoreItems/Powersuits/Loki/Loki),LOKIChassisComponent,1,LOKIHelmetComponent,1,LOKISystemsComponent,1,Cella Orokin(/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,35000,50
