Result Item,Mat1,Mat1 Count,Mat2,Mat2 Count,Mat3,Mat3 Count,Mat4,Mat4 Count,Build Time,Price,Skip Build Price
/Lotus/Language/Items/Gusokuchestplatename (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoChestArmor),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokukneeplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegLeftArmor),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokukneeplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegRightArmor),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokushoulderplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmLeftArmor),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokushoulderplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmRightArmor),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Harlequinalthelmet (/Lotus/StoreItems/Upgrades/Skins/Harlequin/HarlequinHelmetAlt),Пластиди (/Lotus/Types/Items/MiscItems/Plastids),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейронні Датчики (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Harlequinname (/Lotus/StoreItems/Powersuits/Harlequin/Harlequin),HarlequinHelmetComponent,1,HarlequinChassisComponent,1,HarlequinSystemsComponent,1,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,259200,35000,50
/Lotus/Language/Items/Harlequinpistolsname (/Lotus/StoreItems/Weapons/Tenno/Pistols/HarlequinGun/HarlequinPistols),Сировина (/Lotus/Types/Items/MiscItems/Salvage),1500,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Морфіди (/Lotus/Types/Items/MiscItems/Morphic),2,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Healthdebuffkeyname (/Lotus/StoreItems/Types/Restoratives/Upgraded/HealthDebuffKey),/Lotus/Language/Items/Voidkeyname (/Lotus/Types/Game/VoidKeyItem),1,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),250,,,,,60,500,1
/Lotus/Language/Items/Hindname (/Lotus/StoreItems/Weapons/Grineer/LongGuns/BurstRifle/GrnBurstRifle),Нейроди (/Lotus/Types/Items/MiscItems/Neurode),6,Схеми (/Lotus/Types/Items/MiscItems/Circuits),700,Сировина (/Lotus/Types/Items/MiscItems/Salvage),1000,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),1200,86400,40000,25
/Lotus/Language/Items/Hydroidalthelmet (/Lotus/StoreItems/Upgrades/Skins/Pirate/PirateAltHelmet),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Imprintedtraitprintname (/Lotus/StoreItems/Types/Game/KubrowPet/ImprintedTraitPrint),BlankTraitPrint,1,,,,,,,5400,,10
/Lotus/Language/Items/Infcrpshockswarmriflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),Мутагенна Маса (/Lotus/Types/Items/Research/BioComponent),5,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),15000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infcrpshockswarmriflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),Зразок Мутагену (/Lotus/Types/Items/Research/BioFragment),3000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),400000,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),80000,259200,500000,750
/Lotus/Language/Items/Infestedbaitball (/Lotus/StoreItems/Types/Restoratives/Consumable/InfestedBaitBall),/Lotus/Language/Items/Juggernautpartaname (/Lotus/Types/Items/MiscItems/JuggernautPartA),1,/Lotus/Language/Items/Juggernautpartbname (/Lotus/Types/Items/MiscItems/JuggernautPartB),1,/Lotus/Language/Items/Juggernautpartcname (/Lotus/Types/Items/MiscItems/JuggernautPartC),1,/Lotus/Language/Items/Juggernautpartdname (/Lotus/Types/Items/MiscItems/JuggernautPartD),1,28800,,10
/Lotus/Language/Items/Infesteddartpistolname (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedDartPistol/InfestedDartPistol),Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),400,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),900,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),100,86400,30000,40
/Lotus/Language/Items/Infesteddualaxename (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon),Мутагенна Маса (/Lotus/Types/Items/Research/BioComponent),4,Сировина (/Lotus/Types/Items/MiscItems/Salvage),15000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infesteddualaxename (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon),Зразок Мутагену (/Lotus/Types/Items/Research/BioFragment),2500,Схеми (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),900000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infestedpistolname (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedPistol),Мутагенна Маса (/Lotus/Types/Items/Research/BioComponent),5,Сировина (/Lotus/Types/Items/MiscItems/Salvage),15000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedpistolname (Research) (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedPistol),Зразок Мутагену (/Lotus/Types/Items/Research/BioFragment),3000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),400000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infestedriflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfestedRifle),Мутагенна Маса (/Lotus/Types/Items/Research/BioComponent),5,Сировина (/Lotus/Types/Items/MiscItems/Salvage),30000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),3500,Форма (/Lotus/Types/Items/MiscItems/Forma),2,86400,30000,35
/Lotus/Language/Items/Infestedriflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfestedRifle),Зразок Мутагену (/Lotus/Types/Items/Research/BioFragment),6500,Схеми (/Lotus/Types/Items/MiscItems/Circuits),80000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),300000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),120000,259200,500000,750
/Lotus/Language/Items/Infestedshotgunname (/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Мутагенна Маса (/Lotus/Types/Items/Research/BioComponent),4,Схеми (/Lotus/Types/Items/MiscItems/Circuits),1500,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),6000,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedshotgunname (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Зразок Мутагену (/Lotus/Types/Items/Research/BioFragment),1000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),45000,Сировина (/Lotus/Types/Items/MiscItems/Salvage),55000,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),20000,259200,750000,750
/Lotus/Language/Items/Infestedwhipname (/Lotus/StoreItems/Weapons/Infested/Melee/Whip/InfestedWhip/InfestedWhipWeapon),Мутагенна Маса (/Lotus/Types/Items/Research/BioComponent),4,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),15000,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedwhipname (Research) (/Lotus/StoreItems/Weapons/Infested/Melee/Whip/InfestedWhip/InfestedWhipWeapon),Зразок Мутагену (/Lotus/Types/Items/Research/BioFragment),2500,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),40000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),900000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infquantariflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle),Мутагенна Маса (/Lotus/Types/Items/Research/BioComponent),5,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),15000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infquantariflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle),Зразок Мутагену (/Lotus/Types/Items/Research/BioFragment),3000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),400000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Katananame (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),3,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),75,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Katananame (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),25,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),10000,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),15000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,172800,500000,750
/Lotus/Language/Items/Kubrowdnastabilizerkit (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetFood),Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),1000,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),500,,,,,172800,,5
/Lotus/Language/Items/Kubrowname (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetPowerSuit),BlankTraitPrint,1,,,,,,,10800,,10
/Lotus/Language/Items/Kubrowname (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetPowerSuit),Eggs/KubrowPetEggItem,1,EggHatcher,1,,,,,172800,,15
/Lotus/Language/Items/Largeteamammoname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamAmmoTotem),Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),300,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),2500,,,,,60,250000,1
/Lotus/Language/Items/Largeteamenergyname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamEnergyTotem),Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),500,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),3000,,,,,60,250000,1
/Lotus/Language/Items/Largeteamhealname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamHealTotem),Схеми (/Lotus/Types/Items/MiscItems/Circuits),600,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),4000,,,,,60,250000,1
/Lotus/Language/Items/Largeteamshieldname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamShieldTotem),Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),1000,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,,,60,250000,1
/Lotus/Language/Items/Limboaltbhelmetname (/Lotus/StoreItems/Upgrades/Skins/Magician/MagicianAltBHelmet),Феріт (/Lotus/Types/Items/MiscItems/Ferrite),600,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),450,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Lokienigmahelmetname (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiEnigmaHelmet),Пластиди (/Lotus/Types/Items/MiscItems/Plastids),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Lokiprimename (/Lotus/StoreItems/Powersuits/Loki/LokiPrime),LokiPrimeHelmetComponent,1,LokiPrimeChassisComponent,1,LokiPrimeSystemsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
/Lotus/Language/Items/Magician (/Lotus/StoreItems/Powersuits/Magician/Magician),MagicianChassisComponent,1,MagicianHelmetComponent,1,MagicianSystemsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),3,259200,35000,50
/Lotus/Language/Items/Magnumname (/Lotus/StoreItems/Weapons/Tenno/Pistols/Magnum/Magnum),Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),2,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),400,Сировина (/Lotus/Types/Items/MiscItems/Salvage),900,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),100,86400,20000,40
/Lotus/Language/Items/Magprimename (/Lotus/StoreItems/Powersuits/Mag/MagPrime),MagPrimeHelmetComponent,1,MagPrimeChassisComponent,1,MagPrimeSystemsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),3,259200,25000,50
/Lotus/Language/Items/Meleepetname (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/MeleePetPowerSuit),Філдрон (/Lotus/Types/Items/Research/EnergyComponent),10,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),300,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),5000,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,25000,35
/Lotus/Language/Items/Meleepetname (Research) (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/MeleePetPowerSuit),Зразок Філдрону (/Lotus/Types/Items/Research/EnergyFragment),750,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),10000,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),75000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),35000,259200,750000,750
/Lotus/Language/Items/Mesaaltbhelmetname (/Lotus/StoreItems/Upgrades/Skins/Cowgirl/MesaAltBHelmet),Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),600,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),300,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Miragealtbhelmetname (/Lotus/StoreItems/Upgrades/Skins/Harlequin/MirageAltBHelmet),Пластиди (/Lotus/Types/Items/MiscItems/Plastids),500,Сировина (/Lotus/Types/Items/MiscItems/Salvage),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Модуль Керування (/Lotus/Types/Items/MiscItems/ControlModule),2,43200,,25
/Lotus/Language/Items/Moaball (/Lotus/StoreItems/Types/Restoratives/Consumable/MoaBall),Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),2500,Сировина (/Lotus/Types/Items/MiscItems/Salvage),2500,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,28800,,10
/Lotus/Language/Items/Namisoloname (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/TennoCutlass),Феріт (/Lotus/Types/Items/MiscItems/Ferrite),1500,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),800,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),200,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Necroname (/Lotus/StoreItems/Powersuits/Necro/Necro),NecroHelmetComponent,1,NecroChassisComponent,1,NecroSystemsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),3,259200,100000,50
/Lotus/Language/Items/Nekrosalthelm2name (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroShroudHelmet),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейронні Датчики (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Nekrosaraknidhelmetname (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroAraknidHelmet),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейронні Датчики (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Nextpromomeleename (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/PrimeScindo/PrimeScindoWeapon),WeaponParts/PrimeScindoBlade,1,WeaponParts/PrimeScindoHandle,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),15,,,43200,,50
/Lotus/Language/Items/Nextpromosecondaryname (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/PrimeThrowingStar/PrimeHikou),WeaponParts/PrimeHikouStars,2,WeaponParts/PrimeHikouHolster,2,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),8,,,43200,,50
/Lotus/Language/Items/Nextpromowarframename (/Lotus/StoreItems/Powersuits/Jade/NyxPrime),NyxPrimeHelmetComponent,1,NyxPrimeChassisComponent,1,NyxPrimeSystemsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
/Lotus/Language/Items/Nightmaretestkeyshipyardsretrieval (/Lotus/StoreItems/Types/Keys/NightmareKeyShipyardsRetrieval),/Lotus/Language/Items/Datafragments (/Lotus/Types/Items/MiscItems/DataFragment),6,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),1000,,,,,60,,5
/Lotus/Language/Items/Novaalthelm2name (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/NovaQuantumHelmet),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Novaprimename (/Lotus/StoreItems/Powersuits/AntiMatter/NovaPrime),NovaPrimeHelmetComponent,1,NovaPrimeChassisComponent,1,NovaPrimeSystemsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,25000,50
/Lotus/Language/Items/Novaslipstreamhelmetname (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/NovaSlipstreamHelmet),Пластиди (/Lotus/Types/Items/MiscItems/Plastids),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,Галій (/Lotus/Types/Items/MiscItems/Gallium),2,43200,,25
/Lotus/Language/Items/Odonataprimename (/Lotus/StoreItems/Powersuits/Archwing/PrimeJetPack/PrimeJetPack),PrimeArchwingChassisComponent,1,PrimeArchwingSystemsComponent,1,PrimeArchwingWingsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,129600,35000,50
/Lotus/Language/Items/Orangeantitoxinname (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/NightUnCommonAntitoxin),/Lotus/Language/Items/Nightuncommonsample (/Lotus/Types/Items/Plants/MiscItems/UnCommonNightPlantItem),2,/Lotus/Language/Items/Nightcommonsample (/Lotus/Types/Items/Plants/MiscItems/CommonNightPlantItem),2,,,,,60,1500,1
/Lotus/Language/Items/Paladinaltbhelmetname (/Lotus/StoreItems/Upgrades/Skins/Paladin/PaladinHelmetAltB),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Paladinalthelmet (/Lotus/StoreItems/Upgrades/Skins/Paladin/PaladinHelmetAlt),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Paladinmacename (/Lotus/StoreItems/Weapons/Tenno/Melee/Maces/PaladinMace/PaladinMaceWeapon),Галій (/Lotus/Types/Items/MiscItems/Gallium),3,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),750,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),300,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),80,43200,25000,25
/Lotus/Language/Items/Paladinname (/Lotus/StoreItems/Powersuits/Paladin/Paladin),PaladinHelmetComponent,1,PaladinChassisComponent,1,PaladinSystemsComponent,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,30000,50
/Lotus/Language/Items/Parisscythename (/Lotus/StoreItems/Weapons/Tenno/Melee/Scythe/ParisScythe/ParisScythe),Галій (/Lotus/Types/Items/MiscItems/Gallium),2,Сировина (/Lotus/Types/Items/MiscItems/Salvage),800,Схеми (/Lotus/Types/Items/MiscItems/Circuits),200,Морфіди (/Lotus/Types/Items/MiscItems/Morphic),4,43200,20000,35
/Lotus/Language/Items/Parisscythename (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Scythe/ParisScythe/ParisScythe),Галій (/Lotus/Types/Items/MiscItems/Gallium),100,Сировина (/Lotus/Types/Items/MiscItems/Salvage),50000,Схеми (/Lotus/Types/Items/MiscItems/Circuits),5000,Набір Полімерів (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,172800,500000,750
/Lotus/Language/Items/Piratealtbhelmet (/Lotus/StoreItems/Upgrades/Skins/Pirate/PirateAltBHelmet),Пластиди (/Lotus/Types/Items/MiscItems/Plastids),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,Морфіди (/Lotus/Types/Items/MiscItems/Morphic),2,43200,,25
/Lotus/Language/Items/Placeholdername (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/CyLiDagger/CYLiDagger),Галій (/Lotus/Types/Items/MiscItems/Gallium),5,Феріт (/Lotus/Types/Items/MiscItems/Ferrite),2500,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),800,Сировина (/Lotus/Types/Items/MiscItems/Salvage),4000,43200,20000,50
/Lotus/Language/Items/Platinumspectre (/Lotus/StoreItems/Types/Restoratives/Consumable/PlatinumSpectre),Схеми (/Lotus/Types/Items/MiscItems/Circuits),500,Пластиди (/Lotus/Types/Items/MiscItems/Plastids),1000,Наноспори (/Lotus/Types/Items/MiscItems/Nanospores),5000,Галій (/Lotus/Types/Items/MiscItems/Gallium),1,28800,,20
/Lotus/Language/Items/Polearmfriendlymeleedanglename (/Lotus/StoreItems/Upgrades/Skins/MeleeDangles/PolearmFriendlyMeleeDangle),Сировина (/Lotus/Types/Items/MiscItems/Salvage),500,Пластина Сплаву (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроди (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Primeburstonname (/Lotus/StoreItems/Weapons/Tenno/LongGuns/PrimeBurston/PrimeBurston),WeaponParts/BurstonPrimeBarrel,1,WeaponParts/BurstonPrimeReceiver,1,WeaponParts/BurstonPrimeStock,1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),10,43200,,50
/Lotus/Language/Items/Primecarriersentinelname (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/PrimeCarrierPowerSuit),/Lotus/Language/Menu/Craftingcomponent_Primecarriercerebrum (/Lotus/Types/Recipes/Weapons/WeaponParts/PrimeCarrierCerebrum),1,/Lotus/Language/Menu/Craftingcomponent_Primecarriercarapace (/Lotus/Types/Recipes/Weapons/WeaponParts/PrimeCarrierCarapace),1,/Lotus/Language/Menu/Craftingcomponent_Primecarriersystems (/Lotus/Types/Recipes/Weapons/WeaponParts/PrimeCarrierSystems),1,Клітина Орокін (/Lotus/Types/Items/MiscItems/OrokinCell),6,86400,100000,30
