Name,Category,In Market,Tradeable,Credit Price,Plat Price,Expiry
Galatine Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TennoGreatSwordBlueprint),Recipes,YES,NO,25000,?,
Gambit Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionTrapperHelmetAltBBlueprint),Recipes,YES,NO,1000,?,
Gamma (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerGammaItemA),FlavourItems,NO,NO,1000,?,
Gamma Beacon (/Lotus/StoreItems/Types/Items/MiscItems/VayHekCoordinateFragmentB),MiscItems,NO,YES,?,10,
Garden Arch Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/WoodenArchRecipe),Recipes,NO,NO,75000,?,
Gas Capture Test (/Lotus/StoreItems/Types/Keys/TestKeyGasCapture),LevelKeys,NO,YES,?,75,
Gas Capture Test (/Lotus/StoreItems/Types/Keys/TestKeyGasSurvival),LevelKeys,NO,YES,?,75,
Gas Counter Intel Test (/Lotus/StoreItems/Types/Keys/TestKeyGasCounterIntel),LevelKeys,NO,YES,?,75,
Gas Endless Defense Test (/Lotus/StoreItems/Types/Keys/TestKeyGasDefense),LevelKeys,NO,YES,?,75,
Gas Exterminate Test (/Lotus/StoreItems/Types/Keys/TestKeyGasExterminate),LevelKeys,NO,YES,?,75,
Gas Intel Test (/Lotus/StoreItems/Types/Keys/TestKeyGasIntel),LevelKeys,NO,YES,?,75,
Gas Mobile Defense Test (/Lotus/StoreItems/Types/Keys/TestKeyGasMobileDefense),LevelKeys,NO,YES,?,75,
Gas Rescue Test (/Lotus/StoreItems/Types/Keys/TestKeyGasRescue),LevelKeys,NO,YES,?,75,
Gas Sabotage Test (/Lotus/StoreItems/Types/Keys/TestKeyGasSabotage),LevelKeys,NO,YES,?,75,
Gauss Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionMagHelmetAltBBlueprint),Recipes,YES,NO,1000,?,
Genetic Code Template (/Lotus/StoreItems/Types/Game/KubrowPet/BlankTraitPrint),MiscItems,YES,NO,?,15,
Genetic Code Template Blueprint (/Lotus/StoreItems/Types/Recipes/Kubrow/BlankTraitPrintBlueprint),Recipes,YES,NO,50000,?,
Ghost Leader Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/LeaderBadgeGhostItem),WeaponSkins,NO,NO,?,10000,
Glaive Power Throw (/Lotus/StoreItems/Upgrades/Mods/Melee/Beginner/WeaponGlaivePowerthrowModBeginner),Upgrades,NO,YES,?,?,
Glaive Power Throw (/Lotus/StoreItems/Upgrades/Mods/Melee/Expert/WeaponGlaivePowerthrowModExpert),Upgrades,NO,YES,?,?,
Glaive Power Throw (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponGlaivePowerthrowMod),Upgrades,NO,YES,?,?,
Glaive Prime (/Lotus/StoreItems/Weapons/Tenno/Melee/Glaives/PrimeGlaive/PrimeGlaiveWeapon),Melee,NO,NO,?,?,
Glaive Prime Blade (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/GlaivePrimeBlade),MiscItems,NO,YES,?,?,
Glaive Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GlaivePrimeBlueprint),Recipes,NO,YES,?,?,
Glaive Prime Disc (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/GlaivePrimeDisc),MiscItems,NO,YES,?,?,
Glaive Reflection (/Lotus/StoreItems/Upgrades/Mods/Melee/Expert/WeaponGlaiveReflectionDecreaseModExpert),Upgrades,NO,YES,?,?,
Glaive Reflection (/Lotus/StoreItems/Upgrades/Mods/Melee/Intermediate/WeaponGlaiveReflectionDecreaseModIntermediate),Upgrades,NO,YES,?,?,
Glaive Reflection (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponGlaiveReflectionDecreaseMod),Upgrades,NO,YES,?,?,
Glaive Refraction (/Lotus/StoreItems/Upgrades/Mods/Melee/Expert/WeaponGlaiveReflectionIncreaseModExpert),Upgrades,NO,YES,?,?,
Glaive Refraction (/Lotus/StoreItems/Upgrades/Mods/Melee/Intermediate/WeaponGlaiveReflectionIncreaseModIntermediate),Upgrades,NO,YES,?,?,
Glaive Refraction (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponGlaiveReflectionIncreaseMod),Upgrades,NO,YES,?,?,
Gleaming Talon (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/GlaiveCmbOneMeleeTree),Upgrades,NO,YES,?,?,
Gnashing Payara (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/DualDaggerCmbTwoMeleeTree),Upgrades,NO,YES,?,?,
Gold Fusion Pack (/Lotus/StoreItems/Types/BoosterPacks/PremiumRareFusionPack),Cards,YES,NO,?,80,
Gold Skull Badge (/Lotus/StoreItems/Upgrades/Skins/Clan/SkullBadgeGoldItem),WeaponSkins,NO,NO,?,10000,
Golem Nav Coordinate (/Lotus/StoreItems/Types/Items/MiscItems/BossNavCode),MiscItems,NO,NO,?,?,
Gomeka Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBCRecipe),Recipes,NO,NO,75000,?,
Gorgon Wraith (/Lotus/StoreItems/Weapons/Grineer/LongGuns/WraithGorgon/WraithGorgon),LongGuns,NO,NO,?,?,
Gradivus Dilemma Bronze Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusBronzeTrophyRecipe),Recipes,NO,NO,?,?,
Gradivus Dilemma Bronze Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerBronzeTrophyRecipe),Recipes,NO,NO,?,?,
Gradivus Dilemma Gold Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusGoldTrophyRecipe),Recipes,NO,NO,?,?,
Gradivus Dilemma Gold Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerGoldTrophyRecipe),Recipes,NO,NO,?,?,
Gradivus Dilemma Silver Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaCorpusSilverTrophyRecipe),Recipes,NO,NO,?,?,
Gradivus Dilemma Silver Trophy Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/GradivusDilemmaGrineerSilverTrophyRecipe),Recipes,NO,NO,?,?,
Gradivus: Loyalty Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/AggressionEventGrineerBadgeItem),WeaponSkins,NO,NO,?,10000,
Gradivus: Sacrifice Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/AggressionEventCorpusBadgeItem),WeaponSkins,NO,NO,?,10000,
Grandmaster's Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/FoundersBadgeGrandMasterItem),WeaponSkins,NO,NO,?,10000,
Great Sword Master (/Lotus/StoreItems/Upgrades/Focus/Warrior/MeleeBuffGreatSwordsFocus),FocusUpgrades,NO,NO,?,?,
Grim Fury (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/PunchKickCmbOneMeleeTree),Upgrades,NO,YES,?,?,
Grineer Desert Tactics Pack (/Lotus/Types/StoreItems/Packages/GrineerCamoSkinPack),Packages,YES,NO,?,?,
Grineer Galleon Boss Test (/Lotus/StoreItems/Types/Keys/TestKeyGrineerGalleonBoss),LevelKeys,NO,YES,?,75,
Grinlok (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/GLARifle),LongGuns,YES,NO,?,150,
Grinlok Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/GLARifleBlueprint),Recipes,NO,NO,?,?,
Grustrag Bolt Release (/Lotus/StoreItems/Types/Recipes/Components/BrandRemovalFakeItem),MiscItems,NO,NO,?,30,
Grustrag Bolt Release Blueprint (/Lotus/StoreItems/Types/Recipes/Components/BrandRemovalBlueprint),Recipes,NO,NO,50000,?,
Hall Of Mirrors (/Lotus/StoreItems/Powersuits/Harlequin/IllusionAbilityCard),Upgrades,NO,YES,?,?,
Hallowed Ground (/Lotus/StoreItems/Powersuits/Paladin/StairwayToHeavenAbilityCard),Upgrades,NO,YES,?,?,
Halloween (/Lotus/StoreItems/Types/StoreItems/SuitCustomizations/ColourPickerHalloweenItemA),FlavourItems,NO,NO,1,?,Fri Nov 01 08:00:00 2013
Hammer And Axe Time (/Lotus/StoreItems/Upgrades/Focus/Warrior/MeleeBuffHammersAndAxesFocus),FocusUpgrades,NO,NO,?,?,
Harlequin Mirage Helmet (/Lotus/StoreItems/Upgrades/Skins/Harlequin/HarlequinHelmetAlt),WeaponSkins,YES,YES,?,75,
Harlequin Mirage Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageMirageHarlequinBright),FlavourItems,NO,NO,20000,26,
Harlequin Mirage Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageMirageHarlequinDark),FlavourItems,NO,NO,20000,26,
Harrier Test (/Lotus/StoreItems/Characters/Tenno/JetPacks/HarrierSystem/TestHarrierWeapon),LongGuns,NO,NO,25000,?,
Healthy Attitude (/Lotus/StoreItems/Upgrades/Focus/Guardian/InstantMaxHealthFocus),FocusUpgrades,NO,NO,?,?,
Heavy Caliber (/Lotus/StoreItems/Upgrades/Mods/Rifle/DualStat/CorruptedDamageRecoilRifle),Upgrades,NO,YES,?,?,
Heavy Impact (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarFallingImpactMod),Upgrades,NO,YES,?,?,
Heavy Impact (/Lotus/StoreItems/Upgrades/Mods/Warframe/Beginner/AvatarFallingImpactModBeginner),Upgrades,NO,YES,?,?,
Heavy Impact (/Lotus/StoreItems/Upgrades/Mods/Warframe/Expert/AvatarFallingImpactModExpert),Upgrades,NO,YES,?,?,
Heavy Trauma (/Lotus/StoreItems/Upgrades/Mods/Melee/Beginner/WeaponImpactDamageModBeginner),Upgrades,NO,YES,?,?,
Heavy Trauma (/Lotus/StoreItems/Upgrades/Mods/Melee/Expert/WeaponImpactDamageModExpert),Upgrades,NO,YES,?,?,
Heavy Trauma (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponImpactDamageMod),Upgrades,NO,YES,?,?,
Hek (/Lotus/StoreItems/Weapons/Tenno/Shotgun/QuadShotgun),LongGuns,YES,NO,?,225,
Hek Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/QuadShotgunBlueprint),Recipes,YES,NO,25000,?,
Helios (/Lotus/StoreItems/Levels/MiniGames/Sentinel/Enemies/BulletHell/HeliosBossPowerSuit),Sentinels,NO,NO,?,75,
Helios (/Lotus/StoreItems/Types/Sentinels/SentinelPowersuits/MeleePetPowerSuit),Sentinels,YES,NO,?,75,
Helios Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/HeliosSentinelBlueprint),Recipes,NO,NO,25000,?,
Hemlock Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionAspAltHelmetBlueprint),Recipes,YES,NO,1000,?,
Hidden Messages (/Lotus/StoreItems/Types/Keys/MirageQuest/MirageQuestKeyChain),QuestKeys,NO,NO,?,?,
Hidden Messages Blueprint (/Lotus/StoreItems/Types/Keys/MirageQuestKeyBlueprint),Recipes,YES,NO,1500,?,
High Voltage (/Lotus/StoreItems/Upgrades/Mods/Rifle/DualStat/ElectEventRifleMod),Upgrades,NO,YES,?,?,
Hikou (/Lotus/StoreItems/Weapons/Tenno/ThrowingWeapons/TennoStars),?,YES,NO,?,225,
Hikou Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TennoStarsBlueprint),Recipes,YES,NO,15000,?,
Hind (/Lotus/StoreItems/Weapons/Grineer/LongGuns/BurstRifle/GrnBurstRifle),LongGuns,YES,NO,?,225,
Hind Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrnBurstRifleBlueprint),Recipes,YES,NO,40000,?,
Hobbled Dragon Key (/Lotus/StoreItems/Types/Restoratives/Upgraded/SpeedDebuffKey),Consumables,NO,NO,?,?,
Hobbled Dragon Key Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/SpeedDebuffKeyBlueprint),Recipes,YES,NO,500,?,
Hokidachi Fountain Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainBambooBRecipe),Recipes,NO,NO,50000,?,
Hollow Point (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/CorruptedCritDamagePistol),Upgrades,NO,YES,?,?,
Homing Fang (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/DaggerCmbOneMeleeTree),Upgrades,NO,YES,?,?,
Howl (/Lotus/StoreItems/Types/Friendly/Pets/KubrowPetPrecepts/KubrowFearPrecept),Upgrades,NO,YES,5000,2,
Howl Of The Kubrow (/Lotus/StoreItems/Types/Keys/KubrowQuest/KubrowQuestKeyChain),QuestKeys,NO,NO,?,?,
Howl Of The Kubrow (/Lotus/StoreItems/Types/Keys/KubrowQuest/KubrowQuestKeyChainT),QuestKeys,NO,NO,?,?,
Humilitas Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenC),Recipes,NO,NO,75000,?,
Hunt (/Lotus/StoreItems/Types/Friendly/Pets/KubrowPetPrecepts/KubrowChargePrecept),Upgrades,NO,YES,5000,2,
Hunter's Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/FoundersBadgeHunterItem),WeaponSkins,NO,NO,?,10000,
Huras Kubrow (/Lotus/StoreItems/Types/Game/KubrowPet/FurtiveKubrowPetPowerSuit),KubrowPets,NO,NO,?,?,
Hush (/Lotus/StoreItems/Upgrades/Mods/Rifle/Expert/WeaponNoiseReductionModExpert),Upgrades,NO,YES,?,?,
Hush (/Lotus/StoreItems/Upgrades/Mods/Rifle/Intermediate/WeaponNoiseReductionModIntermediate),Upgrades,NO,YES,?,?,
Hush (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponNoiseReductionMod),Upgrades,NO,YES,?,?,
Hydroid (/Lotus/StoreItems/Powersuits/Pirate/Pirate),Suits,YES,NO,?,300,
Hydroid Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Hydroid/HydroidAgileAnims),WeaponSkins,NO,NO,?,75,
Hydroid Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidBlueprint),Recipes,YES,NO,50000,?,
Hydroid Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidChassisComponent),MiscItems,NO,NO,?,?,
Hydroid Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidChassisBlueprint),Recipes,NO,NO,?,?,
Hydroid Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidHelmetComponent),MiscItems,NO,NO,?,?,
Hydroid Helmet (/Lotus/StoreItems/Upgrades/Skins/Pirate/PirateDefaultHelmet),WeaponSkins,NO,NO,?,?,
Hydroid Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidHelmetBlueprint),Recipes,NO,NO,?,?,
Hydroid Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Hydroid/HydroidNobleAnims),WeaponSkins,NO,NO,?,75,
Hydroid Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImagePirateBright),FlavourItems,NO,NO,20000,26,
Hydroid Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImagePirateDark),FlavourItems,NO,NO,20000,26,
Hydroid Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackPirate),Packages,YES,NO,?,30,
Hydroid Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidSystemsComponent),MiscItems,NO,NO,?,?,
Hydroid Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidSystemsBlueprint),Recipes,NO,NO,?,?,
Hyena Pack Assassinate (/Lotus/StoreItems/Types/Keys/TestKeyHyenaPack),LevelKeys,NO,YES,?,75,
Hysteria (/Lotus/StoreItems/Powersuits/Berserker/LastStandAbilityCard),Upgrades,NO,YES,?,?,
Iahgames Braton (/Lotus/StoreItems/Upgrades/Skins/IAHGames/IAHGamesBratonSkin),WeaponSkins,NO,NO,?,10000,
Ictus Sentinel Mask (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/IctusMask),WeaponSkins,YES,NO,?,20,
Ictus Sentinel Pack (/Lotus/Types/StoreItems/Packages/PetAttachmentsPackIctus),Packages,YES,NO,?,?,
Ictus Sentinel Tail (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Tails/IctusTail),WeaponSkins,YES,NO,?,15,
Ictus Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/IctusWings),WeaponSkins,YES,NO,?,15,
Ictus Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/IctusWingsRight),WeaponSkins,NO,NO,?,15,
Iliac Ankle Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsLegLeftArmor),WeaponSkins,YES,NO,?,65,
Iliac Ankle Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsLegRightArmor),WeaponSkins,NO,NO,?,35,
Iliac Armor Bundle (/Lotus/Types/StoreItems/Packages/InfestedFinsArmorPack),Packages,YES,NO,?,220,
Iliac Chest Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsChestArmor),WeaponSkins,YES,NO,?,50,
Iliac Shoulder Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsArmLeftArmor),WeaponSkins,YES,NO,?,75,
Iliac Shoulder Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsArmRightArmor),WeaponSkins,NO,NO,?,50,
Iliac Syandana (/Lotus/StoreItems/Upgrades/Skins/Scarves/InfestedFinsScarf),WeaponSkins,YES,NO,?,85,
Immortal Skin Bundle (/Lotus/Types/StoreItems/Packages/ImmortalSkinPack),Packages,YES,NO,?,?,
Imperator Syandana  (/Lotus/StoreItems/Upgrades/Skins/Scarves/TurtleNeckScarf),WeaponSkins,YES,NO,?,50,
Incubator Power Core (/Lotus/StoreItems/Types/Game/KubrowPet/EggHatcher),MiscItems,YES,NO,?,35,
Incubator Power Core Blueprint (/Lotus/StoreItems/Types/Recipes/Kubrow/EggHatcherBlueprint),Recipes,YES,NO,50000,?,
Incubator Segment (/Lotus/StoreItems/Types/Items/ShipFeatureItems/GeneticFoundryFeatureItem),MiscItems,NO,NO,?,?,
Industria Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenB),Recipes,NO,NO,75000,?,
Infected Clip (/Lotus/StoreItems/Upgrades/Mods/Rifle/Beginner/WeaponToxinDamageModBeginner),Upgrades,NO,YES,?,?,
Infected Clip (/Lotus/StoreItems/Upgrades/Mods/Rifle/Expert/WeaponToxinDamageModExpert),Upgrades,NO,YES,?,?,
Infected Clip (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponToxinDamageMod),Upgrades,NO,YES,?,?,
Insta Shield (/Lotus/StoreItems/Upgrades/Focus/Guardian/InstantMaxShieldFocus),FocusUpgrades,NO,NO,?,?,
Insta-Mina (/Lotus/StoreItems/Upgrades/Focus/Guardian/InstantMaxStaminaFocus),FocusUpgrades,NO,NO,?,?,
Intruder (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarTimeLimitIncreaseMod),Upgrades,NO,YES,?,?,
Intruder (/Lotus/StoreItems/Upgrades/Mods/Warframe/Beginner/AvatarTimeLimitIncreaseModBeginner),Upgrades,NO,YES,?,?,
Intruder (/Lotus/StoreItems/Upgrades/Mods/Warframe/Expert/AvatarTimeLimitIncreaseModExpert),Upgrades,NO,YES,?,?,
Investigator (/Lotus/StoreItems/Types/Sentinels/SentinelPrecepts/CodexScannerPrecept),Upgrades,NO,YES,?,?,
Iron Phoenix (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/IronPhoenixMeleeTree),Upgrades,NO,YES,?,?,
Its The Grineer! Transition Test (/Lotus/StoreItems/Types/Keys/TestKeyTransitionalC),LevelKeys,NO,YES,?,75,
Iyoro Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBARecipe),Recipes,NO,NO,75000,?,
J3 Golem Assassinate Test (/Lotus/StoreItems/Types/Keys/TestKeyInfested),LevelKeys,NO,YES,?,75,
Jagged Edge (/Lotus/StoreItems/Upgrades/Mods/Melee/Beginner/WeaponSlashDamageModBeginner),Upgrades,NO,YES,?,?,
Jagged Edge (/Lotus/StoreItems/Upgrades/Mods/Melee/Expert/WeaponSlashDamageModExpert),Upgrades,NO,YES,?,?,
Jagged Edge (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponSlashDamageMod),Upgrades,NO,YES,?,?,
Jakari Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBBRecipe),Recipes,NO,NO,75000,?,
Jat Kittag (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerJetPoweredPolearm/GrineerJetPolearm),Melee,YES,NO,?,125,
Jat Kittag Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrineerJetPolearmBlueprint),Recipes,NO,NO,30000,?,
Jet Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/JetWings),WeaponSkins,YES,NO,?,15,
Jet Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/JetWingsRight),WeaponSkins,NO,NO,?,15,
Jolt (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/ElectEventPistolMod),Upgrades,NO,YES,?,?,
Junno Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenLLarge),Recipes,NO,NO,100000,?,
Jupiter Nav Segment (/Lotus/StoreItems/Types/Items/ShipFeatureItems/JupiterNavigationFeatureItem),MiscItems,NO,NO,?,?,
Kama (/Lotus/StoreItems/Weapons/Tenno/Melee/DualKamas/SingleKama),Melee,YES,NO,?,160,
Kama Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/SingleKamaBlueprint),Recipes,YES,NO,40000,?,
Kappa Beacon (/Lotus/StoreItems/Types/Items/MiscItems/VayHekCoordinateFragmentC),MiscItems,NO,YES,?,10,
Kara Valkyr Helmet (/Lotus/StoreItems/Upgrades/Skins/Berserker/ValkyrAltBHelmet),WeaponSkins,YES,NO,?,75,
Kara Valkyr Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ValkyrAltBHelmetBlueprint),Recipes,NO,NO,?,?,
Kara Valkyr Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageValkyrKaraBright),FlavourItems,NO,NO,20000,26,
Kara Valkyr Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageValkyrKaraDark),FlavourItems,NO,NO,20000,26,
Kara Valkyr Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackValkyrKara),Packages,YES,NO,?,15,
Karak (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerM16Homage/GrineerM16Rifle),LongGuns,YES,NO,?,125,
Karak Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrineerM16RifleBlueprint),Recipes,YES,NO,30000,?,
Karyst (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KrisDagger/KrisDagger),Melee,YES,NO,?,95,
Karyst Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TennoKrisBlueprint),Recipes,YES,NO,20000,?,
Katsuen Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBCRecipe),Recipes,NO,NO,75000,?,
Ketos Hydroid Helmet (/Lotus/StoreItems/Upgrades/Skins/Pirate/PirateAltBHelmet),WeaponSkins,YES,NO,?,75,
Ketos Hydroid Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/PirateAltBHelmetBlueprint),Recipes,NO,NO,?,?,
Ketos Hydroid Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImagePirateKetosBright),FlavourItems,NO,NO,20000,26,
Ketos Hydroid Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImagePirateKetosDark),FlavourItems,NO,NO,20000,26,
Ketos Hydroid Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackPirateKetos),Packages,YES,NO,?,15,
Killer Generator (/Lotus/StoreItems/Upgrades/Focus/Warrior/KillerFocusSource),FocusUpgrades,NO,NO,?,?,
Kubrow (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetPowerSuit),KubrowPets,NO,NO,?,?,
Kubrow (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetRecipe),Recipes,NO,NO,?,?,
Kubrow (/Lotus/StoreItems/Types/Game/KubrowPet/PetStasisRecoveryRecipe),Recipes,NO,NO,?,?,
Kubrow Egg (/Lotus/StoreItems/Types/Game/KubrowPet/Eggs/KubrowEgg),KubrowPetEggs,YES,NO,?,10,
Kubrow Egg (/Lotus/StoreItems/Types/Game/KubrowPet/Eggs/KubrowPetEggItem),KubrowPetEggs,NO,NO,?,?,
Kubrow Egg (/Lotus/StoreItems/Types/Game/KubrowPet/Eggs/KubrowRandomizerEgg),KubrowPetEggs,NO,NO,?,10,
Kubrow Egg (/Lotus/StoreItems/Types/Game/KubrowPet/Eggs/KubrowTestEgg),KubrowPetEggs,NO,NO,?,?,
Kubrow Starter Kit (/Lotus/Types/StoreItems/Packages/KubrowStarterKit),Packages,YES,NO,?,65,
Kubrow Test (/Lotus/StoreItems/Types/Keys/TestKeyKubrow),LevelKeys,NO,YES,?,75,
Lapis Antitoxin (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/RareAntitoxin),Consumables,NO,YES,?,?,
Lapis Antitoxin Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/Toxins/RareAntitoxinBlueprint),Recipes,YES,NO,1500,?,
Large Topiary Bush Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/LargeTopiaryBushRecipe),Recipes,NO,NO,60000,?,
Latron Prime (/Lotus/StoreItems/Weapons/Tenno/Rifle/LatronPrime),LongGuns,NO,NO,?,10000000,
Latron Prime Barrel (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LatronPrimeBarrel),MiscItems,NO,YES,?,?,
Latron Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/LatronPrimeBlueprint),Recipes,NO,YES,?,?,
Latron Prime Receiver (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LatronPrimeReceiver),MiscItems,NO,YES,?,?,
Latron Prime Stock (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LatronPrimeStock),MiscItems,NO,YES,?,?,
Leaning Maple Tree Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeARecipe),Recipes,NO,NO,75000,?,
Lecta (/Lotus/StoreItems/Weapons/Corpus/Melee/Whip/CorpusWhipWeapon),Melee,YES,NO,?,175,
Lecta Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CorpusWhipBlueprint),Recipes,YES,NO,30000,?,
Legendary Core (/Lotus/StoreItems/Upgrades/Mods/Fusers/LegendaryModFuser),Upgrades,NO,YES,?,?,
Lethal Torrent (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/GrinderMod),Upgrades,NO,YES,?,?,
