Name,Category,In Market,Tradeable,Credit Price,Plat Price,Expiry
Hobbled Dragon Key (/Lotus/StoreItems/Types/Restoratives/Upgraded/SpeedDebuffKey),Consumables,NO,NO,?,?,
Hobbled Dragon Key Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/SpeedDebuffKeyBlueprint),Recipes,YES,NO,500,?,
Hokidachi Fountain Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/FountainBambooBRecipe),Recipes,NO,NO,50000,?,
Hollow Point (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/CorruptedCritDamagePistol),Upgrades,NO,YES,?,?,
Homing Fang (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/DaggerCmbOneMeleeTree),Upgrades,NO,YES,?,?,
Humilitas Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenC),Recipes,NO,NO,75000,?,
Hunter's Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/FoundersBadgeHunterItem),WeaponSkins,NO,NO,?,10000,
Hush (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponNoiseReductionMod),Upgrades,NO,YES,?,?,
Hydroid (/Lotus/StoreItems/Powersuits/Pirate/Pirate),Suits,YES,NO,?,300,
Hydroid Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Hydroid/HydroidAgileAnims),WeaponSkins,NO,NO,?,75,
Hydroid Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidBlueprint),Recipes,YES,NO,50000,?,
Hydroid Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidChassisComponent),MiscItems,NO,NO,?,?,
Hydroid Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidChassisBlueprint),Recipes,NO,NO,?,?,
Hydroid Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidHelmetComponent),MiscItems,NO,NO,?,?,
Hydroid Helmet (/Lotus/StoreItems/Upgrades/Skins/Pirate/PirateDefaultHelmet),WeaponSkins,NO,NO,?,?,
Hydroid Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidHelmetBlueprint),Recipes,NO,NO,?,?,
Hydroid Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Hydroid/HydroidNobleAnims),WeaponSkins,NO,NO,?,75,
Hydroid Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImagePirateBright),FlavourItems,NO,NO,20000,26,
Hydroid Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImagePirateDark),FlavourItems,NO,NO,20000,26,
Hydroid Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackPirate),Packages,YES,NO,?,30,
Hydroid Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidSystemsComponent),MiscItems,NO,NO,?,?,
Hydroid Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/HydroidSystemsBlueprint),Recipes,NO,NO,?,?,
Hyena Pack Assassinate (/Lotus/StoreItems/Types/Keys/TestKeyHyenaPack),LevelKeys,NO,YES,?,75,
Hysteria (/Lotus/StoreItems/Powersuits/Berserker/LastStandAbilityCard),Upgrades,NO,YES,?,?,
Iahgames Braton (/Lotus/StoreItems/Upgrades/Skins/IAHGames/IAHGamesBratonSkin),WeaponSkins,NO,NO,?,10000,
Ictus Sentinel Mask (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/IctusMask),WeaponSkins,YES,NO,?,20,
Ictus Sentinel Pack (/Lotus/Types/StoreItems/Packages/PetAttachmentsPackIctus),Packages,YES,NO,?,?,
Ictus Sentinel Tail (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Tails/IctusTail),WeaponSkins,YES,NO,?,15,
Ictus Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/IctusWings),WeaponSkins,YES,NO,?,15,
Ictus Sentinel Wings (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Wings/IctusWingsRight),WeaponSkins,NO,NO,?,15,
Iliac Ankle Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsLegLeftArmor),WeaponSkins,YES,NO,?,65,
Iliac Ankle Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsLegRightArmor),WeaponSkins,NO,NO,?,35,
Iliac Armor Bundle (/Lotus/Types/StoreItems/Packages/InfestedFinsArmorPack),Packages,YES,NO,?,220,
Iliac Chest Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsChestArmor),WeaponSkins,YES,NO,?,50,
Iliac Shoulder Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsArmLeftArmor),WeaponSkins,YES,NO,?,75,
Iliac Shoulder Plate (/Lotus/StoreItems/Upgrades/Skins/Armor/InfestedFins/InfestedFinsArmRightArmor),WeaponSkins,NO,NO,?,50,
Iliac Syandana (/Lotus/StoreItems/Upgrades/Skins/Scarves/InfestedFinsScarf),WeaponSkins,YES,NO,?,85,
Immortal Skin Bundle (/Lotus/Types/StoreItems/Packages/ImmortalSkinPack),Packages,YES,NO,?,?,
Imperator Syandana  (/Lotus/StoreItems/Upgrades/Skins/Scarves/TurtleNeckScarf),WeaponSkins,YES,NO,?,50,
Industria Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenB),Recipes,NO,NO,75000,?,
Infected Clip (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponToxinDamageMod),Upgrades,NO,YES,?,?,
Insta Shield (/Lotus/StoreItems/Upgrades/Focus/Guardian/InstantMaxShieldFocus),FocusUpgrades,NO,NO,?,?,
Insta-Mina (/Lotus/StoreItems/Upgrades/Focus/Guardian/InstantMaxStaminaFocus),FocusUpgrades,NO,NO,?,?,
Intruder (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarTimeLimitIncreaseMod),Upgrades,NO,YES,?,?,
Investigator (/Lotus/StoreItems/Types/Sentinels/SentinelPrecepts/CodexScannerPrecept),Upgrades,NO,YES,?,?,
Iron Phoenix (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/IronPhoenixMeleeTree),Upgrades,NO,YES,?,?,
Its The Grineer! Transition Test (/Lotus/StoreItems/Types/Keys/TestKeyTransitionalC),LevelKeys,NO,YES,?,75,
Iyoro Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoArchBARecipe),Recipes,NO,NO,75000,?,
Jagged Edge (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponSlashDamageMod),Upgrades,NO,YES,?,?,
Jakari Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBBRecipe),Recipes,NO,NO,75000,?,
Jat Kittag (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerJetPoweredPolearm/GrineerJetPolearm),Melee,YES,NO,?,125,
Jat Kittag Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrineerJetPolearmBlueprint),Recipes,NO,NO,30000,?,
Jolt (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/ElectEventPistolMod),Upgrades,NO,YES,?,?,
Junno Water Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenLLarge),Recipes,NO,NO,100000,?,
Kama (/Lotus/StoreItems/Weapons/Tenno/Melee/DualKamas/SingleKama),Melee,YES,NO,?,160,
Kama Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/SingleKamaBlueprint),Recipes,YES,NO,40000,?,
Kappa Beacon (/Lotus/StoreItems/Types/Items/MiscItems/VayHekCoordinateFragmentC),MiscItems,NO,YES,?,10,
Kara Valkyr Helmet (/Lotus/StoreItems/Upgrades/Skins/Berserker/ValkyrAltBHelmet),WeaponSkins,YES,NO,?,75,
Kara Valkyr Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ValkyrAltBHelmetBlueprint),Recipes,NO,NO,?,?,
Kara Valkyr Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageValkyrKaraBright),FlavourItems,NO,NO,20000,26,
Kara Valkyr Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageValkyrKaraDark),FlavourItems,NO,NO,20000,26,
Kara Valkyr Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackValkyrKara),Packages,YES,NO,?,15,
Karak (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerM16Homage/GrineerM16Rifle),LongGuns,YES,NO,?,125,
Karak Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/GrineerM16RifleBlueprint),Recipes,YES,NO,30000,?,
Katsuen Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBCRecipe),Recipes,NO,NO,75000,?,
Killer Generator (/Lotus/StoreItems/Upgrades/Focus/Warrior/KillerFocusSource),FocusUpgrades,NO,NO,?,?,
Kubrow Test (/Lotus/StoreItems/Types/Keys/TestKeyKubrow),LevelKeys,NO,YES,?,75,
Lapis Antitoxin (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/RareAntitoxin),Consumables,NO,YES,?,?,
Lapis Antitoxin Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/Toxins/RareAntitoxinBlueprint),Recipes,YES,NO,1500,?,
Large Topiary Bush Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/LargeTopiaryBushRecipe),Recipes,NO,NO,60000,?,
Leaning Maple Tree Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeARecipe),Recipes,NO,NO,75000,?,
Lecta (/Lotus/StoreItems/Weapons/Corpus/Melee/Whip/CorpusWhipWeapon),Melee,YES,NO,?,175,
Lecta Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CorpusWhipBlueprint),Recipes,YES,NO,30000,?,
Legendary Core (/Lotus/StoreItems/Upgrades/Mods/Fusers/LegendaryModFuser),Upgrades,NO,YES,?,?,
Lethal Torrent (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/GrinderMod),Upgrades,NO,YES,?,?,
Leto Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenGLarge),Recipes,NO,NO,100000,?,
Lex Prime (/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeLex/PrimeLex),?,NO,NO,50000,?,
Lex Prime Barrel (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LexPrimeBarrel),MiscItems,NO,YES,?,?,
Lex Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/LexPrimeBlueprint),Recipes,NO,YES,?,?,
Lex Prime Receiver (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LexPrimeReceiver),MiscItems,NO,YES,?,?,
Life Strike (/Lotus/StoreItems/Upgrades/Mods/Melee/Channel/ChannelVampireMod),Upgrades,YES,YES,?,?,
Lightning Blades (/Lotus/StoreItems/Upgrades/Mods/Aura/PlayerMeleeElectricityDamageAuraMod),Upgrades,NO,NO,?,?,
Ligumi Zen Garden Island Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandERecipe),Recipes,NO,NO,50000,?,
Linked Fate (/Lotus/StoreItems/Upgrades/Focus/Ward/HealthIncreaseLinkFocus),FocusUpgrades,NO,NO,?,?,
Locust Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionNinjaHelmetAltBBlueprint),Recipes,YES,NO,1000,?,
Loki Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiAgileAnims),WeaponSkins,NO,NO,?,75,
Loki Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiAlternateSkin),WeaponSkins,YES,NO,?,40,
Loki Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiNobleAnims),WeaponSkins,NO,NO,?,75,
Loki Prime (/Lotus/StoreItems/Powersuits/Loki/LokiPrime),Suits,NO,NO,?,?,
Loki Prime Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeBlueprint),Recipes,NO,YES,25000,?,
Loki Prime Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeChassisComponent),MiscItems,NO,NO,?,?,
Loki Prime Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeChassisBlueprint),Recipes,NO,YES,?,?,
Loki Prime Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeHelmetComponent),MiscItems,NO,NO,?,?,
Loki Prime Helmet (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiPrimeHelmet),WeaponSkins,NO,NO,?,?,
Loki Prime Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeHelmetBlueprint),Recipes,NO,YES,?,?,
Loki Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageLokiPrimeBright),FlavourItems,NO,NO,20000,26,
Loki Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageLokiPrimeDark),FlavourItems,NO,NO,20000,26,
Loki Prime Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeSystemsComponent),MiscItems,NO,NO,?,?,
Loki Prime Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeSystemsBlueprint),Recipes,NO,YES,?,?,
Looter (/Lotus/StoreItems/Types/Sentinels/SentinelPrecepts/Looter),Upgrades,NO,NO,?,?,
Lucky Medic (/Lotus/StoreItems/Upgrades/Focus/Ward/InstantReviverFocus),FocusUpgrades,NO,NO,?,?,
Machete Wraith (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/WraithMacheteWeapon),Melee,NO,NO,?,?,
Madurai Lens (/Lotus/StoreItems/Upgrades/Focus/AttackLens),MiscItems,YES,NO,1,?,
Mag Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Mag/MagAgileAnims),WeaponSkins,NO,NO,?,75,
Mag Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Mag/MagAlternateSkin),WeaponSkins,YES,NO,?,40,
Mag Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Mag/MagNobleAnims),WeaponSkins,NO,NO,?,75,
Mag Prime (/Lotus/StoreItems/Powersuits/Mag/MagPrime),Suits,NO,NO,?,?,
Mag Prime Armor (/Lotus/StoreItems/Upgrades/Skins/Armor/WarframeDefaults/MagPrimeArmLeftArmor),WeaponSkins,NO,NO,?,1000,
Mag Prime Armor (/Lotus/StoreItems/Upgrades/Skins/Armor/WarframeDefaults/MagPrimeArmRightArmor),WeaponSkins,NO,NO,?,1000,
Mag Prime Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeBlueprint),Recipes,NO,YES,25000,?,
Mag Prime Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeChassisComponent),MiscItems,NO,NO,?,?,
Mag Prime Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeChassisBlueprint),Recipes,NO,YES,?,?,
Mag Prime Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeHelmetComponent),MiscItems,NO,NO,?,?,
Mag Prime Helmet (/Lotus/StoreItems/Upgrades/Skins/Mag/MagPrimeHelmet),WeaponSkins,NO,NO,?,?,
Mag Prime Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeHelmetBlueprint),Recipes,NO,YES,?,?,
Mag Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageMagPrimeBright),FlavourItems,NO,NO,20000,26,
Mag Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageMagPrimeDark),FlavourItems,NO,NO,20000,26,
Mag Prime Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackMagPrime),Packages,YES,NO,?,15,
Mag Prime Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeSystemsComponent),MiscItems,NO,NO,?,?,
Mag Prime Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeSystemsBlueprint),Recipes,NO,YES,?,?,
Magistar (/Lotus/StoreItems/Weapons/Tenno/Melee/Maces/PaladinMace/PaladinMaceWeapon),Melee,YES,NO,?,150,
Magistar Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/PaladinMaceBlueprint),Recipes,YES,NO,25000,?,
Maglev (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarSlideBoostMod),Upgrades,NO,YES,?,?,
Magnum Force (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/CorruptedDamageRecoilPistol),Upgrades,NO,YES,?,?,
Magnus (/Lotus/StoreItems/Weapons/Tenno/Pistols/Magnum/Magnum),?,YES,NO,?,125,
Magnus Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/MagnumBlueprint),Recipes,YES,NO,20000,?,
Maho Zen Sand Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenGRecipe),Recipes,NO,NO,50000,?,
Malicious Raptor (/Lotus/StoreItems/Weapons/Tenno/Melee/MeleeTrees/ClawCmbOneMeleeTree),Upgrades,NO,YES,?,?,
Malignant Force (/Lotus/StoreItems/Upgrades/Mods/Rifle/DualStat/PoisonEventRifleMod),Upgrades,NO,YES,?,?,
Mandible Mask (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/InfestedMask),WeaponSkins,YES,NO,?,15,
Marelok (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerLeverActionPistol/GLAPistol),?,YES,NO,?,125,
Marelok Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/GLAPistolBlueprint),Recipes,NO,NO,?,?,
Markhor Oberon Helmet (/Lotus/StoreItems/Upgrades/Skins/Paladin/PaladinHelmetAltB),WeaponSkins,YES,NO,?,75,
Markhor Oberon Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/OberonAltBHelmetBlueprint),Recipes,NO,NO,?,?,
Markhor Oberon Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageOberonMarkhorBright),FlavourItems,NO,NO,20000,26,
Markhor Oberon Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageOberonMarkhorDark),FlavourItems,NO,NO,20000,26,
Markhor Oberon Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackOberonMarkhor),Packages,YES,NO,?,15,
Martyr (/Lotus/StoreItems/Upgrades/Focus/Ward/DamageHealsTeamFocus),FocusUpgrades,NO,NO,?,?,
Master's Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/FoundersBadgeMasterItem),WeaponSkins,NO,NO,?,10000,
Medium Team Ammo Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamAmmoTotem),Consumables,NO,NO,?,?,
Medium Team Ammo Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/ClanTeamAmmoBlueprint),Recipes,NO,NO,?,?,
Medium Team Ammo Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/ClanTenTeamAmmoBlueprint),Recipes,NO,NO,?,?,
Medium Team Energy Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamEnergyTotem),Consumables,NO,NO,?,?,
Medium Team Energy Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTeamEnergyBlueprint),Recipes,NO,NO,?,?,
Medium Team Energy Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTenTeamEnergyBlueprint),Recipes,NO,NO,?,?,
Medium Team Heal Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamHealTotem),Consumables,NO,NO,?,?,
Medium Team Heal Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/ClanTeamHealBlueprint),Recipes,NO,NO,4000,?,
Medium Team Heal Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/ClanTenTeamHealBlueprint),Recipes,NO,NO,9000,?,
Medium Team Shield Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamShieldTotem),Consumables,NO,NO,?,?,
Medium Team Shield Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTeamShieldBlueprint),Recipes,NO,NO,?,?,
Medium Team Shield Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTenTeamShieldBlueprint),Recipes,NO,NO,?,?,
Menticide Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionJadeHelmetAltBlueprint),Recipes,YES,NO,1000,?,
Meridian Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionTrinityHelmetAltBBlueprint),Recipes,YES,NO,1000,?,
Misa Prime Syandana (/Lotus/StoreItems/Upgrades/Skins/Scarves/PrimeScarf),WeaponSkins,NO,NO,?,1000,
Miter (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun),LongGuns,YES,NO,?,225,
Miter Barrel (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterBarrel),MiscItems,NO,NO,?,?,
Miter Blade (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterBlade),MiscItems,NO,NO,?,?,
Miter Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/MiterBlueprint),Recipes,NO,NO,?,?,
Miter Chassis (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterChassis),MiscItems,NO,NO,?,?,
Miter Handle (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterHandle),MiscItems,NO,NO,?,?,
Miyeti Zen Garden Island Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandCRecipe),Recipes,NO,NO,50000,?,
Mod Drop Chance Booster (/Lotus/Types/StoreItems/Boosters/ModDropChanceBoosterStoreItem),Boosters,NO,NO,?,?,
Mod Fuser (/Lotus/StoreItems/Types/BoosterPacks/ModFuserResult),Cards,NO,NO,?,?,
Mod Fuser Blueprint (/Lotus/StoreItems/Types/Recipes/ModFuserBlueprint),Recipes,NO,NO,2500,?,
Moon Leader Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/LeaderBadgeMoonItem),WeaponSkins,NO,NO,?,10000,
Moonlight Dragonlily Extract (/Lotus/StoreItems/Types/Items/Plants/MiscItems/UnCommonNightPlantItem),MiscItems,NO,NO,?,?,
Moonlight Jadeleaf Extract (/Lotus/StoreItems/Types/Items/Plants/MiscItems/RareNightPlantItem),MiscItems,NO,NO,?,?,
Moonlight Threshcone Extract (/Lotus/StoreItems/Types/Items/Plants/MiscItems/CommonNightPlantItem),MiscItems,NO,NO,?,?,
Mortos Syandana (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroDangles),WeaponSkins,YES,NO,?,50,
Mosaic Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenJLarge),Recipes,NO,NO,100000,?,
Mountain Leader Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/LeaderBadgeMountainItem),WeaponSkins,NO,NO,?,10000,
Mutalist Quanta (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),LongGuns,YES,NO,?,225,
Mutalist Quanta Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/InfCrpShockSwarmRifleBlueprint),Recipes,NO,NO,30000,?,
Nami Skyla (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/CutlassPoignardSwords),Melee,YES,NO,?,175,
Nami Skyla Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CutlassPoignardBlueprint),Recipes,NO,NO,20000,?,
Nami Solo (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/TennoCutlass),Melee,YES,NO,?,175,
Nami Solo Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TennoCutlassBlueprint),Recipes,YES,NO,20000,?,
Naramon Lens (/Lotus/StoreItems/Upgrades/Focus/TacticLens),MiscItems,YES,NO,1,?,
Narrow Minded (/Lotus/StoreItems/Upgrades/Mods/Warframe/DualStat/CorruptedDurationRangeWarframe),Upgrades,NO,YES,?,?,
Natural Talent (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),Upgrades,NO,YES,?,?,
Nav Coordinate (/Lotus/StoreItems/Types/Items/MiscItems/NavCode),MiscItems,NO,NO,?,?,
Nekros (/Lotus/StoreItems/Powersuits/Necro/Necro),Suits,YES,NO,?,375,
Nekros Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroAgileAnims),WeaponSkins,NO,NO,?,75,
Nekros Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroBlueprint),Recipes,YES,NO,100000,?,
Nekros Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroChassisComponent),MiscItems,NO,NO,?,?,
Nekros Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroChassisBlueprint),Recipes,NO,NO,?,?,
Nekros Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroHelmetComponent),MiscItems,NO,NO,?,?,
Nekros Helmet (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroHelmet),WeaponSkins,NO,NO,?,?,
Nekros Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroHelmetBlueprint),Recipes,NO,NO,?,?,
Nekros Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Necro/NekrosAlternateSkin),WeaponSkins,YES,NO,?,40,
Nekros Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroNobleAnims),WeaponSkins,NO,NO,?,75,
Nekros Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageNekrosBright),FlavourItems,NO,NO,20000,26,
Nekros Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageNekrosDark),FlavourItems,NO,NO,20000,26,
Nekros Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackNekros),Packages,YES,NO,?,30,
Nekros Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroSystemsComponent),MiscItems,NO,NO,?,?,
Nekros Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroSystemsBlueprint),Recipes,NO,NO,?,?,
Nikana (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),Melee,YES,NO,?,275,
Nikana Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/KatanaBlueprint),Recipes,NO,NO,20000,?,
Nishan Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBDRecipe),Recipes,NO,NO,75000,?,
Noru Prime Syandana (/Lotus/StoreItems/Upgrades/Skins/Scarves/NoruPrimeScarf),WeaponSkins,NO,NO,?,1000,
Nova Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/AntiMatterAgileAnims),WeaponSkins,NO,NO,?,75,
Nova Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/NovaAlternateSkin),WeaponSkins,YES,NO,?,40,
