Result Item,Mat1,Mat1 Count,Mat2,Mat2 Count,Mat3,Mat3 Count,Mat4,Mat4 Count,Build Time,Price,Skip Build Price
/Lotus/Language/Items/Flowerpowerpolearmname (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Polearms/FlowerPowerPolearm/FlowerPowerPolearmWep),Морфиды (/Lotus/Types/Items/MiscItems/Morphic),100,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),50000,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),2000,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),30000,172800,500000,750
/Lotus/Language/Items/Fomoriannegatorbetaname (/Lotus/StoreItems/Types/Restoratives/Consumable/FomorianNegatorBeta),/Lotus/Language/Items/Cryotic (/Lotus/Types/Items/MiscItems/Cryotic),1,/Lotus/Language/Items/Tellurium (/Lotus/Types/Items/MiscItems/Tellurium),1,Зараженный Носитель Бета (/Lotus/Types/Items/MiscItems/BetaCorruptorResource),1,,,60,5000,1
/Lotus/Language/Items/Fomoriannegatorname (/Lotus/StoreItems/Types/Restoratives/Consumable/FomorianNegator),Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),3500,/Lotus/Language/Items/Cryotic (/Lotus/Types/Items/MiscItems/Cryotic),300,/Lotus/Language/Items/Omegaisotope (/Lotus/Types/Items/MiscItems/OmegaIsotope),4,,,60,5000,1
/Lotus/Language/Items/Forestcamoakvastoname (/Lotus/StoreItems/Upgrades/Skins/GrineerForest/GrineerForestDualVastos),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Forestcamoscindoname (/Lotus/StoreItems/Upgrades/Skins/GrineerForest/GrineerForestScindo),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Forestcamosomaname (/Lotus/StoreItems/Upgrades/Skins/GrineerForest/GrineerForestSoma),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Glapistolname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerLeverActionPistol/GLAPistol),Детонитовый Инжектор (/Lotus/Types/Items/Research/ChemComponent),2,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),5000,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),5000,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Glapistolname (Research) (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerLeverActionPistol/GLAPistol),Детонитовая Ампула (/Lotus/Types/Items/Research/ChemFragment),1000,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),65000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),12000,259200,500000,750
/Lotus/Language/Items/Glariflename (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/GLARifle),Детонитовый Инжектор (/Lotus/Types/Items/Research/ChemComponent),2,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),5000,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),5000,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Glariflename (Research) (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/GLARifle),Детонитовая Ампула (/Lotus/Types/Items/Research/ChemFragment),1000,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),40000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),50000,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),15000,259200,500000,750
/Lotus/Language/Items/Goldspectre (/Lotus/StoreItems/Types/Restoratives/Consumable/GoldSpectre),Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),1000,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),1000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),1000,28800,,20
/Lotus/Language/Items/Grineerakimbopistolname (/Lotus/StoreItems/Weapons/Grineer/GrineerPistol/GrineerAkimboPistol),Нейроды (/Lotus/Types/Items/MiscItems/Neurode),5,Схемы (/Lotus/Types/Items/MiscItems/Circuits),900,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),1500,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),1200,86400,,45
/Lotus/Language/Items/Grineercombatknifename (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerCombatKnife/GrineerCombatKnife),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),1500,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),800,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),600,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,43200,20000,35
/Lotus/Language/Items/Grineercordmeleedanglename (/Lotus/StoreItems/Upgrades/Skins/MeleeDangles/CordsMeleeDangle),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Grineerflakcannonname (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerFlakCannon/FlakCannon),Морфиды (/Lotus/Types/Items/MiscItems/Morphic),5,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),950,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),5500,Схемы (/Lotus/Types/Items/MiscItems/Circuits),1100,86400,30000,40
/Lotus/Language/Items/Grineergoogunname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerCrossbow/GrineerGooGun),Нейроды (/Lotus/Types/Items/MiscItems/Neurode),3,Галлий (/Lotus/Types/Items/MiscItems/Gallium),4,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),3000,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),1200,86400,20000,25
/Lotus/Language/Items/Grineerhandcannonname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerHandShotgun/GrineerHandCannon),Нейроды (/Lotus/Types/Items/MiscItems/Neurode),5,Схемы (/Lotus/Types/Items/MiscItems/Circuits),500,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),700,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),600,86400,,25
/Lotus/Language/Items/Grineerhandcannonname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerHandShotgun/GrineerHandCannon),WeaponParts/BrakkBarrel,1,WeaponParts/BrakkReceiver,1,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),10,,,43200,15000,50
/Lotus/Language/Items/Grineerjetpolearmname (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerJetPoweredPolearm/GrineerJetPolearm),Детонитовый Инжектор (/Lotus/Types/Items/Research/ChemComponent),5,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),5000,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),600,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,30
/Lotus/Language/Items/Grineerjetpolearmname (Research) (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerJetPoweredPolearm/GrineerJetPolearm),Детонитовая Ампула (/Lotus/Types/Items/Research/ChemFragment),1500,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),50000,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),20000,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),35000,345600,900000,750
/Lotus/Language/Items/Grineerm16riflename (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerM16Homage/GrineerM16Rifle),Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),400,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),900,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),100,86400,30000,40
/Lotus/Language/Items/Grineermicrowavepistolname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerMicrowavegun/GrnMicrowavePistol),Детонитовый Инжектор (/Lotus/Types/Items/Research/ChemComponent),2,Морфиды (/Lotus/Types/Items/MiscItems/Morphic),2,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),5500,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Grineermicrowavepistolname (Research) (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerMicrowavegun/GrnMicrowavePistol),Детонитовая Ампула (/Lotus/Types/Items/Research/ChemFragment),1000,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),55000,Морфиды (/Lotus/Types/Items/MiscItems/Morphic),200,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),11500,302400,500000,750
/Lotus/Language/Items/Grineersawbladegunname (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun),WeaponParts/MiterBarrel,1,WeaponParts/MiterBlade,1,WeaponParts/MiterChassis,1,WeaponParts/MiterHandle,1,43200,,50
/Lotus/Language/Items/Grnboomerangname (/Lotus/StoreItems/Weapons/Grineer/Melee/GrnBoomerang/GrnBoomerang),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),4800,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),5000,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),500,43200,20000,50
/Lotus/Language/Items/Grnclawsname (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerClaws/GrnClaws),Анкирос (/Lotus/Weapons/Tenno/Melee/Gauntlet/Gauntlet),1,Парные Секачи (/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/DualCleaverWeapon),1,/Lotus/Language/Items/Tellurium (/Lotus/Types/Items/MiscItems/Tellurium),2,Форма (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Grngorgsniperriflename (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrnGorgSniperRifle/GrnGorgSniperRifle),Детонитовый Инжектор (/Lotus/Types/Items/Research/ChemComponent),2,Схемы (/Lotus/Types/Items/MiscItems/Circuits),600,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),5000,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Grngorgsniperriflename (Research) (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrnGorgSniperRifle/GrnGorgSniperRifle),Детонитовая Ампула (/Lotus/Types/Items/Research/ChemFragment),1000,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),50000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),15000,Модуль Контроля (/Lotus/Types/Items/MiscItems/ControlModule),1000,216000,500000,750
/Lotus/Language/Items/Grnsparkriflename (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrnSpark/GrnSparkRifle),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),2500,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),500,/Lotus/Language/Items/Cryotic (/Lotus/Types/Items/MiscItems/Cryotic),500,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Grnwhipname (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerWhip/GrineerWhip),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),1500,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),800,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),200,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Grnwinduppistolname (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrnKohmPistol/GrnKohmPistol),Детонитовый Инжектор (/Lotus/Types/Items/Research/ChemComponent),2,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),5000,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),5000,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,,35
/Lotus/Language/Items/Grnwinduppistolname (Research) (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrnKohmPistol/GrnKohmPistol),Детонитовая Ампула (/Lotus/Types/Items/Research/ChemFragment),1000,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),40000,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),50000,Галлий (/Lotus/Types/Items/MiscItems/Gallium),200,259200,500000,750
/Lotus/Language/Items/Gunslinger (/Lotus/StoreItems/Powersuits/Cowgirl/Cowgirl),GunslingerHelmetComponent,1,GunslingerChassisComponent,1,GunslingerSystemsComponent,1,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,259200,30000,50
/Lotus/Language/Items/Gunslingeralthelmetname (/Lotus/StoreItems/Upgrades/Skins/Cowgirl/CowgirlAltHelmet),Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),600,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),300,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokuchestplatename (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoChestArmor),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokukneeplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegLeftArmor),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokukneeplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoLegRightArmor),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokushoulderplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmLeftArmor),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Gusokushoulderplatesname (/Lotus/StoreItems/Upgrades/Skins/Armor/SetTwoSamurai/SetTwoArmRightArmor),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Harlequinalthelmet (/Lotus/StoreItems/Upgrades/Skins/Harlequin/HarlequinHelmetAlt),Пластиды (/Lotus/Types/Items/MiscItems/Plastids),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейронные Датчики (/Lotus/Types/Items/MiscItems/NeuralSensor),2,43200,,25
/Lotus/Language/Items/Harlequinname (/Lotus/StoreItems/Powersuits/Harlequin/Harlequin),HarlequinHelmetComponent,1,HarlequinChassisComponent,1,HarlequinSystemsComponent,1,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),1,259200,35000,50
/Lotus/Language/Items/Harlequinpistolsname (/Lotus/StoreItems/Weapons/Tenno/Pistols/HarlequinGun/HarlequinPistols),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),1500,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),1000,Морфиды (/Lotus/Types/Items/MiscItems/Morphic),2,/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),2,43200,20000,35
/Lotus/Language/Items/Healthdebuffkeyname (/Lotus/StoreItems/Types/Restoratives/Upgraded/HealthDebuffKey),/Lotus/Language/Items/Voidkeyname (/Lotus/Types/Game/VoidKeyItem),1,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),250,,,,,60,500,1
/Lotus/Language/Items/Hindname (/Lotus/StoreItems/Weapons/Grineer/LongGuns/BurstRifle/GrnBurstRifle),Нейроды (/Lotus/Types/Items/MiscItems/Neurode),6,Схемы (/Lotus/Types/Items/MiscItems/Circuits),700,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),1000,Рубедо (/Lotus/Types/Items/MiscItems/Rubedo),1200,86400,40000,25
/Lotus/Language/Items/Hydroidalthelmet (/Lotus/StoreItems/Upgrades/Skins/Pirate/PirateAltHelmet),Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),500,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),350,Элемент Питания Орокин (/Lotus/Types/Items/MiscItems/OrokinCell),1,Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,43200,,25
/Lotus/Language/Items/Imprintedtraitprintname (/Lotus/StoreItems/Types/Game/KubrowPet/ImprintedTraitPrint),BlankTraitPrint,1,,,,,,,5400,,10
/Lotus/Language/Items/Infcrpshockswarmriflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),Мутагенная Масса (/Lotus/Types/Items/Research/BioComponent),5,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),15000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infcrpshockswarmriflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),Образец Мутагена (/Lotus/Types/Items/Research/BioFragment),3000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),400000,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),80000,259200,500000,750
/Lotus/Language/Items/Infesteddartpistolname (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedDartPistol/InfestedDartPistol),Нейроды (/Lotus/Types/Items/MiscItems/Neurode),2,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),400,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),900,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),100,86400,30000,40
/Lotus/Language/Items/Infesteddualaxename (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon),Мутагенная Масса (/Lotus/Types/Items/Research/BioComponent),4,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),15000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infesteddualaxename (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon),Образец Мутагена (/Lotus/Types/Items/Research/BioFragment),2500,Схемы (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),900000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infestedpistolname (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedPistol),Мутагенная Масса (/Lotus/Types/Items/Research/BioComponent),5,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),15000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedpistolname (Research) (/Lotus/StoreItems/Weapons/Infested/Pistols/InfestedPistol),Образец Мутагена (/Lotus/Types/Items/Research/BioFragment),3000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),400000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infestedriflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfestedRifle),Мутагенная Масса (/Lotus/Types/Items/Research/BioComponent),5,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),30000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),3500,Форма (/Lotus/Types/Items/MiscItems/Forma),2,86400,30000,35
/Lotus/Language/Items/Infestedriflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfestedRifle),Образец Мутагена (/Lotus/Types/Items/Research/BioFragment),6500,Схемы (/Lotus/Types/Items/MiscItems/Circuits),80000,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),300000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),120000,259200,500000,750
/Lotus/Language/Items/Infestedshotgunname (/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Мутагенная Масса (/Lotus/Types/Items/Research/BioComponent),4,Схемы (/Lotus/Types/Items/MiscItems/Circuits),1500,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),6000,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedshotgunname (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun),Образец Мутагена (/Lotus/Types/Items/Research/BioFragment),1000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),45000,Вторсырье (/Lotus/Types/Items/MiscItems/Salvage),55000,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),20000,259200,750000,750
/Lotus/Language/Items/Infestedwhipname (/Lotus/StoreItems/Weapons/Infested/Melee/Whip/InfestedWhip/InfestedWhipWeapon),Мутагенная Масса (/Lotus/Types/Items/Research/BioComponent),4,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),15000,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infestedwhipname (Research) (/Lotus/StoreItems/Weapons/Infested/Melee/Whip/InfestedWhip/InfestedWhipWeapon),Образец Мутагена (/Lotus/Types/Items/Research/BioFragment),2500,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),40000,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),900000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Infquantariflename (/Lotus/StoreItems/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle),Мутагенная Масса (/Lotus/Types/Items/Research/BioComponent),5,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),15000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),1200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,86400,30000,35
/Lotus/Language/Items/Infquantariflename (Research) (/Lotus/StoreItems/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle),Образец Мутагена (/Lotus/Types/Items/Research/BioFragment),3000,Схемы (/Lotus/Types/Items/MiscItems/Circuits),40000,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),400000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),80000,259200,500000,750
/Lotus/Language/Items/Katananame (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),3,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),75,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),200,Форма (/Lotus/Types/Items/MiscItems/Forma),1,43200,20000,35
/Lotus/Language/Items/Katananame (Research) (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),/Lotus/Language/Items/Argoncrystal (/Lotus/Types/Items/MiscItems/ArgonCrystal),25,/Lotus/Language/Items/Oxiumname (/Lotus/Types/Items/MiscItems/OxiumAlloy),10000,Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),15000,Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),30000,172800,500000,750
/Lotus/Language/Items/Kubrowdnastabilizerkit (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetFood),Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),1000,Пластиды (/Lotus/Types/Items/MiscItems/Plastids),500,,,,,172800,,5
/Lotus/Language/Items/Kubrowname (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetPowerSuit),BlankTraitPrint,1,,,,,,,10800,,10
/Lotus/Language/Items/Kubrowname (/Lotus/StoreItems/Types/Game/KubrowPet/KubrowPetPowerSuit),Eggs/KubrowPetEggItem,1,EggHatcher,1,,,,,172800,,15
/Lotus/Language/Items/Largeteamammoname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamAmmoTotem),Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),300,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),2500,,,,,60,250000,1
/Lotus/Language/Items/Largeteamenergyname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamEnergyTotem),Комплект Полимеров (/Lotus/Types/Items/MiscItems/PolymerBundle),500,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),3000,,,,,60,250000,1
/Lotus/Language/Items/Largeteamhealname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamHealTotem),Схемы (/Lotus/Types/Items/MiscItems/Circuits),600,Наноспоры (/Lotus/Types/Items/MiscItems/Nanospores),4000,,,,,60,250000,1
/Lotus/Language/Items/Largeteamshieldname (/Lotus/StoreItems/Types/Restoratives/SyndicateTeamShieldTotem),Металлические Пластины (/Lotus/Types/Items/MiscItems/AlloyPlate),1000,Феррит (/Lotus/Types/Items/MiscItems/Ferrite),2500,,,,,60,250000,1
